Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Greg Joseph,K,2021,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,2,,,JoseGr00
Sebastian Joseph-Day,DT,2021,0,0,1,18,39,0,0,0,0,0,0,0,0,0,0,0,83,,6.0,JoseSe00
Peter Kalambayi,LB,2020,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,17,,,KalaPe00
Joshua Kalu,CB,2020,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,22,,,KaluJo00
Chad Kelly,QB,2018,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,,,,KellCh00
John Kelly,RB,2021,0,0,0,1,12,0,0,0,0,0,32,96,0,2,27,0,,,,KellJo00
Arden Key,DE,2021,0,0,1,8,54,0,0,0,0,0,0,0,0,0,0,0,45,,9.5,KeyxAr00
Darvin Kidsy,WR,2019,0,0,0,0,5,0,0,0,0,0,0,0,0,1,8,0,2,,,KidsDa00
Christian Kirk,WR,2021,0,0,4,25,56,1,1,33,0,0,16,142,0,236,2902,17,,,,KirkCh01
Keith Kirkwood,WR,2021,0,0,0,2,13,0,0,0,0,0,0,0,0,17,239,2,1,,,KirkKe00
Micah Kiser,ILB,2021,0,0,0,8,36,0,0,0,0,0,0,0,0,0,0,0,55,,,KiseMi00
Jake Kumerow,WR,2021,0,0,0,3,40,0,0,0,0,0,0,0,0,23,372,3,7,,,KumeJa00
Chris Lacy,WR,2019,0,0,0,0,8,0,0,0,0,0,0,0,0,3,60,0,,,,LacyCh00
Forrest Lamp,OG,2021,0,0,1,8,26,0,0,0,0,0,0,0,0,0,0,0,,,,LampFo00
Tyler Lancaster,DL,2021,0,0,1,12,59,0,0,0,0,0,0,0,0,0,0,0,59,,1.5,LancTy00
Harold Landry,OLB,2021,0,1,3,28,64,0,0,0,0,0,0,0,0,0,0,0,164,2,31.0,LandHa00
Kyle Lauletta,QB,2018,0,0,0,0,2,0,5,0,0,1,1,-2,0,0,0,0,,,,LaulKy00
Justin Lawler,DE,2021,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,4,,,LawlJu00
Devaroe Lawrence,DL,2020,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,5,1,,LawrDe02
Allen Lazard,WR,2021,0,0,1,13,42,0,0,0,0,0,6,70,0,109,1448,14,5,,,LazaAl00
Dallin Leavitt,S,2021,0,0,0,2,42,0,0,0,0,0,2,6,0,0,0,0,27,,,LeavDa00
Jordan Leggett,TE,2018,0,0,0,1,15,0,0,0,0,0,0,0,0,14,114,1,,,,LeggJo00
Darius Leonard,LB,2021,3,3,4,55,58,0,0,0,0,0,0,0,0,0,0,0,343,11,15.0,LeonDa00
Rick Leonard,OT,2021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,LeonRi00
Corey Levin,OL,2021,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,,,,LeviCo00
Ryan Lewis,DB,2020,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,43,1,,LewiRy01
Tyquan Lewis,DE,2021,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,41,1,8.5,LewiTy00
Alex Light,T,2019,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,LighAl00
Phillip Lindsay,RB,2021,0,1,2,19,56,0,0,0,0,0,622,2799,18,81,510,2,1,,,LindPh00
T.J. Logan,RB,2019,0,0,0,0,22,0,0,0,0,0,5,12,0,9,50,0,2,,,LogaT.00
James Looney,DE,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,LoonJa00
Mike Love,DE,2020,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,LoveMi00
Cole Luke,CB,2020,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,,,LukeCo00
Frankie Luvu,LB,2021,0,0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,70,,7.5,LuvuFr00
Avonte Maddox,CB,2021,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,155,3,2.0,MaddAv00
Brett Maher,K,2021,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,1,,,MaheBr01
Brendan Mahon,G,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MahoBr00
Jordan Mailata,T,2021,0,0,2,11,29,0,0,0,0,0,0,0,0,0,0,0,,,,MailJo00
Trey Marshall,S,2021,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,30,,,MarsTr00
Jacob Martin,LB,2021,0,0,1,11,61,0,0,0,0,0,0,0,0,0,0,0,38,,13.5,MartJa02
Tyler Marz,T,2018,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,MarzTy01
Hercules Mata'afa,DE,2020,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,13,,2.5,MataHe00
Baker Mayfield,QB,2021,0,0,4,42,60,1185,1924,14125,92,56,158,571,5,1,17,0,,,,MayfBa00
Riley McCarron,WR,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,McCaRi00
Ray-Ray McCloud,WR,2021,0,0,0,3,48,0,0,0,0,0,8,84,0,64,390,0,3,,,McClRa00
Matthew McCrane,K,2018,0,0,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,,,,McCrMa00
Mike McGlinchey,OT,2021,0,0,3,23,52,0,0,0,0,0,0,0,0,0,0,0,,,,McGlMi00
R.J. McIntosh,DT,2019,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,10,,2.0,McInR.00
Kahlil McKenzie,DT,2021,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,5,,,McKeKa00
Jeremiah McKinnon,DB,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,McKiJe01
Cassanova McKinzy,LB,2019,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,McKiCa01
Raekwon McMillan,ILB,2020,0,0,2,11,45,0,0,0,0,0,0,0,0,0,0,0,121,,,McMiRa02
Quenton Meeks,CB,2020,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,7,,,MeekQu00
Sony Michel,RB,2021,0,0,2,21,55,0,0,0,0,0,743,3137,18,47,386,2,1,,,MichSo00
Anthony Miller,WR,2021,0,0,2,12,50,1,1,8,0,0,9,37,0,140,1589,12,3,,,MillAn02
Kolton Miller,OT,2021,0,0,4,27,63,0,0,0,0,0,0,0,0,0,0,0,,,,MillKo00
Rolan Milligan,S,2019,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,11,,,MillRo03
Steven Mitchell,WR,2020,0,0,0,0,10,0,0,0,0,0,0,0,0,7,97,0,1,,,MitcSt02
A.J. Moore,DB,2021,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,44,,1.0,MoorA.00
D.J. Moore,WR,2021,0,0,4,33,63,0,1,0,0,0,29,282,0,301,4313,14,3,,,MoorD.00
J'Mon Moore,WR,2018,0,0,0,0,12,0,0,0,0,0,0,0,0,2,15,0,2,,,MoorJM00
Kamrin Moore,CB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MoorKa01
Skai Moore,OLB,2021,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,,MoorSk00
Tarvarius Moore,S,2020,0,0,1,7,48,0,0,0,0,0,0,0,0,0,0,0,73,,,MoorTa00
Emmanuel Moseley,CB,2021,0,0,3,11,40,0,0,0,0,0,0,0,0,0,0,0,110,3,,MoseEm00
Nick Mullens,QB,2021,0,0,2,12,20,407,630,4861,26,22,30,-11,0,0,0,0,,,,MullNi00
Jimmy Murray,OL,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MurrJi00
Justin Murray,T,2021,0,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,,,,MurrJu00
Ryan Neal,DB,2021,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,66,2,1.0,NealRy00
Siran Neal,CB,2021,0,0,0,4,64,0,0,0,0,0,0,0,0,1,13,0,63,,1.0,NealSi00
Nick Nelson,CB,2019,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,NelsNi00
Quenton Nelson,OG,2021,3,4,4,50,61,0,0,0,0,0,1,0,0,0,0,0,1,,,NelsQu00
Detrez Newsome,RB,2018,0,0,0,1,9,0,0,0,0,0,11,49,0,2,19,0,2,,,NewsDe00
Bilal Nichols,DT,2021,0,0,3,23,60,0,0,0,0,0,0,0,0,0,0,0,77,1,11.0,NichBi00
Deatrick Nichols,CB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,NichDe00
Parry Nickerson,CB,2021,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,23,,,NickPa00
Ben Niemann,LB,2021,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0,0,110,,2.0,NiemBe00
Elijah Nkansah,T,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,NkanEl00
Derrick Nnadi,DT,2021,0,0,3,22,64,0,0,0,0,0,0,0,0,0,0,0,79,1,4.0,NnadDe00
Storm Norton,OT,2021,0,0,1,10,24,0,0,0,0,0,0,0,0,0,0,0,1,,,NortSt00
Joseph Noteboom,OT,2021,0,0,0,10,47,0,0,0,0,0,0,0,0,0,0,0,,,,NoteJo00
Uchenna Nwosu,OLB,2021,0,0,1,14,62,0,0,0,0,0,0,0,0,0,0,0,85,1,15.0,NwosUc00
Dorian O'Daniel,OLB,2021,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,37,,1.0,ODanDo00
Brian O'Neill,OT,2021,0,1,4,30,63,0,0,0,0,0,0,0,0,0,0,0,1,,,ONeiBr00
Efe Obada,LB,2021,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,38,1,11.0,ObadEf00
Ifeadi Odenigbo,DE,2021,0,0,1,10,41,0,0,0,0,0,0,0,0,0,0,0,41,,10.5,OdenIf00
George Odum,S,2021,1,0,0,12,65,0,0,0,0,0,0,0,0,0,0,0,111,2,,OdumGe00
Chukwuma Okorafor,OT,2021,0,0,2,16,46,0,0,0,0,0,0,0,0,0,0,0,,,,OkorCh00
Ogbonnia Okoronkwo,DE,2021,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,20,,4.5,OkorOg00
Isaiah Oliver,CB,2021,0,0,2,11,50,0,0,0,0,0,0,0,0,0,0,0,128,1,1.0,OlivIs00
Foyesade Oluokun,S,2021,0,0,2,19,64,0,0,0,0,0,0,0,0,0,0,0,272,5,5.0,OluoFo00
Ricky Ortiz,FB,2019,0,0,1,0,13,0,0,0,0,0,0,0,0,4,19,0,1,,,OrtiRi00
Brandon Parker,OT,2021,0,0,2,14,54,0,0,0,0,0,0,0,0,0,0,0,2,,,ParkBr01
Timon Parris,T,2019,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,ParrTi00
Zach Pascal,WR,2021,0,0,3,18,64,0,2,0,0,0,6,47,0,150,1888,15,9,,,PascZa00
Tim Patrick,WR,2021,0,0,2,14,55,0,0,0,0,0,3,17,0,143,2009,12,6,,,PatrTi00
Andre Patton,WR,2019,0,0,1,0,13,0,0,0,0,0,0,0,0,6,56,0,1,,,PattAn00
Daron Payne,DT,2021,0,0,4,27,64,0,0,0,0,0,0,0,0,0,0,0,129,1,14.5,PaynDa00
Rashaad Penny,RB,2021,0,0,0,12,37,0,0,0,0,0,280,1572,11,23,206,1,,,,PennRa00
Dante Pettis,WR,2021,0,0,0,7,33,2,2,32,0,0,1,-2,0,52,739,9,1,,,PettDa00
Cam Phillips,WR,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,0,,,,PhilCa01
Darius Phillips,CB,2021,0,0,1,7,47,0,0,0,0,0,0,0,0,0,0,0,59,5,,PhilDa02
Harrison Phillips,DT,2021,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,60,,1.5,PhilHa00
Eddy Pineiro,K,2021,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,,,,PineEd00
Jamiyus Pittman,DT,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,PittJa00
Quentin Poling,LB,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PoliQu00
Brandon Powell,WR,2021,0,0,0,3,27,0,0,0,0,0,3,11,0,23,198,2,1,,,PoweBr00
Billy Price,C,2021,0,0,2,14,58,0,0,0,0,0,0,0,0,0,0,0,1,,,PricBi01
Byron Pringle,WR,2021,0,0,0,9,46,0,0,0,0,0,0,0,0,67,898,7,7,,,PrinBy00
Matt Pryor,OT,2021,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,0,,,,PryoMa00
Scott Quessenberry,C,2021,0,0,1,9,63,0,0,0,0,0,0,0,0,0,0,0,,,,QuesSc00
Trey Quinn,WR,2020,0,0,0,2,16,0,0,0,0,0,1,0,0,35,273,2,,,,QuinTr00
Frank Ragnow,C,2021,0,1,3,23,49,0,0,0,0,0,0,0,0,0,0,0,1,,,RagnFr00
Martinas Rankin,OT,2020,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,,,,RankMa00
Damion Ratley,WR,2020,0,0,0,4,31,0,0,0,0,0,0,0,0,29,407,1,1,,,RatlDa00
Jeremy Reaves,FS,2021,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,45,1,1.0,ReavJe00
C.J. Reavis,S,2018,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,ReavC.00
Will Redmond,CB,2021,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,47,,,RedmWi00
D.J. Reed,CB,2021,0,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,149,4,1.0,ReedD.00
Justin Reid,FS,2021,0,0,4,17,57,0,0,0,0,0,0,0,0,0,0,0,230,7,2.0,ReidJu00
Keenan Reynolds,RB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ReynKe00
Jeff Richards,CB,2018,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,,,RichJe02
Will Richardson,OT,2021,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,,,,RichWi01
Calvin Ridley,WR,2021,0,0,2,26,49,0,0,0,0,0,13,62,0,248,3342,28,1,,,RidlCa00
Derek Rivers,DE,2021,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,11,,3.5,RiveDe00
Jake Rodgers,T,2020,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,,,,RodgJa03
Josh Rosen,QB,2021,0,0,1,3,24,277,513,2864,12,21,26,151,0,0,0,0,,,,RoseJo01
Mason Rudolph,QB,2021,0,0,1,5,17,236,384,2366,16,11,33,89,0,0,0,0,,,,RudoMa00
Alonzo Russell,WR,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RussAl01
Jaylen Samuels,RB,2021,0,0,0,7,45,4,5,35,0,1,136,468,1,85,564,4,1,,,SamuJa00
Jason Sanders,K,2021,1,0,0,13,65,0,0,0,0,0,0,0,0,1,1,1,1,,,SandJa00
Bo Scarbrough,RB,2020,0,0,0,2,7,0,0,0,0,0,95,408,1,1,5,0,,,,ScarBo01
Mason Schreck,TE,2021,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,,,SchrMa00
Dalton Schultz,TE,2021,0,0,2,13,60,0,0,0,0,0,0,0,0,154,1545,12,2,,,SchuDa00
Boston Scott,RB,2021,0,0,0,9,45,0,0,0,0,0,228,992,13,62,499,1,1,,,ScotBo02
Da'Mari Scott,WR,2019,0,0,0,0,8,0,0,0,0,0,1,5,0,2,22,0,1,,,ScotDa02
Jaleel Scott,WR,2020,0,0,0,0,4,0,0,0,0,0,0,0,0,2,22,0,,,,ScotJa02
JK Scott,P,2021,0,0,0,6,49,0,1,0,0,0,0,0,0,0,0,0,2,,,ScotJK00
Niles Scott,NT,2018,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,,,ScotNi00
Trenton Scott,T,2021,0,0,1,11,53,0,0,0,0,0,0,0,0,0,0,0,1,,,ScotTr01
Deadrin Senat,DT,2020,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,17,,,SenaDe00
Greg Senat,OT,2020,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,SenaGr00
Tim Settle,DT,2021,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,34,,7.0,SettTi00
Nathan Shepherd,DT,2021,0,0,0,7,56,0,0,0,0,0,0,0,0,0,0,0,36,,4.5,ShepNa00
Trent Sherfield,WR,2021,0,0,0,3,61,0,0,0,0,0,0,0,0,37,427,2,17,,,SherTr00
Trent Sieg,LS,2021,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,2,,,SiegTr00
Zach Sieler,DE,2021,0,0,0,11,42,0,0,0,0,0,0,0,0,0,0,0,69,,6.5,SielZa00
Jordan Simmons,G,2021,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,,,,SimmJo00
Cam Sims,WR,2021,0,0,1,6,38,0,0,0,0,0,2,12,0,49,715,3,9,,,SimsCa00
Andre Smith,ILB,2021,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,18,,,SmitAn04
Braden Smith,OG,2021,0,0,4,27,56,0,0,0,0,0,0,0,0,0,0,0,,,,SmitBr06
Eric Smith,OG,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,SmitEr00
Ito Smith,RB,2021,0,0,0,6,36,0,0,0,0,0,176,693,7,55,314,0,,,,SmitIt00
Roquan Smith,ILB,2021,0,0,4,39,61,0,0,0,0,0,0,0,0,0,0,0,348,5,14.0,SmitRo07
Tre'Quan Smith,WR,2021,0,0,3,13,51,0,0,0,0,0,1,3,0,112,1486,17,3,,,SmitTr03
Tremon Smith,DB,2021,0,0,0,4,49,0,0,0,0,0,1,7,0,0,0,0,24,,,SmitTr04
Vyncint Smith,WR,2021,0,0,0,3,29,0,0,0,0,0,3,52,1,23,329,1,2,,,SmitVy00
Durham Smythe,TE,2021,0,0,3,5,63,0,0,0,0,0,2,3,0,73,680,2,7,,,SmytDu00
Breeland Speaks,DE,2018,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,15,,1.5,SpeaBr00
Robert Spillane,LB,2021,0,0,1,8,36,0,0,0,0,0,0,0,0,0,0,0,76,1,2.0,SpilRo00
Equanimeous St. Brown,WR,2021,0,0,1,4,37,0,0,0,0,0,5,26,0,37,543,1,6,,,St.BEq00
Taylor Stallworth,DT,2021,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,27,,4.5,StalTa00
Johnny Stanton,FB,2021,0,0,0,0,5,0,0,0,0,0,3,5,0,2,7,1,,,,StanJo02
M.J. Stewart,CB,2021,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,111,2,1.0,StewM.00
Aaron Stinnie,G,2021,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,,,,StinAa00
Kentavius Street,DT,2021,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,24,,3.0,StreKe00
Greg Stroman,CB,2020,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,31,1,,StroGr00
Chandon Sullivan,CB,2021,0,0,0,10,54,0,0,0,0,0,0,0,0,0,0,0,91,5,,SullCh00
Tre Sullivan,S,2018,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,12,,,SullTr01
Courtland Sutton,WR,2021,0,1,2,20,50,2,2,54,0,0,4,16,0,175,2658,12,1,,,SuttCo00
Josh Sweat,DE,2021,0,1,1,14,55,0,0,0,0,0,0,0,0,0,0,0,60,,17.5,SweaJo00
Pasoni Tasini,DT,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TasiPa00
Auden Tate,WR,2021,0,0,1,5,35,0,0,0,0,0,0,0,0,61,799,2,,,,TateAu00
Jullian Taylor,DT,2019,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,TaylJu00
Wyatt Teller,OG,2021,0,1,3,23,51,0,0,0,0,0,0,0,0,1,-5,0,,,,TellWy00
Ahmad Thomas,FS,2019,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,,,ThomAh00
Chad Thomas,DE,2019,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,17,,4.0,ThomCh06
Ian Thomas,TE,2021,0,0,1,6,65,0,0,0,0,0,0,0,0,90,802,4,2,,,ThomIa00
Jordan Thomas,TE,2020,0,0,1,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,ThomJo05
Matthew Thomas,OLB,2018,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,3,,,ThomMa00
Roc Thomas,RB,2018,0,0,0,0,5,0,0,0,0,0,8,30,0,2,21,0,2,,,ThomRo05
Simeon Thomas,CB,2019,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,5,,,ThomSi00
Tavierre Thomas,DB,2021,0,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,91,2,1.0,ThomTa01
Corey Thompson,LB,2019,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,12,,,ThomCo02
Kevin Toliver,DB,2020,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,27,,,ToliKe00
Jalen Tolliver,WR,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,3,37,0,,,,TollJa00
Cameron Tom,C,2021,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,,,,TomxCa00
Robert Tonyan,TE,2021,0,0,1,11,51,0,0,0,0,0,0,0,0,84,967,15,1,,,TonyRo00
Najee Toran,OL,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ToraNa00
Jon Toth,C,2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,TothJo00
Johnny Townsend,P,2021,0,0,0,2,21,0,0,0,0,0,1,42,0,0,0,0,1,,,TownJo01
Zach Triner,LS,2021,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,6,,,TrinZa00
Kemoko Turay,OLB,2021,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0,22,,12.0,TuraKe00
De'Lance Turner,RB,2019,0,0,0,0,12,0,0,0,0,0,5,10,0,2,17,0,4,,,TurnDe01
Malik Turner,WR,2021,0,0,0,3,41,0,0,0,0,0,0,0,0,29,414,4,2,,,TurnMa00
Zeke Turner,S,2021,0,0,0,7,49,0,0,0,0,0,0,0,0,1,26,0,25,,,TurnZe00
Michael Tyson,FS,2018,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,3,,,TysoMi00
Marquez Valdes-Scantling,WR,2021,0,0,3,19,59,0,0,0,0,0,8,51,0,123,2153,13,2,,,ValdMa00
Leighton Vander Esch,OLB,2021,0,1,4,27,52,0,0,0,0,0,0,0,0,0,0,0,225,3,2.5,VandLe00
Vita Vea,DT,2021,0,1,2,24,50,0,0,0,0,0,0,0,0,1,1,1,68,,11.5,VeaxVi00
Kaare Vedvik,P,2019,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,,,,VedvKa00
Dee Virgin,CB,2021,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,13,,,VirgDe00
Colby Wadman,P,2019,0,0,0,4,28,1,1,12,0,0,0,0,0,0,0,0,,,,WadmCo00
P.J. Walker,QB,2021,0,0,0,2,9,68,122,730,2,8,12,11,0,0,0,0,,,,WalkPh00
Tracy Walker,S,2021,0,0,2,10,59,0,0,0,0,0,0,0,0,0,0,0,238,3,2.0,WalkTr01
Levi Wallace,CB,2021,0,0,4,20,52,0,0,0,0,0,0,0,0,0,0,0,171,6,,WallLe00
Mark Walton,RB,2019,0,0,0,3,21,0,0,0,0,0,67,235,0,20,130,0,4,,,WaltMa00
Charvarius Ward,DB,2021,0,0,3,13,56,0,0,0,0,0,0,0,0,0,0,0,168,4,1.0,WardCh01
Denzel Ward,CB,2021,0,2,4,24,52,0,0,0,0,0,0,0,0,0,0,0,151,10,0.5,WardDe02
Fred Warner,OLB,2021,1,1,4,41,64,0,0,0,0,0,0,0,0,0,0,0,332,3,4.5,WarnFr00
James Washington,WR,2021,0,0,2,11,60,0,0,0,0,0,2,13,0,114,1629,11,1,,,WashJa00
Justin Watson,WR,2021,0,0,0,2,40,0,0,0,0,0,0,0,0,23,258,2,15,,1.0,WatsJu01
Armani Watts,FS,2021,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,42,,2.0,WattAr00
Davis Webb,QB,2021,0,0,0,0,1,0,0,0,0,0,2,-3,0,0,0,0,,,,WebbDa00
Kyzir White,S,2021,0,0,2,18,47,0,0,0,0,0,0,0,0,0,0,0,177,4,1.5,WhitKy00
Mike White,QB,2021,0,0,0,2,4,88,132,953,5,8,5,-1,0,0,0,0,,,,WhitMi01
Tim White,WR,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,1,14,0,,,,WhitTi00
Jordan Whitehead,SS,2021,0,0,4,20,59,0,0,0,0,0,0,0,0,0,0,0,222,5,2.0,WhitJo03
Jordan Wilkins,RB,2021,0,0,0,8,50,0,0,0,0,0,195,951,4,35,233,0,4,,,WilkJo01
Connor Williams,OT,2021,0,0,4,22,57,0,0,0,0,0,0,0,0,0,0,0,,,,WillCo00
Darious Williams,CB,2021,0,0,1,12,46,0,0,0,0,0,0,0,0,0,0,0,111,6,,WillDa09
Darrel Williams,RB,2021,0,0,0,14,51,0,0,0,0,0,237,912,10,83,762,4,4,,,WillDa10
David Williams,RB,2018,0,0,0,0,6,0,0,0,0,0,8,36,0,0,0,0,,,,WillDa011
Isaiah Williams,T,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,WillIs02
Derrick Willies,WR,2020,0,0,0,0,6,0,0,0,0,0,0,0,0,3,61,0,,,,WillDe06
Cedrick Wilson Jr.,WR,2021,0,0,0,6,38,5,5,111,1,0,5,-1,0,67,837,8,2,,,WilsCe01
Jeff Wilson,RB,2021,0,0,0,9,37,0,0,0,0,0,298,1265,13,35,296,4,4,,,WilsJe01
Kyle Wilson,LB,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,WilsKy00
Shaun Wilson,RB,2018,0,0,0,0,5,0,0,0,0,0,6,29,0,3,5,0,,,,WilsSh01
Javon Wims,WR,2020,0,0,0,1,33,0,0,0,0,0,1,2,0,28,266,2,,,,WimsJa00
Anthony Wint,LB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,WintAn00
Jonathan Woodard,DE,2018,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,8,,1.0,WoodJo00
Logan Woodside,QB,2021,0,0,0,0,11,1,3,7,0,0,13,4,0,0,0,0,,,,WoodLo00
Chris Worley,OLB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,WorlCh00
Andrew Wylie,T,2021,0,0,3,24,54,0,0,0,0,0,0,0,0,0,0,0,,,,WyliAn00
Isaiah Wynn,OT,2021,0,0,3,16,34,0,0,0,0,0,0,0,0,0,0,0,1,,,WynnIs00
Deon Yelder,TE,2021,0,0,0,1,31,0,0,0,0,0,0,0,0,11,86,0,,,,YeldDe00
Isaac Yiadom,CB,2021,0,0,2,10,61,0,0,0,0,0,0,0,0,0,0,0,87,1,0.5,YiadIs00
Kenny Young,LB,2021,0,0,1,18,59,0,0,0,0,0,0,0,0,0,0,0,127,1,5.5,YounKe03
Trevon Young,DE,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,YounTr00
