Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
LaTroy Lewis,LB,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,LewiLa01
Mike Liedtke,OL,2018,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,LiedMi00
Mitchell Loewen,DE,2019,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,LoewMi00
Shalom Luani,SS,2019,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,21,,,LuanSh00
Greg Mabin,CB,2021,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,44,,,MabiGr00
Marlon Mack,RB,2021,0,0,2,19,47,0,0,0,0,0,567,2484,20,57,448,2,,,,MackMa00
Tre Madden,RB,2018,0,0,0,1,22,0,0,0,0,0,3,3,0,4,100,0,5,,,MaddTr01
Erik Magnuson,OT,2020,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,,,,MagnEr00
Patrick Mahomes,QB,2021,1,4,4,70,63,1550,2345,18991,151,37,238,1189,8,0,0,0,1,,,MahoPa00
Ryan Malleck,TE,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,,,,MallRy02
Josh Malone,WR,2020,0,0,1,1,26,0,0,0,0,0,3,14,0,11,91,1,,,,MaloJo00
Cameron Malveaux,DE,2021,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,,2.0,MalvCa00
Nick Martin,C,2021,0,0,4,28,79,0,0,0,0,0,0,0,0,0,0,0,,,,MartNi00
Derrick Mathews,LB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MathDe00
Arthur Maulet,CB,2021,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,0,94,2,1.0,MaulAr00
Marcus Maye,FS,2021,0,0,4,21,60,0,0,0,0,0,0,0,0,0,0,0,219,6,3.5,MayeMa00
Devante Mays,RB,2017,0,0,0,0,8,0,0,0,0,0,4,1,0,3,0,0,,,,MaysDe00
Christian McCaffrey,RB,2021,1,1,3,45,58,1,3,50,1,0,781,3587,30,357,3015,17,1,,,McCaCh01
Max McCaffrey,WR,2018,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,,,,McCaMa01
Stefan McClure,S,2017,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,McClSt01
Justin McCray,G,2021,0,0,1,14,64,0,0,0,0,0,0,0,0,0,0,0,,,,McCrJu00
Conor McDermott,OT,2021,0,0,0,3,36,0,0,0,0,0,0,0,0,1,1,1,,,,McDeCo00
Connor McGovern,OG,2021,0,0,4,23,78,0,0,0,0,0,0,0,0,0,0,0,3,,,McGoCo00
Elijah McGuire,RB,2018,0,0,0,6,24,0,0,0,0,0,180,591,4,36,370,2,,,,McGuEl00
Isaiah McKenzie,WR,2021,0,0,1,9,65,1,1,12,1,0,38,175,3,99,922,7,3,,,McKeIs00
Takkarist McKinley,OLB,2021,0,0,2,15,60,0,0,0,0,0,0,0,0,0,0,0,63,,20.0,McKiTa00
Jeremy McNichols,RB,2021,0,0,0,5,34,0,0,0,0,0,90,364,1,40,295,1,1,,,McNiJe00
Leon McQuay,S,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,McQuLe01
Tony McRae,CB,2020,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,29,,,McRaTo00
Torry McTyer,CB,2021,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,26,,,McTyTo00
Obi Melifonwu,SS,2018,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,9,,,MeliOb00
Jaydon Mickens,WR,2021,0,0,0,3,38,0,0,0,0,0,0,0,0,15,145,2,6,,,MickJa01
Brian Mihalik,DE,2018,0,0,0,5,20,0,0,0,0,0,0,0,0,1,-4,0,1,,,MihaBr00
Matt Milano,OLB,2021,0,0,3,33,70,0,0,0,0,0,0,0,0,0,0,0,241,5,9.0,MilaMa00
Joe Mixon,RB,2021,0,1,3,35,66,0,0,0,0,0,1104,4564,33,171,1322,8,,,,MixoJo00
Taquan Mizzell,RB,2018,0,0,0,1,12,0,0,0,0,0,9,16,0,8,78,1,2,,,MizzTa00
David Moore,WR,2021,0,0,2,12,50,0,0,0,0,0,12,91,0,78,1163,13,,,,MoorDa03
Kenny Moore,CB,2021,0,1,4,26,75,0,0,0,0,0,0,0,0,0,0,0,295,14,7.0,MoorKe03
Fabian Moreau,CB,2021,0,0,2,14,76,0,0,0,0,0,0,0,0,0,0,0,128,6,,MoreFa00
Nicholas Morrow,LB,2020,0,0,3,14,62,0,0,0,0,0,0,0,0,0,0,0,185,2,4.0,MorrNi00
Avery Moss,DE,2019,0,0,1,4,22,0,0,0,0,0,0,0,0,0,0,0,22,,,MossAv00
Taylor Moton,OT,2021,0,0,4,28,81,0,0,0,0,0,0,0,0,0,0,0,,,,MotoTa00
Al-Quadin Muhammad,DE,2021,0,0,1,13,68,0,0,0,0,0,0,0,0,0,0,0,88,,11.0,MuhaAl00
Johnny Mundt,TE,2021,0,0,0,0,47,0,0,0,0,0,0,0,0,10,93,0,6,,,MundJo00
Calvin Munson,OLB,2021,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,54,,2.0,MunsCa00
Ryan Murphy,FS,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,MurpRy00
Jalen Myrick,CB,2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,MyriJa00
Kai Nacua,FS,2021,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,16,,,NacuKa00
Jojo Natson,WR,2021,0,0,0,0,38,0,0,0,0,0,2,18,0,2,18,0,1,,,NatsJo00
Lewis Neal,DE,2017,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,,,NealLe00
Aaron Neary,C,2017,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,NearAa00
Montae Nicholson,SS,2019,0,0,1,10,35,0,0,0,0,0,0,0,0,0,0,0,92,3,,NichMo00
Hardy Nickerson,ILB,2021,0,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,66,1,,NickHa02
David Njoku,TE,2021,0,0,2,12,65,0,0,0,0,0,2,2,0,148,1754,15,2,,,NjokDa00
Pat O'Connor,DE,2021,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,9,,1.5,OConPa00
Chris Odom,DE,2019,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,,2.0,OdomCh00
Dare Ogunbowale,RB,2021,0,0,0,4,51,0,0,0,0,0,86,299,3,58,454,1,17,,,OgunDa00
Larry Ogunjobi,DT,2021,0,0,4,29,76,0,0,0,0,0,0,0,0,0,0,0,137,,21.5,OgunLa00
James Onwualu,OLB,2020,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,8,,,OnwuJa00
Jeff Overbaugh,LS,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OverJe00
Kache Palacio,LB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PalaKa00
Adam Pankey,OG,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,PankAd00
Lucas Patrick,G,2021,0,0,2,20,73,0,0,0,0,0,0,0,0,0,0,0,,,,PatrLu00
Donald Payne,LB,2019,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,47,,1.0,PaynDo00
Claude Pelon,DE,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,PeloCl00
Elijhaa Penny,RB,2021,0,0,0,3,77,0,0,0,0,0,83,302,3,25,147,1,15,,,PennEl00
Taybor Pepper,LS,2021,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,1,,,PeppTa00
Jabrill Peppers,SS,2021,0,0,4,22,61,0,0,0,0,0,0,0,0,0,0,0,224,4,4.5,PeppJa00
Samaje Perine,RB,2021,0,0,1,10,60,0,0,0,0,0,306,1198,5,63,449,2,11,,,PeriSa00
Kent Perkins,OT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PerkKe00
Nathan Peterman,QB,2021,0,0,0,2,10,71,135,573,3,12,20,84,1,0,0,0,,,,PeteNa00
Otha Peters,LB,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,PeteOt00
Kevin Peterson,CB,2021,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,31,2,,PeteKe01
Carroll Phillips,OLB,2019,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,,,PhilCa00
Olsen Pierre,DT,2019,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,35,,7.5,PierOl00
Larry Pinkard,WR,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,1,,,PinkLa00
Lenzy Pipkins,CB,2018,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,17,,,PipkLe00
Ethan Pocic,C,2021,0,0,1,20,57,0,0,0,0,0,0,0,0,0,0,0,,,,PociEt00
Reggie Porter,CB,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,PortRe01
Darius Powe,WR,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13,0,,,,PoweDa02
Gimel President,DE,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,PresGi00
Ejuan Price,OLB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PricEj00
Elijah Qualls,DT,2017,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,,,QualEl00
Reggie Ragland,ILB,2021,0,0,3,21,75,0,0,0,0,0,0,0,0,0,0,0,168,1,3.5,RaglRe00
Ryan Ramczyk,OT,2021,1,0,4,55,73,0,0,0,0,0,0,0,0,0,0,0,,,,RamcRy00
Haason Reddick,OLB,2021,0,0,3,23,80,0,0,0,0,0,0,0,0,0,0,0,199,,31.0,ReddHa00
Kasey Redfern,P,2019,0,0,0,0,4,0,0,0,0,0,1,10,0,0,0,0,,,,RedfKa00
Adam Redmond,G,2020,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,RedmAd00
Alex Redmond,G,2020,0,0,2,12,32,0,0,0,0,0,0,0,0,0,0,0,,,,RedmAl01
Bernard Reedy,WR,2017,0,0,0,0,11,0,0,0,0,0,3,17,0,2,21,0,,,,ReedBe01
Jalen Reeves-Maybin,OLB,2021,0,0,1,9,70,0,0,0,0,0,0,0,0,0,0,0,123,,0.5,ReevJa00
Josh Reynolds,WR,2021,0,0,1,15,76,0,0,0,0,0,8,36,0,142,1846,11,6,,,ReynJo00
Patrick Ricard,DE,2021,0,3,3,13,70,0,0,0,0,0,3,3,0,29,167,5,13,,1.0,RicaPa00
Duke Riley,OLB,2021,0,0,2,14,73,0,0,0,0,0,0,0,0,0,0,0,109,1,0.5,RileDu00
Marcus Rios,CB,2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,,,RiosMa00
David Rivers,CB,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,RiveDa00
Michael Roberts,TE,2018,0,0,0,1,23,0,0,0,0,0,0,0,0,13,146,3,,,,RobeMi01
Pete Robertson,LB,2019,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,RobePe01
Roy Robertson-Harris,DE,2021,0,0,2,16,66,0,0,0,0,0,0,0,0,0,0,0,68,,10.5,RobeRo00
Cam Robinson,OT,2021,0,0,4,25,61,0,0,0,0,0,0,0,0,0,0,0,,,,RobiCa00
Isaac Rochell,DE,2021,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,52,1,9.5,RochIs00
Jordan Roos,OG,2019,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,,,,RoosJo00
Aldrick Rosas,K,2021,0,1,0,8,59,0,0,0,0,0,0,0,0,0,0,0,5,,,RosaAl00
Nick Rose,K,2018,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,RoseNi00
Daniel Ross,DT,2020,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,14,,2.0,RossDa02
John Ross,WR,2021,0,0,1,7,37,0,0,0,0,0,9,41,0,62,957,11,,,,RossJo00
Chase Roullier,C,2021,0,0,4,23,67,0,0,0,0,0,0,0,0,0,0,0,,,,RoulCh00
Jake Rudock,QB,2017,0,0,0,0,3,3,5,24,0,1,0,0,0,0,0,0,,,,RudoJa00
Travis Rudolph,WR,2017,0,0,0,1,7,0,0,0,0,0,0,0,0,8,101,0,,,,RudoTr00
Cooper Rush,QB,2021,0,0,0,1,10,31,50,424,3,1,11,5,0,0,0,0,,,,RushCo00
Curtis Samuel,WR,2021,0,0,3,18,58,0,0,0,0,0,76,489,5,191,2114,14,5,,,SamuCu00
Rigoberto Sanchez,P,2021,0,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,5,,,SancRi00
Darnell Sankey,LB,2017,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,SankDa00
Eric Saubert,TE,2021,0,0,0,0,57,0,0,0,0,0,0,0,0,18,132,1,4,,,SaubEr00
Wes Schweitzer,OT,2021,0,0,3,25,73,0,0,0,0,0,0,0,0,0,0,0,,,,SchwWe00
Tim Scott,FS,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ScotTi00
Ricky Seals-Jones,WR,2021,0,0,0,7,54,0,0,0,0,0,0,0,0,90,1044,10,2,,,SealRi00
Adam Shaheen,TE,2021,0,0,1,4,55,0,0,0,0,0,0,0,0,50,509,7,1,,,ShahAd00
Hunter Sharp,WR,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,5,54,1,,,,SharHu01
David Sharpe,OT,2021,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,,,,SharDa02
Brady Sheldon,LB,2020,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,ShelBr01
Garrett Sickels,DE,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SickGa00
Dan Skipper,OT,2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,SkipDa00
Matt Skura,C,2021,0,0,5,28,68,0,0,0,0,0,1,0,0,0,0,0,,,,SkurMa01
Chad Slade,G,2020,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,SladCh01
Tanzel Smart,DT,2020,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,13,,,SmarTa00
De'Veon Smith,RB,2017,0,0,0,0,5,0,0,0,0,0,0,0,0,3,27,0,,,,SmitDe06
Jaylon Smith,OLB,2021,0,1,3,33,74,0,0,0,0,0,0,0,0,0,0,0,330,2,10.0,SmitJa05
Jonnu Smith,TE,2021,0,0,5,14,76,0,0,0,0,0,15,122,1,142,1596,17,,,,SmitJo01
Maurice Smith,FS,2019,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,,,SmitMa04
Shane Smith,FB,2018,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,,,SmitSh02
JuJu Smith-Schuster,WR,2021,0,1,3,31,63,0,0,0,0,0,4,22,1,323,3855,26,,,,SmitJu00
Fish Smithson,S,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SmitFi00
Dawuane Smoot,DE,2021,0,0,0,13,72,0,0,0,0,0,0,0,0,0,0,0,72,,17.5,SmooDa00
Kevin Snyder,LB,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SnydKe00
Jeremy Sprinkle,TE,2021,0,0,2,2,76,0,0,0,0,0,0,0,0,37,332,3,8,,,SpriJe00
Zach Sterup,OL,2018,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,,,,SterZa00
ArDarius Stewart,WR,2017,0,0,0,1,15,0,0,0,0,0,7,27,0,6,82,0,,,,StewAr00
Grover Stewart,DT,2021,0,0,3,21,79,0,0,0,0,0,0,0,0,0,0,0,97,,4.5,StewGr00
Nate Sudfeld,QB,2020,0,0,0,1,4,25,37,188,1,1,5,32,0,0,0,0,,,,SudfNa00
Cameron Sutton,CB,2021,0,0,1,11,68,0,0,0,0,0,0,0,0,0,0,0,108,5,2.0,SuttCa00
Ryan Switzer,WR,2019,0,0,0,3,41,0,0,0,0,0,10,26,0,50,321,1,,,,SwitRy00
Tyrone Swoopes,TE,2021,0,0,0,0,8,0,0,0,0,0,0,0,0,2,28,0,,,,SwooTy00
Teez Tabor,CB,2021,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,42,,,TaboTe00
Cordrea Tankersley,CB,2020,0,0,1,4,19,0,0,0,0,0,0,0,0,0,0,0,28,,,TankCo00
Charles Tapper,DE,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,TappCh00
Pita Taumoepenu,OLB,2021,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,,,TaumPi00
Giorgio Tavecchio,K,2018,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,,,,TaveGi00
Taywan Taylor,WR,2020,0,0,0,6,35,0,0,0,0,0,8,43,0,53,697,2,4,,,TaylTa00
Trent Taylor,WR,2021,0,0,0,6,45,0,0,0,0,0,0,0,0,81,772,3,,,,TaylTr02
Vincent Taylor,DT,2021,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,42,,2.0,TaylVi00
Sam Tevi,OT,2020,0,0,3,23,58,0,0,0,0,0,0,0,0,0,0,0,,,,TeviSa00
Dymonte Thomas,SS,2018,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,12,1,1.0,ThomDy01
Solomon Thomas,DE,2021,0,0,2,16,65,0,0,0,0,0,0,0,0,0,0,0,90,,9.5,ThomSo00
Chris Thompson,WR,2017,0,0,0,1,13,0,0,0,0,0,0,0,0,5,84,0,6,,,ThomCh05
Tedric Thompson,SS,2021,0,0,2,9,38,0,0,0,0,0,0,0,0,0,0,0,63,3,,ThomTe00
Dalvin Tomlinson,DT,2021,0,0,5,31,80,0,0,0,0,0,0,0,0,0,0,0,123,,10.5,TomlDa00
Austin Traylor,TE,2017,0,0,0,1,7,0,0,0,0,0,0,0,0,8,100,0,,,,TrayAu00
Mitchell Trubisky,QB,2021,0,1,4,33,57,1016,1585,10652,64,38,203,1081,9,0,0,0,,,,TrubMi00
Max Tuerk,C,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TuerMa00
Josh Tupou,DT,2021,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,23,,,TupoJo00
Tanner Vallejo,ILB,2021,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,55,,2.5,VallTa00
Jeremiah Valoaga,DE,2019,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,ValoJe00
Jason Vander Laan,TE,2019,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,VandJa00
Eddie Vanderdoes,DT,2019,0,0,1,5,19,0,0,0,0,0,0,0,0,0,0,0,18,,,VandEd00
Justin Vogel,P,2017,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,1,,,VogeJu00
Anthony Walker,LB,2021,0,0,4,26,70,0,0,0,0,0,0,0,0,0,0,0,298,3,4.5,WalkAn01
DeMarcus Walker,DE,2021,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,52,,12.5,WalkDe03
Joe Walker,ILB,2021,0,0,1,8,66,0,0,0,0,0,0,0,0,0,0,0,63,,,WalkJo01
Jylan Ware,OT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WareJy00
Charles Washington,DB,2021,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,32,,,WashCh01
Carlos Watkins,DT,2021,0,0,1,17,57,0,0,0,0,0,0,0,0,0,0,0,55,1,5.0,WatkCa00
Deshaun Watson,QB,2020,0,3,3,52,54,1186,1748,14539,104,36,307,1677,17,1,6,1,,,,WatsDe00
T.J. Watt,OLB,2021,3,4,5,60,77,0,0,0,0,0,0,0,0,0,0,0,216,4,72.0,WattT.00
Dede Westbrook,WR,2021,0,0,1,14,55,0,1,0,0,0,14,125,0,170,1788,9,1,,,WestDe00
Christian Westerman,OG,2018,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,WestCh02
Chad Wheeler,OT,2020,0,0,1,9,32,0,0,0,0,0,0,0,0,0,0,0,,,,WheeCh00
Tre'Davious White,CB,2021,1,2,5,45,72,0,0,0,0,0,0,0,0,0,0,0,216,16,3.0,WhitTr01
Isaac Whitney,WR,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,WhitIs00
Elijah Wilkinson,OT,2021,0,0,1,12,58,0,0,0,0,0,0,0,0,0,0,0,,,,WilkEl00
Chad Williams,WR,2019,0,0,1,1,17,0,0,0,0,0,3,42,0,20,202,1,,,,WillCh05
Darrell Williams,OL,2017,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,WillDa08
Jamaal Williams,RB,2021,0,0,2,25,73,0,0,0,0,0,653,2586,13,148,1118,8,7,,,WillJa06
Jarveon Williams,HB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WillJa07
Marcus Williams,FS,2021,0,0,5,24,76,0,0,0,0,0,0,0,0,0,0,0,239,15,1.0,WillMa06
Marquez Williams,FB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WillMa09
Mike Williams,WR,2021,0,0,3,30,72,0,0,0,0,0,9,31,1,227,3662,26,,1,,WillMi07
Tim Williams,OLB,2019,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2.0,WillTi00
Jordan Willis,DE,2021,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,49,,8.5,WillJo09
Bobo Wilson,WR,2019,0,0,0,0,14,0,0,0,0,0,3,8,0,8,105,1,5,,,WilsJe00
Brandon Wilson,CB,2021,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,36,,,WilsBr01
Eric Wilson,ILB,2021,0,0,1,16,78,0,0,0,0,0,0,0,0,0,0,0,154,4,8.0,WilsEr00
Quincy Wilson,CB,2020,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,49,2,,WilsQu01
Deatrich Wise Jr.,DE,2021,0,0,1,22,78,0,0,0,0,0,0,0,0,0,0,0,106,,17.0,WiseDe00
Ahkello Witherspoon,CB,2021,0,0,2,14,56,0,0,0,0,0,0,0,0,0,0,0,113,7,,WithAh00
Zach Wood,DE,2021,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,0,1,,,WoodZa00
Xavier Woods,SS,2021,0,0,4,22,77,0,0,0,0,0,0,0,0,0,0,0,244,8,1.0,WoodXa00
Xavier Woodson-Luster,LB,2018,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,6,,,WoodXa01
Chris Wormley,DT,2021,0,0,3,16,67,0,0,0,0,0,0,0,0,0,0,0,67,,10.5,WormCh00
Eddie Yarbrough,DE,2021,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,49,,1.0,YarbEd01
