Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Leonard Myers,DB,2003,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,22,,,MyerLe20
Brian Natkin,TE,2001,0,0,0,0,3,0,0,0,0,0,0,0,0,2,42,0,,,,NatkBr00
Richard Newsome,DB,2001,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,8,,,NewsRi20
John Nix,DT,2004,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,17,,,NixxJo20
Mathias Nkwenti,T,2003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,NkweMa20
Moran Norris,FB,2011,0,0,4,1,140,0,0,0,0,0,28,67,1,38,198,3,19,,,NorrMo00
Dan O'Leary,TE,2002,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,,,OLeaDa20
Kendrick Office,DE,2002,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,15,,3.0,OffiKe20
Cedric Oglesby,K,2001,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,,,oglesced01
Adewale Ogunleye,DE,2010,0,1,8,59,130,0,0,0,0,0,0,0,0,0,0,0,299,1,67.0,OgunAd00
Ifeanyi Ohalete,DB,2005,0,0,4,20,78,0,0,0,0,0,0,0,0,1,3,0,235,8,1.0,OhalIf20
Chukky Okobi,C-G,2007,0,0,0,7,78,0,0,0,0,0,0,0,0,0,0,0,,,,OkobCh20
Hans Olsen,DT,2001,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OlseHa20
Wes Ours,RB,2001,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,,,,OursWe00
Juqua Parker,DE,2012,0,0,3,32,162,0,0,0,0,0,0,0,0,0,0,0,210,1,42.5,ThomJu20
Tommy Parks,P,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ParkTo20
DeWayne Patmon,DB,2002,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,7,,,PatmDe20
Will Peterson,DB,2010,0,0,3,23,97,0,0,0,0,0,0,0,0,0,0,0,75,8,,PeteWi20
Ryan Pickett,DT,2014,0,0,13,58,207,0,0,0,0,0,0,0,0,0,0,0,386,,9.5,PickRy20
Antonio Pierce,LB,2009,0,1,6,49,124,0,0,0,0,0,0,0,0,0,0,0,535,7,9.0,PierAn20
Owen Pochman,K,2003,0,0,0,-2,16,0,0,0,0,0,0,0,0,0,0,0,1,,,pochmowe01
Carlos Polk,LB,2008,0,0,0,7,74,0,0,0,0,0,0,0,0,0,0,0,101,,4.0,PolkCa20
Tommy Polley,LB,2005,0,0,5,30,73,0,0,0,0,0,0,0,0,0,0,0,311,4,6.0,PollTo21
Alvin Porter,DB,2003,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,54,1,,PortAl20
Ryan Prince,TE,2001,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,PrinRy20
Dominic Raiola,C,2014,0,0,13,64,219,0,0,0,0,0,0,0,0,0,0,0,2,,,RaioDo20
Ken-Yon Rambo,WR,2002,0,0,0,1,29,0,0,0,0,0,0,0,0,17,239,0,2,,,RambKe00
Jamie Reader,FB,2001,0,0,0,0,16,0,0,0,0,0,0,0,0,2,14,0,8,,,ReadJa00
James Reed,DT,2007,0,0,2,19,99,0,0,0,0,0,0,0,0,0,0,0,162,,7.0,ReedJa21
Tutan Reyes,G-T,2008,0,0,2,19,53,0,0,0,0,0,0,0,0,0,0,0,2,,,ReyeTu20
Jamal Reynolds,DE,2003,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,14,,3.0,ReynJa20
Dominic Rhodes,RB,2010,0,0,2,36,99,0,0,0,0,0,814,3286,26,147,1025,4,3,,,RhodDo00
Alan Ricard,FB,2005,0,0,3,3,55,0,0,0,0,0,43,173,2,32,179,0,1,,,RicaAl00
Karon Riley,LB,2004,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,13,,,RileKa20
Marcellus Rivers,TE,2007,0,0,0,3,79,0,0,0,0,0,0,0,0,51,395,4,45,,,RiveMa00
Mike Roberg,TE,2002,0,0,0,0,13,0,0,0,0,0,0,0,0,2,17,1,1,,,RobeMi00
Tyrone Robertson,DT,2001,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,19,,2.0,RobeTy20
Koren Robinson,WR,2008,0,1,4,35,96,0,0,0,0,0,23,115,1,294,4244,16,1,,,RobiKo00
Shaun Rogers,DT,2013,0,3,8,57,163,0,0,0,0,0,0,0,0,0,0,0,374,1,37.5,RogeSh99
Micah Ross,WR,2004,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,15,,,RossMi20
Davis Sanchez,DB,2002,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,26,,,SancDa20
Jace Sayler,NT,2001,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,,,SaylJa20
John Schlecht,DT,2001,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,5,,,SchlJo20
Aaron Schobel,DE,2009,0,2,8,62,133,0,0,0,0,0,0,0,0,0,0,0,334,3,78.0,SchoAa99
Cedric Scott,DE,2002,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,ScotCe20
Gari Scott,WR,2001,0,0,0,0,3,0,0,0,0,0,0,0,0,2,26,0,,,,ScotGa00
Lynn Scott,DB,2005,0,0,1,7,66,0,0,0,0,0,0,0,0,0,0,0,65,1,1.0,ScotLy20
Bobby Setzer,DE,2002,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,SetzBo20
Rich Seubert,G,2010,0,0,5,39,104,0,0,0,0,0,0,0,0,0,0,0,,,,SeubRi20
Richard Seymour,DE-DT,2012,3,7,11,91,164,0,0,0,0,0,0,0,0,0,0,0,326,2,57.5,SeymRi00
Gannon Shepherd,T,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ShepGa20
Marcel Shipp,RB,2007,0,0,2,17,88,0,0,0,0,0,605,2197,11,113,937,3,31,,,ShipMa00
Rod Smart,RB,2005,0,0,0,1,53,0,0,0,0,0,29,67,0,4,16,0,35,,,SmarRo00
Dwight Smith,DB,2008,0,0,5,34,117,0,0,0,0,0,0,0,0,0,0,0,405,22,2.0,SmitDw20
Justin Smith,DE,2014,1,5,14,101,221,0,0,0,0,0,0,0,0,0,0,0,615,3,87.0,SmitJu20
Kenny Smith,DT-DE,2009,0,0,1,7,36,0,0,0,0,0,0,0,0,0,0,0,58,,4.5,SmitKe23
Steve Smith Sr.,WR,2016,2,5,14,102,219,0,1,0,0,0,57,387,2,1031,14731,81,,,,SmitSt01
Fred Smoot,DB,2009,0,0,7,40,129,0,0,0,0,0,0,0,0,0,0,0,390,21,,SmooFr20
Mike Solwold,C,2004,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,SolwMi20
Nick Sorensen,DB,2010,0,0,0,7,131,0,0,0,0,0,0,0,0,0,0,0,109,,0.5,SoreNi20
Brandon Spoon,LB,2001,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,45,2,,SpooBr20
Markus Steele,LB,2003,0,0,1,8,42,0,0,0,0,0,0,0,0,0,0,0,73,,,SteeMa20
Matt Stewart,LB,2006,0,0,4,26,93,0,0,0,0,0,0,0,0,0,0,0,243,1,8.0,StewMa21
Quincy Stewart,LB,2003,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,28,1,,StewQu20
Tony Stewart,TE,2009,0,0,1,5,115,0,0,0,0,0,0,0,0,76,623,3,43,,,StewTo00
Michael Stone,DB,2006,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,62,,,StonMi20
Marcus Stroud,DT,2010,0,3,9,67,146,0,0,0,0,0,0,0,0,0,0,0,314,,29.5,StroMa01
Marques Sullivan,G-T,2003,0,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,,,,SullMa20
Vinny Sutherland,WR,2002,0,0,0,0,16,0,0,0,0,0,1,16,0,1,5,0,1,,,SuthVi00
Kevin Swayne,WR,2003,0,0,0,3,45,0,0,0,0,0,0,0,0,20,310,1,1,,,SwayKe00
Reggie Swinton,WR,2005,0,0,0,8,69,0,0,0,0,0,6,33,0,41,493,2,3,,,SwinRe00
Joe Tafoya,DE,2007,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,83,,3.5,TafoJo20
Tony Taylor,RB,2001,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,TaylTo00
David Terrell,WR,2005,0,0,1,11,54,0,0,0,0,0,4,14,0,128,1602,9,,,,TerrDa00
Anthony Thomas,RB,2007,0,0,3,27,87,0,0,0,0,0,1044,3891,23,113,756,1,2,,,ThomAn01
Byron Thweatt,LB,2001,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,,,ThweBy20
Joe Todd,LB,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,ToddJo20
LaDainian Tomlinson,RB,2011,3,5,10,129,170,8,12,143,7,0,3174,13684,145,624,4772,17,,,,TomlLa00
Stephen Trejo,FB,2004,0,0,0,0,59,0,0,0,0,0,1,0,0,12,113,0,34,,,TrejSt00
Ross Tucker,G,2005,0,0,2,10,42,0,0,0,0,0,0,0,0,0,0,0,,,,TuckRo20
Marques Tuiasosopo,QB,2008,0,0,0,1,13,49,90,554,2,7,17,79,0,0,0,0,,,,TuiaMa00
Joe Tuipala,LB,2002,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,29,,,TuipJo20
Nate Turner,WR,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TurnNa20
T.J. Turner,LB,2001,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,TurnT.21
Kyle Vanden Bosch,DE,2012,0,3,9,58,152,0,0,0,0,0,0,0,0,0,0,0,336,,58.0,VandKy99
Michael Vick,QB,2015,0,4,7,92,143,1807,3217,22464,133,88,873,6109,36,2,1,0,,,,VickMi00
Keydrick Vincent,G,2010,0,0,6,34,102,0,0,0,0,0,0,0,0,0,0,0,,,,VincKe20
Billy Volek,QB,2011,0,0,0,12,39,337,561,3754,27,15,57,28,2,1,0,0,,,,VoleBi00
Reggie Waddell,DB,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WaddRe20
John Waerig,TE,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,,,,WaerJo00
Fred Wakefield,DE-T,2008,0,0,3,17,80,0,0,0,0,0,0,0,0,2,24,0,74,1,6.5,WakeFr00
Joe Walker,DB,2002,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,17,,,WalkJo20
Kenyatta Walker,T,2006,0,0,5,29,75,0,0,0,0,0,0,0,0,0,0,0,,,,WalkKe21
Rod Walker,DT,2003,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,24,,,WalkRo21
Raymond Walls,DB,2005,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,40,1,,WallRa20
Gerard Warren,DT,2011,0,0,9,49,163,0,0,0,0,0,0,0,0,0,0,0,253,,36.5,WarrGe20
Patrick Washington,FB,2002,0,0,1,0,30,0,0,0,0,0,0,0,0,6,41,0,15,,,WashPa00
Reggie Wayne,WR,2014,1,6,13,116,211,0,1,0,0,1,4,0,0,1070,14345,82,,,,WaynRe00
Chris Weinke,QB,2007,0,0,1,9,29,386,709,3904,15,26,54,148,6,0,0,0,,,,WeinCh00
Eric Westmoreland,LB,2004,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,63,,2.0,WestEr20
Damen Wheeler,DB,2001,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,,,WheeDa20
Clayton White,LB,2001,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,8,,,WhitCl20
Reggie White,RB,2001,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,WhitRe20
Josh Whitman,TE,2001,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,WhitJo21
Daniel Wilcox,TE,2008,0,0,0,5,64,0,0,0,0,0,0,0,0,76,576,8,39,,,WilcDa01
Bobbie Williams,G,2012,0,0,9,55,163,0,0,0,0,0,0,0,0,0,0,0,1,,,WillBo21
Boo Williams,TE,2004,0,0,0,10,59,0,0,0,0,0,0,0,0,107,1143,12,1,,,WillBo00
Jimmy Williams,DB,2006,0,0,0,9,80,0,0,0,0,0,0,0,0,0,0,0,124,3,1.0,WillJi22
Maurice Williams,T,2009,0,0,6,47,105,0,0,0,0,0,0,0,0,0,0,0,,,,WillMa25
Randal Williams,WR,2006,0,0,0,5,67,0,0,0,0,0,1,13,0,42,471,0,27,,,WillRa01
Rodney Williams,P,2001,0,0,0,3,15,0,0,0,0,0,2,16,0,0,0,0,2,,,WillRo23
Adrian Wilson,DB,2012,1,5,11,68,181,0,0,0,0,0,0,0,0,0,0,0,730,27,25.5,WilsAd99
Cedrick Wilson,WR,2007,0,0,2,22,100,2,2,27,0,0,7,53,0,178,2365,8,2,,,WilsCe00
Gillis Wilson,DE,2001,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,7,,0.5,WilsGi21
Jamie Winborn,LB,2010,0,0,2,18,100,0,0,0,0,0,0,0,0,0,0,0,281,3,10.0,WinbJa20
Terry Witherspoon,FB,2001,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,0,,,,WithTe00
Floyd Womack,T,2010,0,0,5,30,120,0,0,0,0,0,0,0,0,0,0,0,1,,,WomaFl20
Cedric Woodard,DT,2004,0,0,2,14,61,0,0,0,0,0,0,0,0,0,0,0,78,,1.0,WoodCe20
Tory Woodbury,QB,2002,0,0,0,0,12,0,0,0,0,0,0,0,0,1,13,0,4,,,WoodTo02
LeVar Woods,LB,2007,0,0,0,11,88,0,0,0,0,0,0,0,0,0,0,0,144,,2.5,WoodLe21
Shawn Worthen,DT,2001,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,WortSh20
Fearon Wright,LB,2001,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,WrigFe20
Ellis Wyms,DE,2008,0,0,1,13,95,0,0,0,0,0,0,0,0,0,0,0,106,,19.0,WymsEl20
Milton Wynn,WR,2002,0,0,0,1,4,0,0,0,0,0,0,0,0,4,69,0,,,,WynnMi00
Paul Zukauskas,G-T,2004,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,,,,ZukaPa20
