Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Jordan Matthews,WR,2021,0,0,3,23,76,0,0,0,0,0,0,0,0,274,3288,22,,,,MattJo00
Josh Mauro,DE,2021,0,0,2,20,80,0,0,0,0,0,0,0,0,0,0,0,87,,5.0,MaurJo00
Chris McCain,LB,2017,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,25,,7.0,McCaCh00
A.J. McCarron,QB,2020,0,0,0,4,17,109,174,1173,6,3,22,68,1,0,0,0,,,,McCaA.00
L.J. McCray,S,2015,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,11,,,McCrL.00
Daniel McCullers,DT,2020,0,0,0,6,76,0,0,0,0,0,0,0,0,0,0,0,24,,2.5,McCuDa00
Jacobbi McDaniel,DL,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,McDaJa00
Dewey McDonald,S,2017,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,15,,,McDoDe01
Dexter McDougle,CB,2018,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,13,,,McDoDe00
Kimario McFadden,S,2015,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,McFaKi00
Keith McGill,CB,2017,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,34,,,McGiKe00
Jerick McKinnon,RB,2021,0,0,1,26,87,0,1,0,0,0,567,2299,12,188,1344,7,6,,,McKiJe00
Brandon McManus,K,2021,0,0,0,23,127,0,0,0,0,0,1,6,0,0,0,0,7,,,McMaBr01
Jamie Meder,DT,2019,0,0,1,8,44,0,0,0,0,0,0,0,0,0,0,0,51,,2.0,MedeJa00
Zach Mettenberger,QB,2015,0,0,1,1,14,208,345,2347,12,14,14,12,1,0,0,0,,,,MettZa00
Jack Mewhort,OT,2017,0,0,4,22,45,0,0,0,0,0,0,0,0,0,0,0,,,,MewhJa00
Terrance Mitchell,CB,2021,0,0,3,18,83,0,0,0,0,0,0,0,0,0,0,0,225,8,1.0,MitcTe00
Ifeanyi Momah,WR,2017,0,0,0,0,14,0,0,0,0,0,0,0,0,3,96,0,7,,,MomaIf00
Donte Moncrief,WR,2020,0,0,3,18,83,0,0,0,0,0,6,20,0,205,2576,21,1,,,MoncDo00
Zach Moore,DE,2018,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,8,,4.0,MoorZa00
James Morris,ILB,2015,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,MorrJa01
Morgan Moses,OT,2021,0,0,7,45,121,0,0,0,0,0,0,0,0,0,0,0,1,,,MoseMo00
C.J. Mosley,ILB,2021,0,4,6,65,95,0,0,0,0,0,0,0,0,0,0,0,494,10,10.5,MoslC.00
Henoc Muamba,LB,2014,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,MuamHe00
Trent Murphy,DE,2020,0,0,4,33,86,0,0,0,0,0,0,0,0,0,0,0,117,1,26.0,MurpTr00
Patrick Murray,K,2017,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0,0,3,,,MurrPa01
Corey Nelson,OLB,2019,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,0,77,,1.0,NelsCo00
Robert Nelson,FS,2017,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,21,1,,NelsRo00
Jonathan Newsome,OLB,2015,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,31,,7.5,NewsJo00
Troy Niklas,TE,2017,0,0,1,1,41,0,0,0,0,0,0,0,0,19,203,3,7,,,NiklTr00
Louis Nix,DT,2015,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,NixILo00
Andrew Norwell,G,2021,1,0,8,44,112,0,0,0,0,0,0,0,0,0,0,0,,,,NorwAn01
Kevin Norwood,WR,2015,0,0,0,1,10,0,0,0,0,0,0,0,0,9,102,0,1,,,NorwKe00
Pat O'Donnell,P,2021,0,0,0,15,128,1,1,38,1,0,1,-12,0,0,0,0,7,,,ODonPa00
Kenny Okoro,DB,2014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,OkorKe00
Michael Ola,T,2019,0,0,2,11,40,0,0,0,0,0,0,0,0,0,0,0,,,,OlaxMi00
Ayodeji Olatoye,DB,2017,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,13,1,,OlatAy00
Branden Oliver,RB,2017,0,0,1,8,30,0,0,0,0,0,226,773,3,55,409,1,2,,,OlivBr01
Zach Orr,LB,2016,0,0,1,17,46,0,0,0,0,0,0,0,0,0,0,0,117,3,1.0,OrrxZa00
Jeoffrey Pagan,DE,2015,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,5,,,PagaJe00
Michael Palardy,P,2021,0,0,0,9,72,1,2,12,0,0,1,1,0,0,0,0,2,,,PalaMi00
Tenny Palepoi,DT,2017,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,35,,1.0,PaleTe00
Kevin Pamphile,OT,2018,0,0,2,16,56,0,0,0,0,0,0,0,0,0,0,0,,,,PampKe00
Matt Paradis,C,2021,0,0,6,34,98,0,0,0,0,0,0,0,0,0,0,0,,,,ParaMa00
Cody Parkey,K,2021,0,1,0,14,84,0,0,0,0,0,0,0,0,0,0,0,3,,,ParkCo03
Terrance Parks,DB,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ParkTe00
Tyler Patmon,CB,2018,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,32,1,,PatmTy00
Solomon Patton,WR,2014,0,0,0,0,13,0,0,0,0,0,1,19,0,0,0,0,,,,PattSo01
Mike Pennel,DT,2021,0,0,1,14,101,0,0,0,0,0,0,0,0,0,0,0,99,,2.0,PennMi00
Justin Perillo,TE,2016,0,0,0,1,20,0,0,0,0,0,0,0,0,15,137,1,,,,PeriJu00
Senorise Perry,RB,2020,0,0,0,0,66,0,0,0,0,0,13,42,0,3,3,0,30,,,PerrSe00
Adrian Phillips,DB,2021,1,1,2,26,97,0,0,0,0,0,0,0,0,0,0,0,307,11,1.0,PhilAd00
Dashaun Phillips,CB,2016,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,9,,,PhilDa00
Kevin Pierre-Louis,OLB,2021,0,0,1,15,93,0,0,0,0,0,0,0,0,0,0,0,133,1,2.0,PierKe00
Eric Pinkins,FS,2016,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,2,,,PinkEr00
Ronald Powell,OLB,2014,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,,,PoweRo01
Walt Powell,WR,2016,0,0,0,1,15,0,0,0,0,0,0,0,0,14,142,0,,,,PoweWa00
Jabari Price,CB,2014,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,9,,,PricJa00
Jay Prosch,FB,2017,0,0,2,0,63,0,0,0,0,0,10,42,0,6,61,0,9,,,ProsJa00
Calvin Pryor,FS,2017,0,0,3,13,46,0,0,0,0,0,0,0,0,0,0,0,132,2,0.5,PryoCa00
Jarrod Pughsley,G,2015,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PughJa00
Loucheiz Purifoy,CB,2014,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,PuriLo01
Kelcy Quarles,DT,2014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,QuarKe01
Brent Qvale,T,2020,0,0,0,12,77,0,0,0,0,0,0,0,0,0,-2,0,,,,QvalBr01
Keith Reaser,CB,2017,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,34,,1.0,ReasKe00
Darrin Reaves,RB,2014,0,0,0,1,6,0,0,0,0,0,31,78,0,5,31,0,,,,ReavDa00
Silas Redd,RB,2014,0,0,0,1,15,0,0,0,0,0,16,75,1,8,107,0,4,,,ReddSi00
Caraun Reid,DT,2021,0,0,1,9,55,0,0,0,0,0,0,0,0,0,0,0,38,,3.5,ReidCa00
Trevor Reilly,OLB,2017,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,27,,1.0,ReilTr00
Ed Reynolds,FS,2016,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,46,1,1.0,ReynEd00
Demetrius Rhaney,C,2017,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,,,,RhanDe00
Cyril Richardson,OG,2014,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,,,,RichCy00
Paul Richardson,WR,2019,0,0,3,14,64,0,0,0,0,0,4,14,0,143,1809,12,2,,,RichPa01
Weston Richburg,C,2019,0,0,5,33,79,0,0,0,0,0,0,0,0,0,0,0,,,,RichWe00
Marcus Roberson,CB,2016,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,36,1,,RobeMa00
Seth Roberts,WR,2020,0,0,1,17,85,0,0,0,0,0,3,5,0,183,2128,15,,,,RobeSe00
Allen Robinson,WR,2021,0,1,6,45,100,0,0,0,0,0,3,10,0,495,6409,40,2,,,RobiAl02
Greg Robinson,OT,2019,0,0,5,24,83,0,0,0,0,0,0,0,0,0,0,0,,,,RobiGr01
Luther Robinson,DE,2014,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,RobiLu00
Bradley Roby,CB,2021,0,0,3,22,113,0,0,0,0,0,0,0,0,0,0,0,298,11,5.0,RobyBr00
Richard Rodgers,TE,2021,0,0,2,14,88,0,0,0,0,0,1,11,0,147,1529,15,2,,,RodgRi00
Lowell Rose,CB,2014,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,RoseLo00
Bishop Sankey,RB,2015,0,0,1,6,29,0,0,0,0,0,199,762,3,32,272,1,,,,SankBi00
Cairo Santos,K,2021,0,0,0,17,100,1,1,3,0,0,0,0,0,0,0,0,5,,,SantCa01
Jalen Saunders,WR,2014,0,0,0,0,15,0,0,0,0,0,0,0,0,1,7,0,1,,,SaunJa00
Tom Savage,QB,2017,0,0,1,3,13,181,315,2000,5,7,16,8,0,0,0,0,,,,SavaTo00
Patrick Scales,LS,2021,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,0,8,,,ScalPa00
Colton Schmidt,P,2018,0,0,0,7,67,0,0,0,0,0,2,16,0,0,0,0,6,,,SchmCo00
Michael Schofield,OT,2021,0,0,5,36,102,0,0,0,0,0,0,0,0,0,0,0,,,,SchoMi00
Jake Schum,P,2016,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,,,,SchuJa00
Sammy Seamster,DB,2015,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,SeamSa00
Austin Seferian-Jenkins,TE,2018,0,0,2,9,43,0,0,0,0,0,0,0,0,116,1160,11,,,,SefeAu00
Mohammed Seisay,CB,2014,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,5,,,SeisMo00
Tyler Shatley,OG,2021,0,0,0,16,111,0,0,0,0,0,0,0,0,0,0,0,,,,ShatTy00
Connor Shaw,QB,2014,0,0,0,0,1,14,28,177,0,1,7,9,0,0,0,0,,,,ShawCo00
Ryan Shazier,OLB,2017,0,2,3,27,46,0,0,0,0,0,0,0,0,0,0,0,202,7,7.0,ShazRy00
Prince Shembo,OLB,2014,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,33,,,ShemPr00
Scott Simonson,TE,2019,0,0,0,1,39,0,0,0,0,0,0,0,0,12,107,1,2,,,SimoSc00
Charles Sims,RB,2017,0,0,0,13,47,0,0,0,0,0,245,958,2,129,1190,6,,,,SimsCh00
Jeremiah Sirles,OT,2018,0,0,1,11,42,0,0,0,0,0,0,0,0,0,0,0,,,,SirlJe00
Deontae Skinner,LB,2017,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,14,,1.0,SkinDe00
Shayne Skov,ILB,2016,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,9,,,SkovSh00
Kiero Small,RB,2014,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,SmalKi00
Chris Smith,DE,2021,0,0,0,8,72,0,0,0,0,0,0,0,0,0,0,0,54,,11.0,SmitCh03
Garrison Smith,DT,2018,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,9,,,SmitGa01
Jacques Smith,LB,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SmitJa03
Jerome Smith,RB,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SmitJe02
Keith Smith,LB,2021,0,0,1,8,112,0,0,0,0,0,21,51,0,34,197,0,34,,,SmitKe03
Marcus Smith,DE,2018,0,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,25,,6.5,SmitMa03
Telvin Smith,ILB,2018,0,1,5,42,76,0,0,0,0,0,0,0,0,0,0,0,446,9,7.5,SmitTe01
Willie Snead,WR,2021,0,0,4,29,95,1,1,50,1,0,3,15,0,279,3431,16,2,,,SneaWi00
Daniel Sorensen,S,2021,0,0,1,19,111,0,0,0,0,0,0,0,0,0,0,0,314,12,4.5,SoreDa01
Dezmen Southward,SS,2017,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,17,1,1.0,SoutDe00
Tyler Starr,OLB,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,StarTy00
Anthony Steen,OG,2017,0,0,1,6,21,0,0,0,0,0,0,0,0,0,0,0,,,,SteeAn00
Shamar Stephen,DT,2021,0,0,4,32,115,0,0,0,0,0,0,0,0,0,0,0,99,,4.5,StepSh00
Ed Stinson,DE,2017,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,22,,1.0,StinEd00
James Stone,C,2017,0,0,1,6,21,0,0,0,0,0,0,0,0,0,0,0,,,,StonJa02
Bryan Stork,C,2015,0,0,1,11,21,0,0,0,0,0,0,0,0,0,0,0,,,,StorBr00
Devin Street,WR,2016,0,0,0,1,36,0,0,0,0,0,0,0,0,10,152,1,,,,StreDe00
Xavier Su'a-Filo,OG,2021,0,0,3,24,83,0,0,0,0,0,0,0,0,0,0,0,,,,Sua-Xa00
Vinnie Sunseri,SS,2016,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,,,SunsVi00
Will Sutton,DT,2016,0,0,2,8,36,0,0,0,0,0,0,0,0,0,0,0,39,,,SuttWi00
Travis Swanson,C,2018,0,0,4,23,65,0,0,0,0,0,0,0,0,0,0,0,1,,,SwanTr00
Erik Swoope,TE,2018,0,0,0,4,24,0,0,0,0,0,0,0,0,23,384,4,3,,,SwooEr00
Lorenzo Taliaferro,RB,2016,0,0,0,3,19,0,0,0,0,0,82,339,5,16,153,0,4,,,TaliLo00
Adarius Taylor,LB,2020,0,0,1,12,88,0,0,0,0,0,0,0,0,0,0,0,93,1,2.0,GlanAd00
De'Anthony Thomas,RB,2019,0,0,0,7,69,0,0,0,0,0,31,191,2,65,509,4,12,,,ThomDe05
Jemea Thomas,CB,2014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ThomJe03
Joe Thomas,LB,2021,0,0,0,13,89,0,0,0,0,0,0,0,0,0,0,0,151,1,1.5,ThomJo04
Logan Thomas,QB/TE,2021,0,0,1,9,64,3,11,124,1,0,3,5,0,125,1183,11,9,,,ThomLo00
Robert Thomas,NT,2018,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,8,,1.0,ThomRo04
Jordan Thompson,TE,2014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ThomJo03
Juwan Thompson,RB,2016,0,0,0,3,38,0,0,0,0,0,80,346,4,10,76,0,,,,ThomJu01
Khyri Thornton,DT,2017,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,20,,1.0,ThorKh00
Zurlon Tipton,RB,2015,0,0,0,2,16,0,0,0,0,0,15,38,0,11,125,1,3,,,TiptZu01
Fitzgerald Toussaint,RB,2017,0,0,0,1,31,0,0,0,0,0,44,137,0,8,69,0,5,,,TousFi00
Jordan Tripp,OLB,2017,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,14,,,TripJo00
Stephon Tuitt,DT,2020,0,0,6,38,91,0,0,0,0,0,0,0,0,0,0,0,176,1,34.5,TuitSt00
Billy Turner,OT,2021,0,0,5,33,83,0,0,0,0,0,0,0,0,0,0,0,,,,TurnBi00
Trai Turner,OG,2021,0,5,8,48,110,0,0,0,0,0,0,0,0,0,0,0,,,,TurnTr01
George Uko,DT,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,UkoxGe00
Uani Unga,LB,2015,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,42,2,,UngaUa00
Brent Urban,DE,2021,0,0,2,19,76,0,0,0,0,0,0,0,0,0,0,0,60,,6.0,UrbaBr00
John Urschel,OG,2016,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,1,,,UrscJo00
Kyle Van Noy,OLB,2021,0,0,5,46,111,0,0,0,0,0,0,0,0,0,0,0,288,3,28.5,VanNKy00
Brock Vereen,SS,2015,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,30,1,,VereBr00
Jason Verrett,CB,2021,0,1,2,17,40,0,0,0,0,0,0,0,0,0,0,0,125,7,,VerrJa00
Alejandro Villanueva,T,2021,0,2,7,47,113,0,0,0,0,0,0,0,0,1,2,1,,,,VillAl00
Lawrence Virgil,NT,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,VirgLa00
Jeremy Vujnovich,T,2018,0,0,1,7,23,0,0,0,0,0,0,0,0,0,0,0,,,,VujnJe00
Josh Walker,G,2018,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,,,,WalkJo00
Jimmie Ward,SS,2021,0,0,5,24,94,0,0,0,0,0,0,0,0,0,0,0,303,4,3.0,WardJi01
Julius Warmsley,DE,2016,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,WarmJu00
Pierre Warren,S,2014,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,21,2,,WarrPi00
Corey Washington,WR,2014,0,0,0,0,14,0,0,0,0,0,0,0,0,5,52,1,,,,WashCo01
Tony Washington,WR,2016,0,0,0,0,6,0,0,0,0,0,1,8,0,1,9,0,1,,,WashTo00
Jaylen Watkins,CB,2020,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0,75,,,WatkJa01
Sammy Watkins,WR,2021,0,0,6,42,99,0,1,0,0,1,11,76,0,348,5059,34,,,,WatkSa00
Chris Watt,OG,2015,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,,,,WattCh00
Brandon Watts,OLB,2015,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,,,WattBr00
Craig Watts,G,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,WattCr00
Trey Watts,RB,2015,0,0,0,0,15,0,0,0,0,0,7,30,0,3,18,0,4,,,WattTr00
Tress Way,P,2021,0,1,0,19,128,2,2,38,0,0,1,2,0,0,0,0,9,,,WayxTr00
Larry Webster,DE,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,WebsLa00
Josh Wells,T,2021,0,0,0,13,84,0,0,0,0,0,0,0,0,0,0,0,,,,WellJo02
Austin Wentworth,T,2014,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,WentAu01
Charcandrick West,RB,2018,0,0,1,13,52,0,0,0,0,0,268,998,7,77,589,6,6,,,WestCh01
Terrance West,RB,2017,0,0,2,11,43,0,0,0,0,0,465,1816,11,51,344,2,,,,WestTe00
Ethan Westbrooks,DE,2021,0,0,1,11,68,0,0,0,0,0,0,0,0,0,0,0,54,,9.0,WestEt00
James White,RB,2021,0,0,0,37,95,1,1,35,0,0,319,1278,11,381,3278,25,,,,WhitJa02
Nikita Whitlock,FB,2015,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,,1.0,WhitNi01
Andre Williams,RB,2017,0,0,0,7,41,0,0,0,0,0,332,1090,8,19,137,0,2,,,WillAn00
Chris Williams,WR,2014,0,0,0,1,6,0,0,0,0,0,1,-8,0,0,0,0,,,,WillCh06
Damien Williams,RB,2021,0,0,0,18,97,0,0,0,0,0,334,1395,14,154,1209,11,17,,,WillDa05
K'Waun Williams,DB,2021,0,0,1,17,91,0,0,0,0,0,0,0,0,0,0,0,234,4,7.0,WillKW00
Marcus Williams,CB,2018,0,0,0,10,54,0,0,0,0,0,0,0,0,1,31,0,99,10,2.5,WillMa03
Nick Williams,DT,2021,0,0,1,16,75,0,0,0,0,0,0,0,0,0,0,0,62,,7.5,WillNi01
Avery Williamson,ILB,2021,0,0,5,38,96,0,0,0,0,0,0,0,0,0,0,0,392,4,15.5,WillAv00
Albert Wilson,WR,2021,0,0,2,21,89,2,4,72,1,0,27,160,1,218,2499,12,6,,,WilsAl02
Brad Wing,P,2017,0,0,0,8,64,0,1,0,0,1,1,0,0,0,0,0,5,,,WingBr00
Glenn Winston,RB,2015,0,0,0,0,8,0,0,0,0,0,1,-8,0,0,0,0,,,,WinsGl00
Bryan Witzmann,T,2020,0,0,1,12,40,0,0,0,0,0,0,0,0,0,0,0,,,,WitzBr00
James Wright,WR,2016,0,0,0,2,24,0,0,0,0,0,5,24,0,18,197,0,9,,,WrigJa03
Kerry Wynn,DE,2019,0,0,0,10,65,0,0,0,0,0,0,0,0,0,0,0,90,1,4.5,WynnKe00
David Yankey,OG,2016,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,YankDa00
Lou Young,CB,2016,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,YounLo00
