Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Khalid Kareem,DL,2021,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,14,,1.0,KareKh00
Matt Kaskey,T,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,KaskMa00
Dalton Keene,TE,2020,0,0,0,0,6,0,0,0,0,0,0,0,0,3,16,0,,,,KeenDa00
Nick Keizer,TE,2020,0,0,0,1,16,0,0,0,0,0,0,0,0,6,63,0,2,,,KeizNi00
Joshua Kelley,RB,2021,0,0,0,4,24,0,0,0,0,0,144,456,2,28,186,0,1,,,KellJo01
Derrick Kelly,T,2021,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,KellDe01
Thakarius Keyes,CB,2021,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,8,,,KeyeTh00
Adrian Killins,RB,2020,0,0,0,0,1,0,0,0,0,0,1,-12,0,1,2,0,,,,KillAd00
Solomon Kindley,OL,2021,0,0,1,6,29,0,0,0,0,0,0,0,0,0,0,0,,,,KindSo00
Javon Kinlaw,DL,2021,0,0,1,9,18,0,0,0,0,0,0,0,0,0,0,0,16,1,1.5,KinlJa00
Cole Kmet,TE,2021,0,0,2,7,33,0,0,0,0,0,2,-3,0,88,855,2,1,,,KmetCo00
Niko Lalos,DE,2020,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,1,,LaloNi00
CeeDee Lamb,WR,2021,0,1,2,19,32,0,0,0,0,0,19,158,1,153,2037,11,2,,,LambCe00
Rashard Lawrence,DL,2021,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,13,,,LawrRa01
Javon Leake,RB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LeakJa01
Shane Lemieux,OL,2021,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,,,,LemiSh00
Jessie Lemonier,DE,2021,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,9,,1.5,LemoJe00
Cameron Lewis,DB,2021,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,8,,,LewiCa00
Damien Lewis,OL,2021,0,0,2,14,29,0,0,0,0,0,0,0,0,0,0,0,,,,LewiDa05
Terrell Lewis,LB,2021,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,18,,5.0,LewiTe00
P.J. Locke,DB,2021,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,7,,,LockPJ00
John Lovett,TE,2020,0,0,0,0,8,0,0,0,0,0,3,6,0,0,0,0,3,,,LoveJo02
Jake Luton,QB,2020,0,0,0,2,3,60,110,624,2,6,1,13,1,0,0,0,,,,LutoJa00
Blake Lynch,LB,2021,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,31,1,2.0,LyncBl00
James Lynch,DL,2021,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,20,,2.0,LyncJa00
Dylan Mabin,DB,2020,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,MabiDy00
Austin Mack,WR,2020,0,0,0,1,11,0,0,0,0,0,0,0,0,7,91,0,,,,MackAu01
Justin Madubuike,DL,2021,0,0,1,8,25,0,0,0,0,0,0,0,0,0,0,0,34,,3.0,MaduJu00
Cassh Maluia,LB,2020,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,MaluCa00
Braden Mann,P,2021,0,0,0,4,26,0,0,0,0,0,1,4,0,0,0,0,4,,,MannBr01
Kamal Martin,LB,2021,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,19,,1.0,MartKa01
Ross Matiscik,LS,2021,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,3,,,MatiRo00
Jared Mayden,DB,2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,,,MaydJa01
KC McDermott,OL,2021,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,,,McDeKC01
Anthony McFarland Jr.,RB,2021,0,0,0,1,13,0,0,0,0,0,36,116,0,7,65,0,,,,McFaAn00
Connor McGovern,OL,2021,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,,,,McGoCo01
Sean McKeon,TE,2021,0,0,0,0,23,0,0,0,0,0,0,0,0,4,27,1,,,,McKeSe01
Xavier McKinney,S,2021,0,0,1,9,23,0,0,0,0,0,0,0,0,0,0,0,73,6,,McKiXa00
Colton McKivitz,OL,2021,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,,,,McKiCo00
Montrel Meander,CB,2020,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,MeanMo00
Kirk Merritt,WR,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,1,13,0,,,,MerrKi00
Josh Metellus,S,2021,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,16,,,MeteJo00
Marken Michel,WR,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MichMa00
Herb Miller,DB,2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,1,,MillHe01
Denzel Mims,WR,2021,0,0,1,4,20,0,0,0,0,0,0,0,0,31,490,0,,,,MimsDe00
Jovante Moffatt,DB,2021,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,,,MoffJo01
Derrick Moncrief,LB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MoncDe00
Henry Mondeaux,DT,2021,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,9,,2.0,MondHe00
Darnell Mooney,WR,2021,0,0,1,15,33,0,0,0,0,0,10,52,1,142,1686,8,4,,,MoonDa00
Nick Moore,LS,2021,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,4,,,MoorNi00
Zack Moss,RB,2021,0,0,0,8,26,0,0,0,0,0,208,826,8,37,292,2,1,,,MossZa00
Parnell Motley,DB,2021,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,,,MotlPa00
Larrell Murchison,DL,2021,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,5,,,MurcLa00
Kenneth Murray,LB,2021,0,0,1,10,27,0,0,0,0,0,0,0,0,0,0,0,85,,1.0,MurrKe00
Sam Mustipher,C,2021,0,0,1,9,26,0,0,0,0,0,0,0,0,0,0,0,1,,,MustSa01
Netane Muti,OL,2021,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,1,,,MutiNe00
Chris Myarick,TE,2021,0,0,0,0,11,0,0,0,0,0,0,0,0,3,17,1,,,,MyarCh00
Alexander Myres,DB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,,,MyreAl00
Gabe Nabers,RB,2021,0,0,0,0,26,0,0,0,0,0,5,15,0,8,42,2,4,,,NabeGa00
Matt Nelson,T,2021,0,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,,,,NelsMa00
Yosuah Nijman,T,2021,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,,,,NijmYo01
Hunter Niswander,P,2020,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,NiswJa00
Josh Nurse,DB,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,NursJo00
Michael Ojemudia,CB,2021,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,63,,,OjemMi00
Jeff Okudah,CB,2021,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,44,1,,OkudJe00
Julian Okwara,DL,2021,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,19,1,5.0,OkwaJu00
Albert Okwuegbunam,TE,2021,0,0,0,4,18,0,0,0,0,0,0,0,0,44,451,3,,,,OkwuAl00
Sewo Olonilua,RB,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OlonSe01
Michael Onwenu,OL,2021,0,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,,,,OnweMi00
Sua Opeta,G,2021,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,,,,OpetIo00
Chris Orr,LB,2020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,OrrxCh00
K.J. Osborn,WR,2021,0,0,0,5,26,0,0,0,0,0,1,10,0,50,655,7,4,,,OsboKJ00
Joe Ostman,DE,2020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,OstmJo00
Walter Palmore,DT,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PalmWa01
Donald Parham,TE,2021,0,0,0,3,27,0,0,0,0,0,0,0,0,30,349,6,,,,ParhDo00
Colby Parkinson,TE,2021,0,0,0,0,20,0,0,0,0,0,0,0,0,7,49,0,,,,ParkCo02
Dezmon Patmon,WR,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,2,21,1,,,,PatmDe00
Javon Patterson,OL,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PattJa00
Matt Peart,OL,2021,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,,,,PearMa00
John Penisini,DL,2021,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,0,23,,1.0,PeniJo00
Donovan Peoples-Jones,WR,2021,0,0,0,8,26,0,0,0,0,0,0,0,0,48,901,5,2,,,PeopDo00
La'Mical Perine,RB,2021,0,0,0,2,14,0,0,0,0,0,72,263,2,11,63,0,,,,PeriLa00
Malcolm Perry,WR,2020,0,0,0,1,9,0,0,0,0,0,3,5,0,9,92,1,,,,PerrMa00
Del'Shawn Phillips,LB,2021,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,11,,1.0,PhilDe00
Jacob Phillips,LB,2021,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,28,,1.0,PhilJa01
Scottie Phillips,RB,2021,0,0,0,0,11,0,0,0,0,0,8,22,0,3,16,0,,,,PhilSc01
Tyre Phillips,OL,2021,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,,,,PhilTy00
Artavis Pierce,RB,2021,0,0,0,0,6,0,0,0,0,0,6,34,1,0,0,0,1,,,PierAr00
James Pierre,DB,2021,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,44,1,,PierJa01
Danny Pinter,OL,2021,0,0,0,3,29,0,0,0,0,0,0,0,0,1,2,1,,,,PintDa00
Michael Pittman Jr.,WR,2021,0,0,2,17,30,0,0,0,0,0,8,70,0,128,1585,7,1,,,PittMi01
Jachai Polite,EDGE,2020,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,PoliJa00
Benning Potoa'e,DE,2021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PotoBe00
Bobby Price,DB,2021,0,0,0,1,17,0,0,0,0,0,0,0,0,1,17,0,13,,,PricBo00
Troy Pride Jr.,CB,2020,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,27,,,PridTr00
James Proche,WR,2021,0,0,0,2,28,0,0,0,0,0,0,0,0,17,216,0,,,,ProcJa00
Shaquille Quarterman,LB,2021,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,20,,,QuarSh00
Patrick Queen,LB,2021,0,0,2,18,33,0,0,0,0,0,0,0,0,0,0,0,134,1,5.0,QueePa00
Kevin Rader,TE,2021,0,0,0,0,7,0,0,0,0,0,0,0,0,2,8,0,4,,,RadeKe00
Randy Ramsey,LB,2020,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,5,,,RamsRa00
Wyatt Ray,DE,2021,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,7,,2.0,RayxWy01
Jalen Reagor,WR,2021,0,0,2,7,28,0,0,0,0,0,14,58,0,64,695,3,2,,,ReagJa00
J.R. Reed,DB,2021,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,,,ReedJR01
Joe Reed,WR,2020,0,0,0,0,11,0,0,0,0,0,5,29,1,0,0,0,1,,,ReedJo03
John Reid,CB,2021,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,18,,,ReidJo00
Tyshun Render,DE,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RendTy00
Elijah Riley,DB,2021,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,23,,1.0,RileEl01
Chauncey Rivers,DE,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,RiveCh01
Malcolm Roach,DT,2021,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,11,1,,RoacMa01
Amik Robertson,CB,2021,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,17,,,RobeAm00
Alton Robinson,DL,2021,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,26,,5.0,RobiAl03
James Robinson,RB,2021,0,0,2,13,28,0,0,0,0,0,404,1837,15,80,566,3,,,,RobiJa00
Kenny Robinson Jr.,S,2021,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,12,,,RobiKe02
Reggie Robinson II,CB,2020,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,RobiRe00
Isaiah Rodgers,CB,2021,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,44,3,,RodgIs00
Chris Rowland,WR,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,RowlCh00
Bravvion Roy,DT,2021,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,0,26,,1.0,RoyxBr00
Henry Ruggs III,WR,2021,0,0,1,8,20,0,0,0,0,0,12,65,0,50,921,4,,,,RuggHe00
Cesar Ruiz,OL,2021,0,0,2,11,32,0,0,0,0,0,0,0,0,0,0,0,,,,RuizCe00
Jon Runyan,OL,2021,0,0,1,9,33,0,0,0,0,0,0,0,0,0,0,0,,,,RunyJo00
Chapelle Russell,LB,2021,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,10,,,RussCh00
Taylor Russolino,K,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RussTa00
Brett Rypien,QB,2021,0,0,0,1,4,27,42,295,2,4,5,-5,0,0,0,0,,,,RypiBr00
Stanford Samuels,DB,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,,,SamuSt01
Tegray Scales,OLB,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,ScalTe00
Josiah Scott,CB,2021,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,18,,1.0,ScotJo00
Vernon Scott,S,2021,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,12,,1.0,ScotVe00
Laviska Shenault Jr.,WR,2021,0,0,1,9,30,0,0,0,0,0,29,132,0,121,1219,5,1,,,ShenLa00
Dakoda Shepley,T,2021,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,ShepDa01
Isaiah Simmons,LB,2021,0,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,113,2,3.5,SimmIs00
John Simpson,OL,2021,0,0,1,8,24,0,0,0,0,0,0,0,0,0,0,0,,,,SimpJo00
Sam Sloman,K,2020,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,SlomSa00
Emmanuel Smith,LB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SmitEm01
Rashad Smith,LB,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,SmitRa02
Rodney Smith,RB,2021,0,0,0,1,9,0,0,0,0,0,41,156,1,14,107,0,,,,SmitRo08
Saivion Smith,DB,2021,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,3,,,SmitSa02
James Smith-Williams,DL,2021,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,19,,3.0,SmitJa08
L'Jarius Sneed,S,2021,0,0,1,8,24,0,0,0,0,0,0,0,0,0,0,0,88,5,3.0,SneeLJ00
Matt Sokol,TE,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SokoMa00
Tyree St. Louis,T,2020,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,StLoTy01
Jayson Stanley,CB,2020,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,StanJa00
Terence Steele,T,2021,0,0,2,15,32,0,0,0,0,0,0,0,0,1,1,1,1,,,SteeTe01
David Steinmetz,T,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,SteiDa00
Logan Stenberg,OL,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,StenLo00
Tommy Stevens,QB,2020,0,0,0,0,1,0,0,0,0,0,4,24,0,0,0,0,,,,StevTo01
Easton Stick,QB,2020,0,0,0,0,1,1,1,4,0,0,1,-2,0,0,0,0,,,,SticEa00
Geno Stone,S,2021,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,15,1,,StonGe00
Chris Streveler,QB,2021,0,0,0,0,7,17,25,141,1,1,7,21,0,0,0,0,,,,StreCh00
Jason Strowbridge,DL,2020,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,,,StroJa02
Stephen Sullivan,TE,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,SullSt00
Freddie Swain,WR,2021,0,0,0,5,33,0,0,0,0,0,5,32,0,38,502,6,2,,,SwaiFr00
D'Andre Swift,RB,2021,0,0,0,13,26,0,1,0,0,0,265,1138,13,108,809,4,,,,SwifDA00
Tua Tagovailoa,QB,2021,0,0,2,12,23,449,678,4467,27,15,78,237,6,0,0,0,,,,TagoTu00
Teair Tart,DT,2021,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,12,,,TartTe00
Alex Taylor,T,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,TaylAl02
Davion Taylor,LB,2021,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,31,,,TaylDa01
J.J. Taylor,RB,2021,0,0,0,1,11,0,0,0,0,0,42,147,2,5,12,0,,,,TaylJJ01
Jonathan Taylor,RB,2021,1,1,2,27,32,0,0,0,0,0,564,2980,29,76,659,3,,,,TaylJo02
Malik Taylor,WR,2021,0,0,0,1,25,0,0,0,0,0,1,9,0,7,80,1,3,,,TaylMa01
Sam Tecklenburg,C,2021,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,TeckSa00
AJ Terrell,CB,2021,0,0,2,15,30,0,0,0,0,0,0,0,0,0,0,0,113,4,1.0,TerrAJ00
Andrew Thomas,OL,2021,0,0,2,11,29,0,0,0,0,0,0,0,0,1,2,1,3,,,ThomAn02
Daniel Thomas,S,2021,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,33,1,,ThomDa07
Josh Thomas,DB,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,ThomJo06
Stantley Thomas-Oliver,CB,2021,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,9,,,ThomSt00
Colin Thompson,TE,2021,0,0,0,0,26,0,0,0,0,0,0,0,0,1,7,1,1,,,ThomCo03
Nick Thurman,DT,2021,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,7,,,ThurNi00
Noah Togiai,TE,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,TogiNo00
Casey Toohill,LB,2021,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,16,,1.0,ToohCa00
Brett Toth,T,2021,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,TothBr00
Tommy Townsend,P,2021,0,0,0,4,32,2,2,29,0,0,0,0,0,0,0,0,,,,TownTo01
Adam Trautman,TE,2021,0,0,0,4,28,0,0,0,0,0,0,0,0,42,434,3,2,,,TrauAd00
Derrek Tuszka,DL,2021,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,13,,2.0,TuszDe00
Josh Uche,LB,2021,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,17,,4.0,UcheJo00
Ke'Shawn Vaughn,RB,2021,0,0,0,2,22,0,0,0,0,0,62,289,2,9,60,1,,,,VaugKe00
Kendal Vickers,DE,2021,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,5,,2.0,VickKe00
Kindle Vildor,CB,2021,0,0,1,5,33,0,0,0,0,0,0,0,0,0,0,0,46,,1.0,VildKi00
Tristan Vizcaino,K,2021,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,,,VizcTr00
D'Andre Walker,EDGE,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WalkDA02
Mykal Walker,LB,2021,0,0,1,5,33,0,0,0,0,0,0,0,0,0,0,0,48,1,,WalkMy00
Reggie Walker,LB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,WalkRe01
K'Von Wallace,S,2021,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,27,,,WallKV00
Tre'Vour Wallace-Simms,G,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,WallTr01
Prince Tega Wanogho,OL,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,WanoTe00
Jonathan Ward,RB,2021,0,0,0,1,27,0,0,0,0,0,9,33,0,4,45,1,6,,,WardJo00
Tim Ward,DE,2021,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,10,,1.0,WardTi00
Michael Warren,RB,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WarrMi01
Kahale Warring,TE,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,3,35,0,,,,WarrKa00
Broderick Washington Jr.,DL,2021,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,8,,1.0,WashBr01
Quez Watkins,WR,2021,0,0,1,8,23,0,0,0,0,0,1,3,0,50,753,2,1,,,WatkQu00
Kristian Welch,LB,2021,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,6,,,WelcKr00
Nick Westbrook-Ikhine,WR,2021,0,0,0,5,30,0,0,0,0,0,0,0,0,41,509,4,4,,,WestNi00
Chris Westry,CB,2021,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,18,,,WestCh03
Tershawn Wharton,DE,2021,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,27,1,4.0,WharTe00
Javin White,DB,2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,,,WhitJa04
Jace Whittaker,CB,2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,,,WhitJa05
Kristian Wilkerson,WR,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,4,42,2,,,,WilkKr00
Antonio Williams,RB,2020,0,0,0,1,1,0,0,0,0,0,12,63,2,1,20,0,,,,WillAn03
Jarren Williams,DB,2021,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,14,,,WillJa09
Jonah Williams,OL,2021,0,0,2,13,26,0,0,0,0,0,0,0,0,0,0,0,,,,WillJo10
Raequan Williams,DT,2021,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,WillRa03
Jedrick Wills Jr.,OL,2021,0,0,2,14,28,0,0,0,0,0,0,0,0,0,0,0,,,,WillJe04
Caleb Wilson,TE,2020,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,WilsCa00
Isaiah Wilson,OL,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WilsIs00
Logan Wilson,LB,2021,0,0,1,10,25,0,0,0,0,0,0,0,0,0,0,0,80,6,2.0,WilsLo00
Robert Windsor,DL,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,WindRo01
Antoine Winfield Jr.,S,2021,0,1,2,14,29,0,0,0,0,0,0,0,0,0,0,0,126,3,5.0,WinfAn00
Tristan Wirfs,OL,2021,1,1,2,27,33,0,0,0,0,0,0,0,0,0,0,0,1,,,WirfTr00
Charlie Woerner,TE,2021,0,0,0,0,31,0,0,0,0,0,0,0,0,8,88,0,7,,,WoerCh00
John Wolford,QB,2021,0,0,0,1,4,23,42,236,0,2,8,55,0,0,0,0,,,,WolfJo00
D.J. Wonnum,DL,2021,0,0,1,9,31,0,0,0,0,0,0,0,0,0,0,0,45,,11.0,WonnDJ00
Brandon Wright,K,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WrigBr00
Isaiah Wright,WR,2020,0,0,0,2,14,0,1,0,0,0,3,16,0,27,197,0,1,,,WrigIs01
Matthew Wright,K,2021,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,,,,WrigMa00
Chase Young,DL,2021,0,1,1,18,24,0,0,0,0,0,0,0,0,0,0,0,47,,9.0,YounCh04
Isaiah Zuber,WR,2020,0,0,0,0,4,0,0,0,0,0,2,21,0,2,29,0,,,,ZubeIs00
Jabari Zuniga,DL,2021,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,ZuniJa00
