Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Rob Ninkovich,DE,2016,0,0,7,51,131,0,0,0,0,0,0,0,0,0,0,0,273,5,46.0,NinkRo20
Rudy Niswanger,C,2010,0,0,2,13,56,0,0,0,0,0,0,0,0,0,0,0,,,,NiswRu20
Jerious Norwood,RB,2011,0,0,0,20,66,0,2,0,0,1,399,2056,7,96,912,3,6,,,NorwJe00
Ryan O'Callaghan,T,2010,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,,,,OCalRy20
Quinn Ojinnaka,G,2012,0,0,2,11,62,0,0,0,0,0,0,0,0,0,0,0,,,,OjinQu20
Melvin Oliver,DE,2006,0,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,35,,1.0,OlivMe20
Frank Omiyale,T,2012,0,0,2,17,75,0,0,0,0,0,0,0,0,0,0,0,,,,OmiyFr20
Babatunde Oshinowo,DT,2007,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,OshiBa20
Montell Owens,RB,2014,0,2,0,2,111,0,0,0,0,0,56,292,3,12,132,0,66,,,OwenMo01
Jarrad Page,DB,2011,0,0,2,18,74,0,0,0,0,0,1,4,0,0,0,0,190,12,1.0,PageJa20
Tony Palmer,G,2007,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,PalmTo21
Erik Pears,T,2015,0,0,7,42,117,0,0,0,0,0,0,0,0,0,0,0,,,,PearEr20
Dave Pearson,C,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PearDa20
Domata Peko,DT,2020,0,0,12,68,214,0,0,0,0,0,0,0,0,0,0,0,321,,20.0,PekoDo20
Terrance Pennington,T,2007,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,PennTe20
Charlie Peprah,DB,2012,0,0,2,12,74,0,0,0,0,0,0,0,0,0,0,0,142,8,,PeprCh20
Jereme Perry,DB,2007,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,18,,,PerrJe20
Kenneth Pettway,DE,2008,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,15,,3.0,PettKe20
Ryan Plackemeier,P,2008,0,0,0,5,43,0,0,0,0,0,1,0,0,0,0,0,1,,,PlacRy20
Bernard Pollard,DB,2014,0,0,7,34,126,0,0,0,0,0,0,0,0,0,0,0,553,12,10.5,PollBe20
Leonard Pope,TE,2012,0,0,4,6,103,0,0,0,0,0,0,0,0,105,982,11,,,,PopeLe00
P.J. Pope,RB,2008,0,0,0,1,6,0,0,0,0,0,17,130,0,3,24,1,,,,PopeP.20
Ronnie Prude,DB,2007,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,20,2,,PrudRo20
Jason Rader,TE,2008,0,0,0,0,11,0,0,0,0,0,0,0,0,1,26,0,,,,RadeJa00
LaJuan Ramsey,DT,2009,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,23,1,1.0,RamsLa20
Jamaica Rector,WR,2007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,RectJa00
Willie Reid,WR,2007,0,0,0,1,7,0,0,0,0,0,0,0,0,4,54,0,,,,ReidWi00
Michael Robinson,FB,2013,0,1,1,7,112,1,2,28,0,0,115,422,2,75,610,3,55,,,RobiMi00
Brett Romberg,C,2011,0,0,1,8,44,0,0,0,0,0,0,0,0,0,0,0,,,,RombBr20
Cory Ross,RB,2007,0,0,0,0,10,0,0,0,0,0,12,72,1,0,0,0,,,,RossCo00
Derrick Ross,RB,2006,0,0,0,0,7,0,0,0,0,0,3,8,0,0,0,0,7,,,RossDe00
J.D. Runnels,RB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,RunnJ.00
T.J. Rushing,DB,2009,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,26,,,RushT.20
Jon Ryan,P,2017,0,0,0,20,191,3,4,54,0,0,11,0,0,0,0,0,9,,,RyanJo21
DeMeco Ryans,LB,2015,0,2,8,58,140,0,0,0,0,0,0,0,0,0,0,0,735,7,13.5,RyanDe20
Nate Salley,DB,2008,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,,SallNa20
A.J. Schable,DE,2006,0,0,0,1,11,0,0,0,0,0,1,5,0,0,0,0,8,,,SchaA.20
Tony Scheffler,TE,2013,0,0,2,24,107,0,0,0,0,0,3,7,0,258,3207,22,3,1,,ScheTo00
Anthony Schlegel,LB,2007,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,21,,,SchlAn20
Jonathan Scott,T,2014,0,0,1,17,71,0,0,0,0,0,0,0,0,0,0,0,,,,ScotJo22
Jonas Seawright,DT,2006,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,,,SeawJo20
Mark Setterstrom,G,2009,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,,,,SettMa20
Eric Shelton,RB,2006,0,0,0,0,9,0,0,0,0,0,8,23,0,1,6,0,1,,,ShelEr00
Ko Simpson,DB,2009,0,0,2,12,41,0,0,0,0,0,0,0,0,0,0,0,129,3,1.0,SimpKo20
Ernie Sims,LB,2013,0,0,4,29,109,0,0,0,0,0,0,0,0,0,0,0,420,1,5.5,SimsEr20
James Sims,RB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,SimsJa00
Rob Sims,G,2014,0,0,7,46,125,0,0,0,0,0,0,0,0,0,0,0,,,,SimsRo20
Anthony Smith,DB,2011,0,0,1,12,76,0,0,0,0,0,0,0,0,0,0,0,146,7,,SmitAn21
Brad Smith,WR,2014,0,0,1,17,127,4,10,51,1,2,134,972,4,104,987,5,68,,,SmitBr01
Eric Smith,DB,2012,0,0,1,18,96,0,0,0,0,0,0,0,0,1,27,0,225,6,3.5,SmitEr22
Khreem Smith,DE,2007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,SmitKh20
Le Kevin Smith,DT,2010,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,19,,1.0,SmitLe20
Rob Smith,T-G,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SmitRo20
Tyson Smith,LB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,SmitTy20
Isaac Sowells,T,2008,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,SoweIs20
Antwain Spann,DB,2008,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,8,,,SpanAn20
Charles Spencer,G,2006,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,SpenCh20
Jason Spitz,G,2011,0,0,3,24,75,0,0,0,0,0,0,0,0,0,0,0,,,,SpitJa20
Micheal Spurlock,WR,2014,0,0,0,9,68,0,5,0,0,0,1,3,0,47,502,3,9,,,SpurMi00
Montavious Stanley,DT,2009,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,46,,1.5,StanMo20
Ronald Stanley,LB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,StanRo20
David Stewart,T,2013,0,0,8,48,116,0,0,0,0,0,0,0,0,0,0,0,,,,StewDa21
Clint Stickdorn,T,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SticCl20
Maurice Stovall,WR,2012,0,0,0,5,81,0,0,0,0,0,2,29,0,52,668,3,37,,,StovMa00
Zach Strief,G,2017,0,0,6,50,158,0,0,0,0,0,0,0,0,0,0,0,1,,,StriZa20
Boone Stutz,TE,2007,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,,,StutBo00
Joe Sykes,DE,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SykeJo20
Quinn Sypniewski,TE,2007,0,0,1,2,31,0,0,0,0,0,0,0,0,36,261,1,2,,,SypnQu00
Darryl Tapp,DE,2017,0,0,2,30,165,0,0,0,0,0,0,0,0,0,0,0,262,2,29.0,TappDa20
Chris Taylor,RB,2008,0,0,0,1,7,0,0,0,0,0,42,160,1,3,40,0,4,,,TaylCh02
David Thomas,TE,2012,0,0,3,9,80,0,0,0,0,0,0,0,0,102,938,8,1,,,ThomDa02
Jamie Thompson,DB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,ThomJa21
Andy Thorn,TE,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ThorAn00
Spencer Toone,LB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,ToonSp20
Jeremy Trueblood,T,2013,0,0,6,35,116,0,0,0,0,0,0,0,0,0,0,0,1,,,TrueJe20
Stephen Tulloch,LB,2016,0,0,7,49,159,0,0,0,0,0,0,0,0,0,0,0,683,5,14.5,TullSt20
Nick Turnbull,DB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,TurnNi20
Stacy Tutt,RB,2007,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,,,TuttSt00
Marcus Vick,WR-QB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,VickMa20
Lawrence Vickers,FB,2012,0,0,3,3,106,0,0,0,0,0,37,98,0,58,404,3,13,,,VickLa00
Delanie Walker,TE,2019,0,3,7,39,183,0,0,0,0,0,16,89,1,504,5888,36,37,,,WalkHu00
Cooper Wallace,TE,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,,,,WallCo00
Andrew Walter,QB,2008,0,0,1,1,15,174,333,1919,3,16,19,49,0,0,0,0,,,,WaltAn00
Paris Warren,WR,2006,0,0,0,0,8,0,0,0,0,0,0,0,0,5,63,0,,,,WarrPa00
Leon Washington,RB,2014,1,2,1,30,126,1,1,36,0,0,487,2271,16,168,1286,4,5,,,WashLe00
Pat Watkins,DB,2010,0,0,1,6,53,0,0,0,0,0,0,0,0,0,0,0,104,4,,WatkPa20
Gabe Watson,DT,2010,0,0,1,11,62,0,0,0,0,0,0,0,0,0,0,0,81,,2.0,WatsGa20
Steve Weatherford,P,2015,0,0,0,16,143,0,1,0,0,1,7,64,0,0,0,0,18,,,WeatSt20
Dee Webb,DB,2006,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,15,1,,WebbDe20
Jeff Webb,WR,2008,0,0,0,2,31,0,0,0,0,0,1,5,0,36,382,1,6,,,WebbJe00
Marquis Weeks,RB,2006,0,0,0,0,10,0,0,0,0,0,3,8,0,0,0,0,7,,,WeekMa00
Guy Whimper,T,2013,0,0,1,13,78,0,0,0,0,0,0,0,0,3,28,1,,,,WhimGu20
LenDale White,RB,2009,0,0,1,14,58,0,0,0,0,0,628,2349,24,42,204,0,,,,WhitLe01
Charlie Whitehurst,QB,2016,0,0,0,7,26,219,396,2463,11,8,56,156,2,0,10,0,,,,WhitCh02
Donte Whitner,DB,2016,0,2,10,47,157,0,0,0,0,0,0,0,0,0,0,0,668,11,3.0,WhitDo20
Andrew Whitworth,T,2021,2,4,16,100,239,0,0,0,0,0,0,0,0,1,1,1,,,,WhitAn20
Ben Wilkerson,C,2008,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,,,,WilkBe20
Gerris Wilkinson,LB,2010,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,54,,,WilkGe20
Brandon Williams,WR,2007,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,,,WillBr01
DeAngelo Williams,RB,2016,0,1,6,61,142,0,0,0,0,0,1730,8096,61,236,2106,9,1,,,WillDe02
Demetrius Williams,WR,2010,0,0,0,9,46,0,0,0,0,0,0,0,0,63,1008,4,,,,WillDe03
Jamar Williams,LB,2010,0,0,0,5,54,0,0,0,0,0,0,0,0,0,0,0,70,,1.0,WillJa21
Jimmy Williams,DB,2007,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,41,1,,WillJi23
Kyle Williams,DT,2018,0,6,11,79,183,0,0,0,0,0,1,1,1,1,9,0,387,1,48.5,WillKy20
Leon Williams,LB,2012,0,0,0,9,61,0,0,0,0,0,0,0,0,0,0,0,129,,5.0,WillLe20
Mario Williams,DE,2016,1,4,9,79,158,0,0,0,0,0,0,0,0,0,0,0,317,,97.5,WillMa22
Stephen Williams,DT,2006,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,,WillSt21
Quincy Wilson,RB,2007,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,,,,WilsQu00
Rod Wilson,DB,2010,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,0,38,,,WilsRo20
Travis Wilson,WR,2006,0,0,0,0,4,0,0,0,0,0,0,0,0,2,32,0,,,,WilsTr00
Kamerion Wimbley,DE,2014,0,0,8,44,140,0,0,0,0,0,0,0,0,0,0,0,322,2,53.5,WimbKa20
Jamaine Winborne,DB,2007,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,15,,,WinbJa21
Eric Winston,T,2017,0,0,7,53,165,0,0,0,0,0,0,0,0,0,0,0,,,,WinsEr20
Pierre Woods,LB,2010,0,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,82,,2.0,WoodPi20
Wallace Wright,WR,2009,0,0,0,1,53,0,0,0,0,0,0,0,0,8,108,0,54,,,WrigWa00
Claude Wroten,DT,2007,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,21,,1.5,WrotCl20
Ashton Youboty,DB,2011,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,73,2,2.0,YoubAs20
Scott Young,G,2008,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,YounSc20
Vince Young,QB,2011,0,2,4,33,60,755,1304,8964,46,51,282,1459,12,0,0,0,,,,YounVi00
Kevin Youngblood,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,YounKe00
