Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Antwan Odom,DE,2010,0,0,4,24,74,0,0,0,0,0,0,0,0,0,0,0,97,,23.5,OdomAn20
Shane Olivea,T,2007,0,0,4,31,60,0,0,0,0,0,0,0,0,0,0,0,,,,OlivSh20
Igor Olshansky,DE-DT,2011,0,0,7,39,115,0,0,0,0,0,0,0,0,0,0,0,166,1,12.5,OlshIg20
Raheem Orr,LB,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OrrxRa20
Richard Owens,TE,2007,0,0,0,1,53,0,0,0,0,0,0,0,0,17,141,1,25,,,OwenRi00
Carson Palmer,QB,2017,0,3,12,107,182,3941,6307,46247,294,187,301,474,8,0,0,0,1,,,PalmCa00
Samie Parker,WR,2007,0,0,2,13,47,0,0,0,0,0,4,9,0,110,1529,7,,,,ParkSa00
Willie Parker,RB,2009,0,2,4,44,79,0,1,0,0,0,1253,5378,24,84,697,5,,,,ParkWi00
Josh Parry,RB,2006,0,0,1,2,37,0,0,0,0,0,0,0,0,23,175,0,6,,,ParrJo00
Tony Pashos,T,2013,0,0,5,34,104,0,0,0,0,0,0,0,0,0,0,0,,,,PashTo20
Elton Patterson,DE,2004,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,PattEl20
Morgan Pears,T,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PearMo20
Jared Peck,T,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PeckJa20
Chris Perry,RB,2008,0,0,0,9,35,0,0,0,0,0,177,606,2,83,474,2,,,,PerrCh00
Jason Peters,T,2021,2,9,14,97,228,0,0,0,0,0,0,0,0,2,5,1,5,,,PeteJa21
Shaun Phillips,DE,2014,0,1,8,54,168,0,0,0,0,0,0,0,0,0,0,0,406,7,81.5,PhilSh20
Cody Pickett,QB,2005,0,0,0,1,6,18,45,195,0,4,14,47,0,0,0,0,1,,,PickCo00
Brett Pierce,TE,2005,0,0,0,0,18,0,0,0,0,0,0,0,0,2,15,0,6,,,PierBr00
Willie Pile,DB,2005,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,50,,,PileWi20
Jerrell Pippens,DB,2005,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,,PippJe20
Lousaka Polite,RB,2012,0,0,2,4,82,0,0,0,0,0,95,296,1,42,241,1,4,,,PoliLo00
Robert Pollard,DE,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,PollRo20
Will Poole,DB,2004,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,26,,1.0,PoolWi20
Derrick Pope,LB,2007,0,0,1,10,55,0,0,0,0,0,0,0,0,0,0,0,104,2,2.0,PopeDe20
Kendyll Pope,LB,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,PopeKe20
Marico Portis,G,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PortMa20
Etric Pruitt,DB,2005,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,,,PruiEt20
Curtis Randall,LB,2004,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,RandCu20
Keiwan Ratliff,DB,2010,0,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,129,5,,RatlKe20
J.R. Reed,DB,2008,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,64,,,ReedJ.20
Rayshun Reed,DB,2004,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,7,,,ReedRa20
Marcus Reese,LB,2004,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,7,,,ReesMa20
Jacques Reeves,DB,2012,0,0,2,15,90,0,0,0,0,0,0,0,0,0,0,0,183,6,,ReevJa20
Dexter Reid,DB,2006,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,35,,,ReidDe20
Alan Reuber,T,2004,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,ReubAl20
Robert Reynolds,LB,2006,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,26,,,ReynRo20
David Richardson,DB,2006,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,,,RichDa22
Brian Rimpf,G-T,2005,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,,,,RimpBr20
Philip Rivers,QB,2020,0,8,15,149,244,5277,8134,63440,421,209,383,601,3,0,-9,0,,,,RivePh00
Dunta Robinson,DB,2013,0,0,8,41,139,0,0,0,0,0,0,0,0,0,0,0,504,17,5.5,RobiDu20
Ben Roethlisberger,QB,2021,0,6,17,131,249,5440,8443,64088,418,211,515,1373,20,2,-12,0,,,,RoetBe00
Jacob Rogers,T,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,RogeJa20
Victor Rogers,T,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RogeVi20
Tony Romo,QB,2016,0,4,8,95,156,2829,4335,34183,248,117,238,620,5,1,10,0,,,,RomoTo00
Sean Ryan,TE,2009,0,0,0,1,53,0,0,0,0,0,0,0,0,26,240,2,,,,RyanSe00
Blaine Saipaia,T-G,2007,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,,,,SaipBl20
P.K. Sam,WR,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SamxP.20
Kevin Sampson,T,2006,0,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,,,,SampKe20
B.J. Sams,RB,2008,0,0,0,3,46,0,0,0,0,0,4,19,1,1,2,0,2,,,SamsB.00
Bob Sanders,DB,2011,2,2,2,33,50,0,0,0,0,0,0,0,0,0,0,0,229,6,3.5,SandBo99
Justin Sandy,DB,2005,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,,,SandJu20
Benny Sapp,DB,2011,0,0,0,13,110,0,0,0,0,0,0,0,0,0,0,0,205,6,2.5,SappBe20
Josh Savage,DE,2008,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,,,SavaJo20
Rich Scanlon,LB,2008,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,33,,,ScanRi20
Matt Schaub,QB,2020,0,2,7,68,155,2148,3348,25467,136,91,196,353,4,2,-13,0,1,,,SchaMa00
Bo Schobel,DE,2007,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,41,,1.5,SchoBo20
Stuart Schweigert,DB,2008,0,0,3,15,69,0,0,0,0,0,0,0,0,0,0,0,266,4,,SchwSt20
Josh Scobee,K,2015,0,0,0,26,172,0,0,0,0,0,0,0,0,0,0,0,16,,,scobejos01
Darrion Scott,DE,2011,0,0,2,15,57,0,0,0,0,0,0,0,0,0,0,0,80,,9.5,ScotDa20
Jake Scott,G-T,2012,0,0,9,58,131,0,0,0,0,0,0,0,0,0,0,0,1,,,ScotJa21
Richard Seigler,LB,2006,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,,,SeigRi20
Jason Shivers,DB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,ShivJa20
Jeff Shoate,DB,2007,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,,,ShoaJe20
Jason Short,LB,2006,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,12,,,ShorJa20
Junior Siavii,DT,2010,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,46,,1.0,SiavJu20
Chris Simms,QB,2009,0,0,1,8,23,297,511,3117,12,18,33,48,1,1,-3,0,,,,SimmCh00
Ian Smart,RB,2004,0,0,0,0,4,0,0,0,0,0,2,26,0,2,10,0,3,,,SmarIa00
Justin Smiley,G,2010,0,0,5,30,88,0,0,0,0,0,0,0,0,0,0,0,,,,SmilJu20
Antonio Smith,DE,2016,0,1,8,56,186,0,0,0,0,0,0,0,0,0,0,0,247,,47.5,SmitAn22
Daryl Smith,LB,2016,0,0,12,72,190,0,0,0,0,0,0,0,0,0,0,0,764,12,30.5,SmitDa24
Jonathan Smith,WR,2006,0,0,0,2,18,0,0,0,0,0,3,12,0,8,77,1,2,,,SmitJo00
Keith Smith,DB,2009,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,0,130,4,1.0,SmitKe20
Lawrence Smith,G-T,2004,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,,,,SmitLa23
Richard Smith,WR,2004,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,SmitRi20
Shaun Smith,DT,2012,0,0,3,23,102,0,0,0,0,0,1,1,1,0,0,0,165,,4.0,SmitSh20
Will Smith,DE,2012,0,1,7,52,139,0,0,0,0,0,0,0,0,0,0,0,329,2,67.5,SmitWi99
Chris Snee,G,2013,1,4,9,75,141,0,0,0,0,0,0,0,0,0,0,0,,,,SneeCh20
Jim Sorgi,QB,2009,0,0,0,5,16,99,156,929,6,1,31,0,0,0,0,0,,,,SorgJi00
Cody Spencer,LB,2008,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,54,,,SpenCo20
Shawntae Spencer,DB,2012,0,0,5,26,100,0,0,0,0,0,0,0,0,0,0,0,309,11,2.5,SpenSh20
Brian St. Pierre,QB,2010,0,0,0,0,3,15,33,185,2,3,5,-1,0,0,0,0,,,,St.PBr20
Matt Stanley,FB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,StanMa20
Max Starks,T,2013,0,0,6,44,125,0,0,0,0,0,0,0,0,0,0,0,,,,StarMa21
Randy Starks,DT,2015,0,2,8,61,186,0,0,0,0,0,0,0,0,0,0,0,300,4,42.0,StarRa20
Kendrick Starling,WR,2004,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,,,StarKe21
Ben Steele,TE,2005,0,0,0,0,17,0,0,0,0,0,0,0,0,4,42,0,12,,,SteeBe00
Alex Stepanovich,C,2008,0,0,1,14,46,0,0,0,0,0,0,0,0,0,0,0,,,,StepAl20
Larry Stevens,LB,2005,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,8,,,StevLa20
Derrick Strait,DB,2006,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,56,,,StraDe20
Billy Strother,LB,2004,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,StroBi20
Thomas Tapeh,FB,2008,0,0,2,2,41,0,0,0,0,0,22,69,0,27,157,1,6,,,TapeTh00
Jamaar Taylor,WR,2005,0,0,0,1,13,0,0,0,0,0,1,-8,0,6,146,0,1,,,TaylJa00
Jay Taylor,K,2004,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,taylojay01
Sean Taylor,DB,2007,0,2,4,32,55,0,0,0,0,0,0,0,0,0,0,0,243,12,2.0,TaylSe20
Scott Tercero,G,2004,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,,,,TercSc20
Craig Terrill,DT,2010,0,0,0,9,88,0,0,0,0,0,0,0,0,0,0,0,77,,8.0,TerrCr20
Jeb Terry,G,2006,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,,,,TerrJe20
Dontarrious Thomas,LB,2008,0,0,0,8,63,0,0,0,0,0,0,0,0,0,0,0,104,,1.5,ThomDo21
Joey Thomas,DB,2008,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,34,,,ThomJo21
Josh Thomas,DE,2009,0,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,90,,6.0,ThomJo25
Bruce Thornton,DB,2005,0,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,37,2,,ThorBr21
Kalen Thornton,LB,2004,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,14,,,ThorKa20
Andrae Thurman,WR,2005,0,0,0,1,17,0,0,0,0,0,0,0,0,9,104,0,9,,,ThurAn00
Reggie Torbor,LB,2010,0,0,2,17,104,0,0,0,0,0,0,0,0,0,0,0,178,2,6.5,TorbRe20
Rod Trafford,TE,2004,0,0,0,0,4,0,0,0,0,0,0,0,0,3,25,0,,,,TrafRo00
Ben Troupe,TE,2008,0,0,2,8,57,0,0,0,0,0,1,-1,0,106,1056,7,4,,,TrouBe00
Marcus Tubbs,DT,2006,0,0,1,9,29,0,0,0,0,0,0,0,0,0,0,0,37,,7.0,TubbMa20
Sean Tufts,LB,2005,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,9,,,TuftSe20
Larry Turner,C,2006,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,,,,TurnLa20
Michael Turner,RB,2012,1,2,5,55,134,0,0,0,0,0,1639,7338,66,70,528,1,11,,,TurnMi00
Lawrence Tynes,K,2012,0,0,0,17,129,0,0,0,0,0,0,0,0,0,0,0,9,,,tyneslaw01
Kenechi Udeze,DE,2007,0,0,3,20,51,0,0,0,0,0,0,0,0,0,0,0,86,,11.0,UdezKe20
Jerheme Urban,WR,2011,0,0,0,12,53,1,1,18,0,0,1,7,0,91,1266,8,10,,,UrbaJe00
Nathan Vasher,DB,2010,0,1,2,30,87,0,0,0,0,0,0,0,0,0,0,0,160,20,1.0,VashNa99
Khaleed Vaughn,DE,2004,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,VaugKh20
Jonathan Vilma,LB,2013,0,3,8,56,125,0,0,0,0,0,0,0,0,0,0,0,617,12,10.5,VilmJo99
Scottie Vines,WR,2005,0,0,1,4,19,0,0,0,0,0,1,7,0,43,468,0,1,,,VineSc00
Michael Waddell,DB,2008,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,60,1,0.5,WaddMi20
Drew Wahlroos,LB,2005,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,16,,,WahlDr20
Greg Walker,T,2004,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,WalkGr20
Derrick Ward,RB,2011,0,0,0,25,93,0,0,0,0,0,551,2628,12,96,787,3,16,,,WardDe01
Matt Ware,DB,2010,0,0,0,6,95,0,0,0,0,0,0,0,0,0,0,0,100,1,,WareMa20
Rashad Washington,DB,2007,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,54,,1.5,WashRa20
Ben Watson,TE,2019,0,0,11,40,205,0,0,0,0,0,2,10,0,547,6058,44,1,,,WatsBe00
Courtney Watson,LB,2005,0,0,1,7,21,0,0,0,0,0,0,0,0,0,0,0,68,,3.0,WatsCo20
Darius Watts,WR,2005,0,0,0,4,22,0,0,0,0,0,5,33,0,33,407,1,,,,WattDa00
Wes Welker,WR,2015,2,5,7,91,175,0,0,0,0,0,19,151,0,903,9924,50,5,,,WelkWe00
Scott Wells,G-C,2014,0,1,9,64,146,0,0,0,0,0,0,0,0,0,0,0,,,,WellSc20
Travelle Wharton,T-G,2013,0,0,8,45,115,0,0,0,0,0,0,0,0,0,0,0,,,,WharTr20
Taylor Whitley,G,2005,0,0,1,4,18,0,0,0,0,0,0,0,0,0,0,0,,,,WhitTa21
Garnell Wilds,DB,2005,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,,,WildGa20
Ernest Wilford,WR,2010,0,0,4,22,87,0,0,0,0,0,0,0,0,156,2145,15,5,,,WilfEr00
Vince Wilfork,NT-DT,2016,1,5,11,90,189,0,0,0,0,0,0,0,0,0,0,0,367,3,16.0,WilfVi20
Brett Williams,T,2004,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,WillBr21
Corey Williams,DT,2012,0,0,5,33,126,0,0,0,0,0,0,0,0,0,0,0,200,2,27.5,WillCo21
D.J. Williams,LB,2014,0,0,9,48,145,0,0,0,0,0,0,0,0,0,0,0,678,2,22.5,WillD.20
Davern Williams,DT,2004,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,,0.5,WillDa22
Demorrio Williams,LB,2012,0,0,5,33,138,0,0,0,0,0,0,0,0,0,0,0,480,7,7.5,WillDe22
Madieu Williams,DB,2012,0,0,7,33,119,0,0,0,0,0,0,0,0,0,0,0,450,13,5.5,WillMa20
Quintin Williams,DB,2004,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,,,WillQu20
Reggie Williams,WR,2008,0,0,3,23,79,0,0,0,0,0,11,44,0,189,2322,18,,,,WillRe00
Renaud Williams,LB,2006,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,WillRe21
Roy Williams,WR,2011,0,1,7,42,115,0,1,0,0,0,6,17,0,393,5715,44,1,,,WillRo04
Shaud Williams,RB,2006,0,0,0,3,25,0,0,0,0,0,89,330,2,20,137,0,4,,,WillSh01
Todd Williams,G,2005,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,WillTo21
Walter Williams,RB,2005,0,0,0,0,3,0,0,0,0,0,6,42,0,1,19,0,,,,WillWa02
Jason Willis,WR,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,WillJa29
Gibril Wilson,DB,2011,0,0,6,32,100,0,0,0,0,0,0,0,0,0,0,0,488,13,8.5,WilsGi20
Kris Wilson,TE,2011,0,0,2,3,97,0,0,0,0,0,4,13,0,52,446,5,16,,,WilsKr00
Mark Wilson,T,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,WilsMa21
Kellen Winslow,TE,2013,0,1,5,37,105,0,0,0,0,0,1,7,0,469,5236,25,,,,WinsKe01
Rashaun Woods,WR,2004,0,0,0,1,14,0,0,0,0,0,0,0,0,7,160,1,,,,WoodRa00
Jason Wright,RB,2010,0,0,0,9,80,0,0,0,0,0,168,633,2,72,581,3,28,,,WrigJa01
Dexter Wynn,DB,2008,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,43,,1.0,WynnDe20
Max Yates,LB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,YateMa20
Dave Yovanovits,G,2005,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,YovaDa20
