Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Kenny Moore,WR,2010,0,0,0,1,14,0,0,0,0,0,0,0,0,6,59,0,,,,MoorKe00
DaJuan Morgan,DB,2010,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,40,,,MorgDa98
Josh Morgan,WR,2014,0,0,5,21,93,0,1,0,0,0,14,146,0,209,2558,12,6,,,MorgJo00
Shawn Murphy,T,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MurpSh20
Jesse Nading,DE,2012,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,28,,1.0,NadiJe00
Haruki Nakamura,DB,2012,0,0,1,10,69,0,0,0,0,0,1,-4,0,0,0,0,81,2,,NakaHa99
Jordy Nelson,WR,2018,0,1,7,73,151,0,0,0,0,0,1,-2,0,613,8587,72,5,,,NelsJo00
Carl Nicks,T,2013,1,2,4,53,73,0,0,0,0,0,0,0,0,0,0,0,,,,NickCa20
Kevin O'Connell,QB,2008,0,0,0,0,2,4,6,23,0,0,3,-6,0,0,0,0,,,,OConKe00
Steve Octavien,LB,2010,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,5,,,OctaSt00
Frank Okam,DT,2011,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,28,,,OkamFr99
Paul Oliver,DB,2011,0,0,0,9,57,0,0,0,0,0,0,0,0,0,0,0,114,4,1.0,OlivPa20
Xavier Omon,RB,2009,0,0,0,0,7,0,0,0,0,0,11,27,0,0,0,0,,,,OmonXa00
Buck Ortega,TE,2009,0,0,0,0,12,0,0,0,0,0,0,0,0,1,3,0,5,,,OrteBu00
Jeff Otah,T,2011,0,0,2,14,29,0,0,0,0,0,0,0,0,0,0,0,,,,OtahJe20
Michael Otto,T,2013,0,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,,,,OttoMi20
Glenn Pakulak,P,2009,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,,,PakuGl00
Jordan Palmer,QB,2014,0,0,0,0,5,11,18,66,0,2,2,3,0,0,0,0,,,,PalmJo20
Jalen Parmele,RB,2014,0,0,0,1,36,0,0,0,0,0,48,187,0,7,60,0,17,,,ParmJa00
Jeremy Parquet,T,2008,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ParqJe20
Scott Paxson,DT,2011,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,10,,1.0,PaxsSc20
Logan Payne,WR,2008,0,0,0,0,2,0,0,0,0,0,0,0,0,3,39,0,1,,,PaynLo20
Anwar Phillips,DB,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PhilAn21
Kenny Phillips,DB,2015,0,0,2,16,59,0,0,0,0,0,0,0,0,0,0,0,209,8,,PhilKe99
Mike Pollak,C,2014,0,0,2,26,81,0,0,0,0,0,0,0,0,0,0,0,,,,PollMi20
Tyler Polumbus,G,2015,0,0,2,27,112,0,0,0,0,0,0,0,0,0,0,0,,,,PoluTy20
Joe Porter,DB,2011,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,7,,,PortJo21
Tracy Porter,DB,2016,0,0,6,31,98,0,0,0,0,0,0,0,0,0,0,0,310,13,2.5,PortTr99
Carlton Powell,DT,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,PoweCa98
DeMario Pressley,DT,2011,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,18,,,PresDe99
Chilo Rachal,G,2012,0,0,3,20,64,0,0,0,0,0,0,0,0,0,0,0,,,,RachCh20
Vince Redd,LB,2008,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,,,ReddVi00
Marcel Reece,FB,2016,0,3,5,20,96,1,1,22,0,0,185,844,3,210,2088,12,6,,,ReecMa00
Jared Retkofsky,C,2009,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,,,RetkJa00
Darius Reynaud,WR,2013,0,0,0,3,48,0,0,0,0,0,17,33,0,6,39,0,4,,,ReynDa00
Ray Rice,RB,2013,0,3,5,63,92,1,2,1,1,0,1430,6180,37,369,3034,6,,,,RiceRa00
Jamey Richard,C,2011,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,,,,RichJa20
Barry Richardson,C,2013,0,0,3,19,65,0,0,0,0,0,0,0,0,0,0,0,,,,RichBa20
Mike Richardson,DB,2010,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,28,,,RichMi99
Brandon Rideau,WR,2008,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,RideBr00
Chad Rinehart,T,2014,0,0,1,23,58,0,0,0,0,0,0,0,0,0,0,0,,,,RineCh20
Keith Rivers,LB,2014,0,0,4,24,74,0,0,0,0,0,0,0,0,0,0,0,189,2,3.0,RiveKe99
DelJuan Robinson,DT,2009,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,22,,,RobiDe22
Gijon Robinson,TE,2010,0,0,2,3,39,0,0,0,0,0,0,0,0,31,240,1,,,,RobiGi21
Kevin Robinson,WR,2008,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,RobiKe00
Dominique Rodgers-Cromartie,DB,2019,0,2,7,53,162,0,0,0,0,0,0,0,0,0,0,0,396,30,2.5,RodgDo99
Dennis Roland,T,2013,0,0,2,14,71,0,0,0,0,0,0,0,0,0,0,0,,,,RolaDe20
Eddie Royal,WR,2016,0,0,6,35,116,0,1,0,0,0,35,275,0,408,4357,28,3,,,RoyaEd00
Ahtyba Rubin,NT,2017,0,0,7,47,143,0,0,0,0,0,0,0,0,0,0,0,264,2,15.0,RubiAh99
Martin Rucker,TE,2011,0,0,0,0,12,0,0,0,0,0,0,0,0,2,17,0,,,,RuckMa00
Matt Ryan,QB,2021,1,4,14,144,222,5242,8003,59735,367,170,487,1469,12,1,5,1,,,,RyanMa00
Steve Sanders,WR,2008,0,0,0,0,5,0,0,0,0,0,0,0,0,1,18,0,,,,SandSt20
Tom Santi,TE,2009,0,0,0,2,9,0,0,0,0,0,0,0,0,18,171,1,,,,SantTo00
Dantrell Savage,RB,2009,0,0,0,1,13,0,0,0,0,0,25,98,0,9,51,0,4,,,SavaDa20
Orlando Scandrick,DB,2019,0,0,4,26,143,0,0,0,0,0,0,0,0,0,0,0,406,9,13.5,ScanOr99
Chaz Schilens,WR,2012,0,0,1,7,59,0,0,0,0,0,1,-2,0,100,1191,9,4,,,SchiCh00
Owen Schmitt,RB,2012,0,0,0,1,74,0,0,0,0,0,11,28,0,34,218,2,13,,,SchmOw00
Roy Schuening,G,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SchuRo20
Geoff Schwartz,T,2015,0,0,2,18,74,0,0,0,0,0,0,0,0,0,0,0,,,,SchwGe20
Trevor Scott,DE,2014,0,0,2,11,85,0,0,0,0,0,0,0,0,0,0,0,87,,16.5,ScotTr99
Jordan Senn,LB,2013,0,0,1,7,83,0,0,0,0,0,1,5,0,0,0,0,90,1,,SennJo00
Jason Shirley,DT,2011,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,,2.5,ShirJa99
Jamie Silva,DB,2009,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,33,,,SilvJa99
Chad Simpson,RB,2010,0,0,0,3,28,0,0,0,0,0,30,147,3,6,31,0,5,,,SimpCh00
Jerome Simpson,WR,2015,0,0,3,18,63,0,0,0,0,0,1,2,0,150,2058,9,,,,SimpJe00
Pat Sims,DT,2017,0,0,3,27,130,0,0,0,0,0,0,0,0,0,0,0,169,1,9.0,SimsPa99
Mike Sims-Walker,WR,2011,0,0,2,16,44,0,0,0,0,0,0,0,0,134,1798,14,2,,,WalkMi01
Josh Sitton,G,2018,0,4,9,81,148,0,0,0,0,0,0,0,0,0,0,0,1,,,SittJo20
Matthew Slater,WR,2021,2,10,0,0,206,0,0,0,0,0,2,11,0,1,46,0,126,,,SlatMa00
Steve Slaton,RB,2011,0,0,2,21,45,0,0,0,0,0,442,1896,13,100,808,5,,,,SlatSt00
Bryan Smith,LB,2009,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,,,SmitBr96
Clifton Smith,RB,2010,0,1,0,2,24,0,0,0,0,0,12,47,0,6,28,0,7,,,SmitCl22
Kevin Smith,RB,2012,0,0,2,19,54,0,0,0,0,0,598,2346,17,123,1082,5,1,,,SmitKe02
Marcus Smith,WR,2010,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,,,SmitMa01
Reggie Smith,DB,2011,0,0,1,5,45,0,0,0,0,0,0,0,0,0,0,0,60,2,,SmitRe99
Olaniyi Sobomehin,RB,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,,,,SoboOl00
John Standeford,WR,2009,0,0,0,2,11,0,0,0,0,0,0,0,0,16,249,0,4,,,StanJo00
Drew Stanton,QB,2017,0,0,1,10,38,345,659,4059,20,24,80,220,2,0,0,0,,,,StanDr00
Darnell Stapleton,C,2008,0,0,1,6,14,0,0,0,0,0,0,0,0,0,0,0,,,,StapDa20
Craig Steltz,DB,2013,0,0,0,6,77,0,0,0,0,0,0,0,0,0,0,0,102,1,1.0,StelCr99
Syndric Steptoe,WR,2008,0,0,0,1,16,0,0,0,0,0,0,0,0,19,182,0,,,,StepSy20
Craig Stevens,TE,2015,0,0,5,5,109,0,0,0,0,0,0,0,0,60,724,6,23,,,StevCr00
Jonathan Stewart,RB,2018,0,1,5,48,134,0,0,0,0,0,1705,7335,51,162,1295,7,,,,StewJo00
Darrell Strong,TE,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,StroDa20
Chansi Stuckey,WR,2011,0,0,0,10,55,0,0,0,0,0,6,16,1,106,1062,5,1,,,StucCh20
Andy Studebaker,LB,2015,0,0,0,11,97,0,0,0,0,0,0,0,0,0,0,0,77,2,2.5,StudAn99
John Sullivan,C,2018,0,0,8,54,153,0,0,0,0,0,0,0,0,0,0,0,,,,SullJo24
Limas Sweed,WR,2009,0,0,0,1,20,0,0,0,0,0,0,0,0,7,69,0,2,,,SweeLi00
Aqib Talib,DB,2019,1,5,9,68,148,0,0,0,0,0,0,0,0,0,0,0,385,35,1.0,TaliAq99
Jacob Tamme,TE,2016,0,0,2,21,130,0,0,0,0,0,0,0,0,259,2570,14,32,,,TammJa00
Hilee Taylor,LB,2009,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,5,,1.0,TaylHi99
Devin Thomas,WR,2011,0,0,1,4,55,0,0,0,0,0,6,51,1,43,482,3,14,,,ThomDe02
Donald Thomas,G,2013,0,0,1,16,45,0,0,0,0,0,0,0,0,0,0,0,,,,ThomDo26
Marcus Thomas,RB,2008,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,ThomMa01
Terrell Thomas,DB,2013,0,0,2,18,60,0,0,0,0,0,0,0,0,0,0,0,248,12,3.0,ThomTe99
Jeremy Thompson,DE,2009,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,6,,,ThomJe99
Mike Tolbert,RB,2017,2,3,1,32,143,0,0,0,0,0,696,2649,34,217,1861,12,37,,,TolbMi00
Ryan Torain,RB,2012,0,0,1,5,22,0,0,0,0,0,238,1011,6,24,148,2,,,,ToraRy00
Justin Tryon,DB,2012,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,84,1,1.0,TryoJu99
Steve Vallos,G,2013,0,0,0,7,59,0,0,0,0,0,0,0,0,0,0,0,,,,VallSt00
David Vobora,LB,2011,0,0,1,8,40,0,0,0,0,0,0,0,0,0,0,0,75,,2.0,VoboDa99
Erik Walden,DE,2017,0,0,6,37,145,0,0,0,0,0,0,0,0,0,0,0,244,2,35.0,WaldEr99
Cody Wallace,C,2016,0,0,1,13,50,0,0,0,0,0,0,0,0,0,0,0,,,,WallCo20
Chauncey Washington,RB,2011,0,0,0,0,11,0,0,0,0,0,5,8,0,3,22,0,3,,,WashCh00
Tavares Washington,G-T,2008,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,WashTa20
Anthony Waters,LB,2010,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,,WateAn00
Todd Watkins,WR,2009,0,0,0,1,21,0,0,0,0,0,0,0,0,8,90,0,5,,,WatkTo20
Terrence Wheatley,DB,2010,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,WheaTe99
Philip Wheeler,LB,2016,0,0,3,29,133,0,0,0,0,0,0,0,0,0,0,0,377,,6.5,WheePh99
Ernie Wheelwright,WR,2008,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,WheeEr21
Jonathan Wilhite,DB,2011,0,0,0,10,54,0,0,0,0,0,0,0,0,0,0,0,104,4,2.0,WilhJo99
Cary Williams,DB,2015,0,0,5,30,97,0,0,0,0,0,0,0,0,1,13,0,290,9,3.0,WillCa99
Chris Williams,WR,2014,0,0,4,25,72,0,0,0,0,0,0,0,0,1,4,0,,,,WillCh03
Jack Williams,DB,2009,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,26,,,WillJa96
Kyle Williams,T,2009,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,,,WillKy00
Paul Williams,WR,2008,0,0,0,0,5,0,0,0,0,0,0,0,0,1,7,0,,,,WillPa00
Thomas Williams,LB,2011,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,12,,,WillTh99
Brian Witherspoon,DB,2010,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,14,,,WithBr20
D'Juan Woods,WR,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WoodDJ20
Donovan Woods,LB,2009,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,WoodDo21
Wesley Woodyard,LB,2019,0,0,7,50,180,0,0,0,0,0,0,0,0,0,0,0,628,8,28.0,WoodWe20
Mansfield Wrotto,G,2010,0,0,1,6,27,0,0,0,0,0,0,0,0,0,0,0,,,,WrotMa20
Albert Young,RB,2010,0,0,0,0,10,0,0,0,0,0,25,82,0,2,11,0,,,,YounAl01
Tom Zbikowski,DB,2012,0,0,1,11,64,0,0,0,0,0,0,0,0,0,0,0,102,3,2.0,ZbikTo99
Dominique Zeigler,WR,2010,0,0,0,2,19,0,0,0,0,0,0,0,0,14,195,0,8,,,ZiegDo00
Keith Zinger,TE,2009,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,,,ZingKe20
Jeremy Zuttah,G,2016,0,1,8,46,131,0,0,0,0,0,0,0,0,0,1,0,,,,ZuttJe20
