Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Matt Lengel,TE,2019,0,0,0,0,19,0,0,0,0,0,0,0,0,5,39,2,,,,LengMa00
Alex Lewis,OT,2020,0,0,2,14,44,0,0,0,0,0,0,0,0,0,0,0,,,,LewiAl01
Roger Lewis,WR,2017,0,0,1,4,28,0,0,0,0,0,0,0,0,43,513,4,6,,,LewiRo03
Tommylee Lewis,WR,2021,0,0,0,3,41,0,0,0,0,0,9,49,0,22,264,2,1,,,LewiTo00
Cory Littleton,LB,2021,0,1,4,34,95,0,0,0,0,0,0,0,0,0,0,0,312,6,9.0,LittCo01
Steve Longa,OLB,2019,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,19,,,LongSt00
Lamar Louis,LB,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LouiLa00
Ricardo Louis,WR,2017,0,0,1,3,32,0,0,0,0,0,0,0,0,45,562,0,11,,,LouiRi00
Dean Lowry,DE,2021,0,0,5,32,96,0,0,0,0,0,0,0,0,0,0,0,116,1,15.0,LowrDe00
Jordan Lucas,SS,2021,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,29,1,1.0,LucaJo00
Wil Lutz,K,2020,0,1,0,18,80,0,0,0,0,0,1,4,0,0,0,0,6,,,LutzWi00
Paxton Lynch,QB,2017,0,0,0,2,5,79,128,792,4,4,16,55,0,0,0,0,,,,LyncPa00
Curt Maggitt,OLB,2016,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,3,,,MaggCu00
Justin March,LB,2021,0,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,31,,,MarcJu00
Byron Marshall,RB,2018,0,0,0,0,13,0,0,0,0,0,31,105,0,13,76,0,1,,,MarsBy01
Jalin Marshall,WR,2016,0,0,0,1,10,0,0,0,0,0,0,0,0,14,162,2,,,,MarsJa01
Blake Martinez,ILB,2021,0,0,5,37,80,0,0,0,0,0,0,0,0,0,0,0,428,4,13.0,MartBl01
Tyler Matakevich,ILB,2021,0,0,0,7,96,0,0,0,0,0,0,0,0,0,0,0,86,1,,MataTy00
Johnny Maxey,DE,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,MaxeJo00
Dexter McCoil,S,2017,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,26,1,,McCoDe00
Shane McDermott,C,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,McDeSh01
Tanner McEvoy,WR,2018,0,0,0,2,31,1,2,43,0,1,0,0,0,14,253,2,4,,,McEvTa01
J.D. McKissic,WR,2021,0,0,0,16,62,0,0,0,0,0,221,979,4,193,1501,7,3,,,McKiJ.00
Wynton McManis,LB,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,McMaWy00
Paul McRoberts,WR,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,,,,McRoPa00
Doug Middleton,S,2020,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,32,,,MiddDo01
Braxton Miller,WR,2017,0,0,1,2,21,0,0,0,0,0,4,1,0,34,261,2,,,,MillBr03
Harlan Miller,CB,2018,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,9,1,,MillHa00
Jalen Mills,CB,2021,0,0,5,24,79,0,0,0,0,0,0,0,0,0,0,0,262,5,1.5,MillJa02
Christopher Milton,CB,2021,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,28,,,MiltCh00
Malcolm Mitchell,WR,2016,0,0,0,4,14,0,0,0,0,0,0,0,0,32,401,4,,,,MitcMa01
Chris Moore,WR,2021,0,0,0,6,73,0,0,0,0,0,11,27,0,68,738,6,13,,,MoorCh00
David Morgan,TE,2018,0,0,0,1,38,0,0,0,0,0,0,0,0,16,135,1,,,,MorgDa01
Antonio Morrison,ILB,2018,0,0,2,13,47,0,1,0,0,0,0,0,0,0,0,0,124,,1.0,MorrAn01
Kyle Murphy,OT,2021,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,MurpKy00
Pace Murphy,OL,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MurpPa00
Eric Murray,CB,2021,0,0,3,15,84,0,0,0,0,0,0,0,0,0,0,0,193,2,4.0,MurrEr00
Carl Nassib,DE,2021,0,0,1,18,86,0,0,0,0,0,0,0,0,0,0,0,113,1,22.0,NassCa00
Keanu Neal,FS,2021,0,1,3,20,63,0,0,0,0,0,0,0,0,0,0,0,287,2,2.0,NealKe01
Sharrod Neasman,S,2021,0,0,0,5,68,0,0,0,0,0,1,2,0,0,0,0,68,1,1.0,NeasSh00
Yannick Ngakoue,OLB,2021,0,1,6,41,95,0,0,0,0,0,0,0,0,0,0,0,145,2,55.5,NgakYa00
Dadi Nicolas,DE,2016,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,NicoDa00
Taurean Nixon,DB,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,NixoTa00
Robert Nkemdiche,DT,2021,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,33,,4.5,NkemRo00
Jared Norris,ILB,2021,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,13,,,NorrJa00
Ryan O'Malley,TE,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OMalRy00
Victor Ochi,LB,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,OchiVi00
Rees Odhiambo,OG,2018,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,OdhiRe00
Emmanuel Ogbah,DE,2021,0,0,5,32,83,0,0,0,0,0,0,0,0,0,0,0,144,,36.0,OgbaEm00
Romeo Okwara,DE,2021,0,0,2,17,71,0,0,0,0,0,0,0,0,0,0,0,90,,21.0,OkwaRo01
Patrick Onwuasor,LB,2021,0,0,2,19,64,0,0,0,0,0,0,0,0,0,0,0,161,1,9.5,OnwuPa00
David Onyemata,DT,2021,0,0,3,26,89,0,0,0,0,0,0,0,0,0,0,0,106,1,18.0,OnyeDa00
Will Parks,S,2021,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,138,4,2.0,ParkWi01
Jordan Payton,WR,2016,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,,,,PaytJo00
Charone Peake,WR,2018,0,0,0,1,31,0,0,0,0,0,0,0,0,22,214,0,5,,,PeakCh00
Kyle Peko,DT,2021,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,14,,2.0,PekoKy00
Joshua Perkins,TE,2019,0,0,0,1,22,0,0,0,0,0,0,0,0,17,196,2,5,,,PerkJo02
Paul Perkins,RB,2019,0,0,0,5,29,0,0,0,0,0,165,575,0,24,217,0,5,,,PerkPa00
Breshad Perriman,WR,2021,0,0,1,15,69,0,0,0,0,0,9,23,0,136,2233,15,,,,PerrBr02
Joshua Perry,OLB,2017,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,16,,,PerrJo01
Bryce Petty,QB,2017,0,0,0,4,10,130,245,1353,4,10,12,74,0,0,0,0,,,,PettBr01
Michael Pierce,DT,2021,0,0,2,22,68,0,0,0,0,0,0,0,0,0,0,0,102,,6.5,PierMi00
Lafayette Pitts,CB,2018,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,17,,,PittLa00
Brian Poole,S,2020,0,0,2,21,70,0,0,0,0,0,0,0,0,0,0,0,227,7,6.0,PoolBr01
Troymaine Pope,RB,2020,0,0,0,1,24,0,0,0,0,0,37,140,0,11,61,1,3,,,PopeTr00
Tyvis Powell,FS,2018,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,12,,,PoweTy01
Dak Prescott,QB,2021,0,3,5,69,85,1924,2889,22083,143,50,307,1460,25,1,11,1,,,,PresDa01
Brian Price,DT,2020,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,11,,,PricBr00
Givens Price,T,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PricGi00
C.J. Prosise,RB,2020,0,0,0,5,35,0,0,0,0,0,75,283,2,41,411,1,,,,ProsC.00
Spencer Pulley,C,2019,0,0,2,15,49,0,0,0,0,0,0,0,0,1,-2,0,,,,PullSp00
Jalen Ramsey,CB,2021,3,5,6,63,91,0,0,0,0,0,0,0,0,0,0,0,311,15,,RamsJa00
Sheldon Rankins,DT,2021,0,0,2,19,79,0,0,0,0,0,0,0,0,0,0,0,92,1,20.5,RankSh00
Kalif Raymond,WR,2021,0,0,1,8,51,0,0,0,0,0,7,19,0,67,945,5,7,,,RaymKa00
D.J. Reader,DT,2021,0,0,3,30,81,0,0,0,0,0,0,0,0,0,0,0,111,,8.5,ReadD.00
Chris Reed,G,2021,0,0,1,14,61,0,0,0,0,0,0,0,0,0,0,0,,,,ReedCh00
Jarran Reed,DT,2021,0,0,5,34,89,0,0,0,0,0,0,0,0,0,0,0,123,,24.5,ReedJa02
Kalan Reed,CB,2017,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,ReedKa00
Trovon Reed,CB,2016,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,14,2,,ReedTr00
Austin Reiter,C,2021,0,0,2,20,66,0,0,0,0,0,0,0,0,0,0,0,,,,ReitAu00
Luke Rhodes,LB,2021,1,1,0,11,84,0,0,0,0,0,0,0,0,0,0,0,8,,,RhodLu00
Jalen Richard,RB,2021,0,0,0,19,87,0,0,0,0,0,264,1333,4,191,1590,3,5,,,RichJa01
Hassan Ridgeway,DT,2021,0,0,0,9,65,0,0,0,0,0,0,0,0,0,0,0,42,,9.5,RidgHa00
Curtis Riley,CB,2020,0,0,1,10,49,0,0,0,0,0,0,0,0,0,0,0,105,5,,RileCu00
Christian Ringo,DE,2021,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,22,,1.5,RingCh00
Darryl Roberts,CB,2021,0,0,1,13,73,0,0,0,0,0,0,0,0,0,0,0,195,4,,RobeDa00
Elandon Roberts,ILB,2021,0,0,4,34,90,0,0,0,0,0,0,0,0,1,38,1,194,1,6.5,RobeEl00
A'Shawn Robinson,DT,2021,0,0,3,25,83,0,0,0,0,0,0,0,0,0,0,0,159,1,7.0,RobiAS00
Demarcus Robinson,WR,2021,0,0,2,15,97,0,0,0,0,0,0,0,0,145,1679,14,5,,,RobiDe01
Rashard Robinson,CB,2021,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,70,2,,RobiRa00
Chester Rogers,WR,2021,0,0,1,15,69,0,0,0,0,0,6,31,0,141,1522,6,,,,RogeCh02
Eli Rogers,WR,2018,0,0,1,8,30,0,0,0,0,0,2,2,0,78,822,4,1,,,RogeEl00
Marcus Rush,DE,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,RushMa00
KeiVarae Russell,CB,2021,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,20,1,,RussKe00
Zack Sanchez,CB,2016,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,,,SancZa00
Brennan Scarlett,LB,2021,0,0,2,15,69,0,0,0,0,0,0,0,0,0,0,0,94,1,5.5,ScarBr00
Joe Schobert,OLB,2021,0,1,5,36,93,0,0,0,0,0,0,0,0,0,0,0,406,10,11.0,SchoJo00
Rashawn Scott,WR,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,ScotRa01
Isaac Seumalo,OG,2021,0,0,3,18,64,0,0,0,0,0,0,0,0,0,0,0,,,,SeumIs00
Kevon Seymour,CB,2021,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,61,,1.0,SeymKe00
Al-Hajj Shabazz,CB,2016,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,,,ShabAl00
Tajae Sharpe,WR,2021,0,0,3,12,66,0,0,0,0,0,2,17,0,117,1397,8,1,,,SharTa00
Brandon Shell,OT,2021,0,0,4,24,70,0,0,0,0,0,0,0,0,0,0,0,,,,ShelBr00
Sterling Shepard,WR,2021,0,0,5,26,72,0,0,0,0,0,23,180,1,349,3884,21,3,,,ShepSt00
JaCorey Shepherd,CB,2016,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,,,ShepJa00
Justin Simmons,FS,2021,0,1,5,43,91,0,0,0,0,0,0,0,0,0,0,0,348,21,3.5,SimmJu00
Deon Simon,NT,2016,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,12,,1.5,SimoDe00
LeShaun Sims,CB,2020,0,0,0,11,69,0,0,0,0,0,0,0,0,0,0,0,127,3,,SimsLe00
Wendell Smallwood,RB,2021,0,0,1,10,56,0,0,0,0,0,238,956,5,60,474,2,8,,,SmalWe00
DeAndre Smelter,WR,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,1,23,0,,,,SmelDe00
C.J. Smith,CB,2017,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,2,,,SmitC.00
Ryan Smith,CB,2021,0,0,0,8,77,0,0,0,0,0,0,0,0,0,0,0,102,1,,SmitRy00
Terrance Smith,LB,2020,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,25,1,1.0,SmitTe04
Tevaun Smith,WR,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SmitTe03
Noah Spence,DE,2021,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,28,,7.5,SpenNo00
Jason Spriggs,OT,2021,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,,,,SpriJa00
Ronnie Stanley,OT,2021,1,1,4,39,63,0,0,0,0,0,0,0,0,0,0,0,,,,StanRo00
Jordan Taylor,WR,2017,0,0,0,3,26,0,0,0,0,0,0,0,0,29,351,2,5,,,TaylJo01
Randall Telfer,TE,2017,0,0,2,0,30,0,0,0,0,0,0,0,0,5,40,0,,,,TelfRa00
John Theus,OT,2016,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,TheuJo00
Lawrence Thomas,DE,2017,0,0,0,4,17,0,0,0,0,0,2,1,0,6,43,0,4,,,ThomLa04
Michael Thomas,WR,2020,2,3,4,57,70,0,0,0,0,0,2,-8,0,510,5950,32,1,,,ThomMi05
Mike Thomas,WR,2021,0,0,0,2,66,0,0,0,0,0,1,1,0,28,328,1,12,,,ThomMi04
Darian Thompson,FS,2021,0,0,1,12,63,0,0,0,0,0,1,3,0,0,0,0,123,2,1.5,ThomDa05
Mykkele Thompson,S,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ThomMy00
Joe Thuney,OG,2021,0,0,6,48,97,0,0,0,0,0,0,0,0,0,0,0,,,,ThunJo00
D.J. Tialavea,TE,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,,,,TialD.00
Eric Tomlinson,TE,2021,0,0,2,2,68,0,0,0,0,0,0,0,0,18,201,1,13,,,TomlEr01
Cole Toner,OT,2021,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,,,,ToneCo00
Lynden Trail,LB,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,TraiLy00
Ross Travis,TE,2021,0,0,0,0,29,0,0,0,0,0,0,0,0,14,142,0,,,,TravRo00
Laquon Treadwell,WR,2021,0,0,2,8,70,0,0,0,0,0,0,0,0,104,1184,5,2,,,TreaLa00
Bryce Treggs,WR,2017,0,0,0,2,15,0,0,0,0,0,3,13,0,8,159,0,,,,TregBr00
Sebastian Tretola,OG,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TretSe00
Laremy Tunsil,OT,2021,0,2,5,36,77,0,0,0,0,0,0,0,0,0,0,0,,,,TunsLa00
Tani Tupou,DT,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,TupoTa01
Landon Turner,OG,2016,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,TurnLa00
Paul Turner,WR,2016,0,0,0,1,4,0,0,0,0,0,0,0,0,9,126,0,,,,TurnPa01
Destiny Vaeao,DT,2018,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,18,,3.0,VaeaDe01
Halapoulivaati Vaitai,OT,2021,0,0,3,24,80,0,0,0,0,0,0,0,0,0,0,0,,,,VaitHa00
Vincent Valentine,DT,2018,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,11,,1.0,ValeVi00
Hakeem Valles,TE,2018,0,0,0,0,15,0,0,0,0,0,0,0,0,2,11,0,3,,,VallHa00
Nick Vannett,TE,2021,0,0,2,7,77,0,0,0,0,0,0,0,0,84,819,6,1,,,VannNi00
Nick Vigil,ILB,2021,0,0,4,25,85,0,0,0,0,0,0,0,0,0,0,0,256,3,5.0,VigiNi00
Danny Vitale,FB,2019,0,0,1,1,44,0,0,0,0,0,1,3,0,15,145,0,16,,,VitaDa00
Aaron Wallace,OLB,2018,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,12,,1.0,WallAa00
Channing Ward,DE,2017,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,,,WardCh00
Jihad Ward,DE,2021,0,0,1,11,68,0,0,0,0,0,0,0,0,0,0,0,41,,10.0,WardJi02
Adolphus Washington,DT,2018,0,0,2,9,35,0,0,0,0,0,0,0,0,0,0,0,38,,4.5,WashAd00
DeAndre Washington,RB,2020,0,0,0,12,59,0,0,0,0,0,313,1213,7,93,643,1,3,,,WashDe00
Dwayne Washington,RB,2021,0,0,0,4,71,0,0,0,0,0,157,554,1,15,94,0,15,,,WashDw00
Terrell Watson,RB,2017,0,0,0,0,11,0,0,0,0,0,14,36,1,1,5,0,,,,WatsTe00
Derek Watt,FB,2021,0,0,0,1,93,0,0,0,0,0,20,50,1,13,167,0,41,,,WattDe00
Stephen Weatherly,OLB,2021,0,0,1,12,73,0,0,0,0,0,0,0,0,0,0,0,66,,8.5,WeatSt00
Carson Wentz,QB,2021,0,1,6,57,85,1884,3008,20374,140,57,315,1276,9,2,11,0,,,,WentCa00
Leonard Wester,T,2018,0,0,0,3,27,0,0,0,0,0,0,0,0,1,2,1,,,,WestLe00
D.J. White,CB,2019,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,13,1,,WhitD.00
Kevin White,WR,2021,0,0,0,2,23,0,0,0,0,0,1,9,0,26,323,0,1,,,WhitKe00
Cody Whitehair,OG,2021,0,1,6,35,95,0,0,0,0,0,0,0,0,0,0,0,1,,,WhitCo03
Jermaine Whitehead,DB,2019,0,0,0,5,34,0,0,0,0,0,1,7,0,0,0,0,58,1,1.0,WhitJe02
Cole Wick,TE,2018,0,0,0,0,11,0,0,0,0,0,0,0,0,2,18,0,1,,,WickCo00
Brandon Wilds,RB,2018,0,0,0,0,7,0,0,0,0,0,16,42,0,2,20,0,,,,WildBr01
Matt Wile,P,2019,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,,,,WileMa01
Antwione Williams,OLB,2016,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,17,,,WillAn01
Brandon Williams,CB,2020,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,33,,,WillBr07
DeShawn Williams,DT,2021,0,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,38,1,3.5,WillDe04
Frankie Williams,CB,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,WillFr05
Jonathan Williams,RB,2021,0,0,0,4,33,0,1,0,0,0,97,413,3,15,109,0,1,,,WillJo07
P.J. Williams,CB,2021,0,0,2,17,78,0,0,0,0,0,0,0,0,0,0,0,184,8,4.0,WillP.00
Trevor Williams,CB,2020,0,0,1,11,41,0,0,0,0,0,0,0,0,0,0,0,95,3,,WillTr05
Wendall Williams,WR,2016,0,0,0,1,3,0,0,0,0,0,0,0,0,4,75,0,,,,WillWe00
Jarrod Wilson,S,2021,0,0,2,14,84,0,0,0,0,0,0,0,0,0,0,0,148,3,1.0,WilsJa00
Antwaun Woods,NT,2021,0,0,3,15,47,0,0,0,0,0,0,0,0,0,0,0,37,,2.5,WoodAn02
Daryl Worley,CB,2021,0,0,4,19,70,0,0,0,0,0,0,0,0,0,0,0,216,5,2.0,WorlDa00
Scooby Wright III,ILB,2017,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,5,,,WrigSc00
Shane Wynn,WR,2016,0,0,0,0,5,0,0,0,0,0,2,5,0,1,19,0,,,,WynnSh00
Tavon Young,CB,2021,0,0,1,14,50,0,0,0,0,0,0,0,0,0,0,0,111,4,4.0,YounTa01
Anthony Zettel,DE,2020,0,0,1,9,50,0,0,0,0,0,0,0,0,0,0,0,51,,7.5,ZettAn00
