Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Donald Penn,T,2019,0,3,12,66,194,0,0,0,0,0,0,0,0,6,26,4,,,,PennDo20
Adrian Peterson,RB,2021,4,7,12,101,184,0,0,0,0,0,3230,14918,120,305,2474,6,,,,PeteAd01
Greg Peterson,DE,2009,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,14,,1.5,PeteGr99
Sabby Piscitelli,LB-DB,2011,0,0,1,15,66,0,0,0,0,0,0,0,0,0,0,0,160,5,,PiscSa99
Quinn Pitcock,DT,2007,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,13,,1.5,PitcQu99
Antonio Pittman,RB,2008,0,0,0,3,23,0,0,0,0,0,117,435,0,21,147,0,1,,,PittAn00
David Pittman,DB,2007,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,9,2,,PittDa99
Jason Pociask,TE,2007,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,0,,,,PociJa00
Adam Podlesh,P,2013,0,0,0,8,107,0,1,0,0,0,2,-2,0,0,0,0,9,,,PodlAd20
Geoffrey Pope,DB,2009,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,3,,,PopeGe20
Paul Posluszny,LB,2017,0,1,9,58,145,0,0,0,0,0,0,0,0,0,0,0,882,15,16.0,PoluPa99
Eric Powell,DE,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PoweEr99
Matt Prater,K,2021,0,2,0,32,220,1,2,8,1,0,0,0,0,0,0,0,8,,,PratMa20
Cory Procter,G,2010,0,0,1,10,54,0,0,0,0,0,0,0,0,0,0,0,,,,ProcCo20
Brady Quinn,QB,2012,0,0,1,2,24,296,550,3043,12,17,44,185,1,1,18,0,,,,QuinBr00
Manuel Ramirez,G,2015,0,0,4,33,83,0,0,0,0,0,0,0,0,0,0,0,,,,RamiMa20
Kerry Reed,WR,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ReedKe00
Chris Reis,DB,2010,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,41,1,1.0,ReisCh99
Darrelle Revis,DB,2017,4,7,9,93,145,0,0,0,0,0,0,0,0,0,-1,0,411,29,2.0,ReviDa99
Sidney Rice,WR,2013,0,1,3,33,81,4,7,174,0,0,4,9,0,243,3592,30,,,,RiceSi01
Jay Richardson,DE,2013,0,0,2,12,59,0,0,0,0,0,0,0,0,0,0,0,86,,7.0,RichJa99
Nick Roach,LB,2013,0,0,5,32,96,0,0,0,0,0,0,0,0,0,0,0,263,1,9.0,RoacNi99
Laurent Robinson,WR,2012,0,0,1,16,59,0,0,0,0,0,2,-14,0,167,2110,15,1,,,RobiLa01
Ramzee Robinson,DB,2009,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,29,,,RobiRa99
Ryne Robinson,WR,2007,0,0,0,0,16,0,0,0,0,0,0,0,0,4,35,0,1,,,RobiRy00
Brian Robison,DE,2017,0,0,6,46,173,0,0,0,0,0,0,0,0,0,0,0,207,,60.0,RobiBr98
Saverio Rocca,P,2013,0,0,0,10,112,0,0,0,0,0,0,0,0,0,0,0,10,,,RoccSa20
Justin Rogers,LB,2009,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,24,,,RogeJu99
Roderick Rogers,S,2008,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,,,RogeRo99
Dante Rosario,TE,2014,0,0,1,9,122,0,0,0,0,0,1,-2,0,116,1235,8,27,,,RosaDa00
Aaron Ross,DB,2013,0,0,4,20,83,0,0,0,0,0,0,0,0,0,0,0,201,11,2.5,RossAa99
Aaron Rouse,DB,2009,0,0,2,8,41,0,0,0,0,0,0,0,0,0,0,0,110,4,1.0,RousAa99
Jeff Rowe,QB,2007,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,RoweJe00
Frostee Rucker,DE,2018,0,0,5,39,157,0,0,0,0,0,0,0,0,0,0,0,201,1,21.5,RuckFr99
Gary Russell,RB,2009,0,0,0,2,27,0,0,0,0,0,38,98,3,13,94,0,11,,,RussGa00
JaMarcus Russell,QB,2009,0,0,2,6,31,354,680,4083,18,23,40,175,1,0,0,0,,,,RussJa00
Clifton Ryan,DT,2010,0,0,2,13,49,0,0,0,0,0,0,0,0,0,0,0,100,,3.0,RyanCl99
Dan Santucci,G,2007,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SantDa20
Samson Satele,C,2014,0,0,8,48,118,0,0,0,0,0,1,0,0,1,-3,0,,,,SateSa20
Derek Schouman,TE-FB,2010,0,0,1,2,25,0,0,0,0,0,0,0,0,27,275,1,,,,SchoDe00
Arron Sears,G,2008,0,0,2,14,31,0,0,0,0,0,0,0,0,0,0,0,,,,SearAr20
Lyle Sendlein,C,2015,0,0,8,48,136,0,0,0,0,0,0,0,0,0,0,0,,,,SendLy20
Daniel Sepulveda,P,2011,0,0,0,7,52,2,2,65,0,0,0,0,0,0,0,0,6,,,SepuDa20
Clint Session,LB,2011,0,0,2,20,57,0,0,0,0,0,0,0,0,0,0,0,230,4,2.5,SessCl99
Tim Shaw,LB,2012,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,97,,,ShawTi99
Brandon Siler,LB,2012,0,0,1,12,74,0,0,0,0,0,0,0,0,0,0,0,140,2,3.0,SileBr99
Matt Sinclair,LB,2007,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,SincMa99
Bobby Sippio,WR,2007,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,,,SippBo00
Kelvin Smith,LB,2009,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,SmitKe97
Kolby Smith,RB,2009,0,0,0,4,27,0,0,0,0,0,162,540,3,34,209,0,6,,,SmitKo00
Steve Smith,WR,2012,0,1,1,23,64,0,0,0,0,0,0,0,0,245,2641,12,,,,SmitSt02
Troy Smith,QB,2010,0,0,0,6,20,121,234,1734,8,5,52,230,3,1,36,0,,,,SmitTr02
Isaac Smolko,TE,2007,0,0,0,0,6,0,0,0,0,0,0,0,0,1,5,0,1,,,SmolIs00
Jason Snelling,RB,2013,0,0,0,21,96,0,0,0,0,0,363,1420,8,168,1249,9,33,,,SnelJa00
Paul Soliai,DT,2016,0,1,6,41,138,0,0,0,0,0,0,0,0,0,0,0,159,,5.5,SoliPa99
Matt Spaeth,TE,2015,0,0,6,2,123,0,0,0,0,0,0,0,0,55,420,10,2,,,SpaeMa00
Anthony Spencer,DE,2014,0,1,4,34,104,0,0,0,0,0,0,0,0,0,0,0,272,1,33.0,SpenAn99
Joe Staley,T,2019,0,6,12,81,181,0,0,0,0,0,0,0,0,3,26,0,1,,,StalJo20
Tre Stallings,G,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,StalTr20
Isaiah Stanback,WR,2012,0,0,0,0,22,0,0,0,0,0,0,0,0,6,52,0,,,,StanIs00
Derek Stanley,WR,2009,0,0,0,1,15,0,0,0,0,0,2,5,0,6,119,1,2,,,StanDe00
Daren Stone,DB,2008,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,12,,,StonDa99
Byron Storer,RB,2008,0,0,0,0,15,0,0,0,0,0,0,0,0,2,3,0,10,,,StorBy00
Kasey Studdard,G,2010,0,0,1,8,25,0,0,0,0,0,0,0,0,0,0,0,,,,StudKa20
Rudy Sylvan,TE,2007,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SylvRu00
Naufahu Tahi,RB,2010,0,0,1,1,56,0,0,0,0,0,10,21,0,33,150,2,6,,,TahiNa00
Courtney Taylor,WR,2008,0,0,0,1,18,0,0,0,0,0,0,0,0,14,136,0,4,,,TaylCo00
Herbert Taylor,T,2012,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,,,,TaylHe21
Tony Taylor,LB,2007,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,11,,,TaylTo99
Quinton Teal,DB,2010,0,0,0,5,57,0,0,0,0,0,0,0,0,0,0,0,50,,,TealQu99
Tyler Thigpen,QB,2012,0,0,1,10,29,275,509,3222,21,18,79,469,3,1,37,1,,,,ThigTy00
Joe Thomas,T,2017,6,10,10,85,167,0,0,0,0,0,0,0,0,0,0,0,,,,ThomJo28
Marcus Thomas,DT,2011,0,0,2,14,76,0,0,0,0,0,0,0,0,0,0,0,104,2,1.0,ThomMa99
Pierre Thomas,RB,2015,0,0,2,45,110,0,0,0,0,0,833,3809,28,336,2692,12,8,,,ThomPi00
Santonio Thomas,DT,2008,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,13,,0.5,ThomSa99
Craphonso Thorpe,WR,2007,0,0,0,1,5,0,0,0,0,0,0,0,0,12,70,1,,,,ThorCr00
Lawrence Timmons,LB,2017,0,1,9,72,172,0,0,0,0,0,0,0,0,0,0,0,737,12,35.5,TimmLa99
Matt Toeaina,DT,2012,0,0,2,12,36,0,0,0,0,0,0,0,0,0,0,0,35,,2.0,ToeaMa99
Pago Togafau,LB,2009,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,19,,,TogaPa99
Dave Tollefson,DE,2012,0,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,62,,10.5,TollDa99
Michael Toudouze,G,2011,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,ToudMi20
Jason Trusnik,DE,2016,0,0,0,18,120,0,0,0,0,0,0,0,0,0,0,0,176,1,3.5,TrusJa99
Jyles Tucker,LB,2010,0,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,45,,10.0,TuckJy99
Robert Turner,G-T,2013,0,0,1,12,64,0,0,0,0,0,0,0,0,0,4,0,,,,TurnRo22
Tank Tyler,DT,2009,0,0,1,11,43,0,0,0,0,0,0,0,0,0,0,0,63,,,TyleTa99
Tony Ugoh,T,2011,0,0,2,17,40,0,0,0,0,0,0,0,0,0,0,0,,,,UgohTo20
Raymond Ventrone,DB,2014,0,0,0,6,97,0,0,0,0,0,1,35,0,0,0,0,55,,,VentRa20
Lee Vickers,TE,2007,0,0,0,0,9,0,0,0,0,0,0,0,0,2,4,0,,,,VickLe00
Kevin Vickerson,DT,2014,0,0,3,21,86,0,0,0,0,0,0,0,0,0,0,0,120,1,6.5,VickKe99
Darius Vinnett,DB,2007,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,,,VinnDa99
Jonathan Wade,DB,2011,0,0,0,7,61,0,0,0,0,0,0,0,0,0,0,0,104,2,,WadeJo99
Darius Walker,RB,2007,0,0,0,3,4,0,0,0,0,0,58,264,1,13,81,0,,,,WalkDa00
C.J. Wallace,DB,2011,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,19,,,WallC.99
Danny Ware,RB,2012,0,0,0,6,61,0,0,0,0,0,92,375,1,51,352,0,8,,,WareDa00
Mark Washington,LB,2007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,WashMa98
Eric Weddle,DB,2021,2,6,12,88,201,0,1,0,0,0,5,24,0,0,0,0,903,29,9.5,WeddEr99
Eric Weems,WR,2017,0,1,0,6,151,0,0,0,0,0,10,57,0,39,358,4,82,,,WeemEr00
John Wendling,DB,2013,0,0,0,7,110,0,0,0,0,0,0,0,0,0,0,0,115,1,,WendJo99
Marvin White,DB,2010,0,0,2,8,43,0,0,0,0,0,0,0,0,0,0,0,115,1,,WhitMa99
Stylez G. White,DE,2010,0,0,2,15,63,0,0,0,0,0,0,0,0,0,0,0,83,,24.0,WhitGr99
Tramon Williams,DB,2020,0,1,8,51,205,0,0,0,0,0,0,0,0,0,0,0,593,34,4.5,WillTr99
Travis Williams,LB,2007,0,0,0,1,6,0,0,0,0,0,1,37,0,0,0,0,7,,,WillTr98
Matt Willis,WR,2012,0,0,0,3,43,0,0,0,0,0,0,0,0,30,385,1,14,,,WillMa00
Patrick Willis,LB,2014,5,7,7,93,112,0,0,0,0,0,0,0,0,0,0,0,733,8,20.5,WillPa98
C.J. Wilson,DB,2010,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,23,,,WilsC.99
Chris Wilson,DE,2012,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,56,,6.5,WilsCh99
Josh Wilson,DB,2015,0,0,6,32,126,0,0,0,0,0,0,0,0,0,0,0,377,15,5.5,WilsJo99
Garrett Wolfe,RB,2010,0,0,0,2,50,0,0,0,0,0,72,282,1,11,129,0,38,,,WolfGa00
LaMarr Woodley,LB,2015,0,1,7,54,110,0,0,0,0,0,0,0,0,0,0,0,229,5,58.0,WoodLa99
Victor Worsley,LB,2007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,WorsVi99
Dwayne Wright,RB,2007,0,0,0,1,15,0,0,0,0,0,29,94,0,3,17,0,3,,,WrigDw01
Eric Wright,DB,2013,0,0,6,32,92,0,0,0,0,0,0,0,0,0,0,0,333,15,1.0,WrigEr99
Rodrique Wright,DT,2008,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,28,,1.5,WrigRo99
DeShawn Wynn,RB,2010,0,0,0,3,23,0,0,0,0,0,64,332,5,14,122,0,2,,,WynnDe00
Marshal Yanda,G,2019,2,8,10,92,177,0,0,0,0,0,0,0,0,0,0,0,,,,YandMa20
Selvin Young,RB,2008,0,0,1,9,23,0,0,0,0,0,201,1032,2,38,247,0,,,,YounSe00
Usama Young,DB,2014,0,0,1,17,99,0,0,0,0,0,0,0,0,0,0,0,221,8,6.0,YounUs99
