Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Bryan Pittman,C,2009,0,0,0,11,99,0,0,0,0,0,0,0,0,0,0,0,10,,,PittBr20
Troy Polamalu,DB,2014,4,8,10,96,158,0,0,0,0,0,0,0,0,0,0,0,583,32,12.0,PolaTr99
Willie Ponder,WR,2006,0,0,0,2,38,0,0,0,0,0,2,0,0,8,38,0,4,,,PondWi00
Ryan Pontbriand,C,2011,0,2,0,18,134,0,0,0,0,0,0,0,0,0,0,0,13,,,PontRy20
Jemeel Powell,DB,2003,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,PoweJe20
Mike Pucillo,G,2007,0,0,1,9,48,0,0,0,0,0,0,0,0,0,0,0,,,,PuciMi20
Brad Pyatt,WR,2004,0,0,0,0,16,0,0,0,0,0,0,0,0,3,14,0,4,,,PyatBr00
Dave Ragone,QB,2003,0,0,0,1,2,20,40,135,0,1,6,51,0,1,-5,0,,,,RagoDa00
Sam Rayburn,DT,2006,0,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,74,,9.0,RaybSa20
Cory Redding,DE,2015,0,0,10,54,188,0,0,0,0,0,0,0,0,0,0,0,309,2,35.5,ReddCo20
Allen Reese,DT,2003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ReesAl21
Gabe Reid,TE,2006,0,0,0,0,30,0,0,0,0,0,0,0,0,7,57,0,8,,,ReidGa00
Joffrey Reynolds,RB,2003,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,ReynJo20
Terrell Roberts,DB,2004,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,26,1,1.0,RobeTe20
Dewayne Robertson,DT,2008,0,0,6,34,92,0,0,0,0,0,0,0,0,0,0,0,195,,16.0,RobeDe20
Terrence Robinson,LB,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RobiTe20
Travaris Robinson,DB,2003,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,12,1,,RobiTr20
Jeff Roehl,T,2003,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,RoehJe20
Charles Rogers,WR,2005,0,0,0,4,15,0,0,0,0,0,2,17,0,36,440,4,,,,RogeCh01
Dario Romero,DT,2004,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,18,,3.5,RomeDa20
Robert Royal,TE,2010,0,0,6,9,110,0,0,0,0,0,1,-9,0,128,1271,14,,,,RoyaRo00
Cliff Russell,WR,2008,0,0,0,0,23,0,0,0,0,0,3,15,0,5,45,0,2,,,RussCl00
Asante Samuel,DB,2013,1,4,9,74,157,0,0,0,0,0,0,0,0,0,0,0,398,51,,SamuAs20
Terdell Sands,DT,2009,0,0,1,11,77,0,0,0,0,0,0,0,0,0,0,0,96,1,4.0,SandTe20
Lauvale Sape,DT,2005,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,7,,,SapeLa20
Cecil Sapp,RB,2008,0,0,1,2,61,0,0,0,0,0,51,220,2,24,102,1,22,,,SappCe00
Gerome Sapp,DB,2007,0,0,0,6,67,0,0,0,0,0,0,0,0,0,0,0,94,,2.0,SappGe20
Jake Schifino,WR,2004,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,,,SchiJa20
Mike Scifres,P,2015,0,0,0,23,195,1,3,28,0,1,1,-7,0,0,0,0,10,,,ScifMi20
Steve Sciullo,G,2004,0,0,1,13,28,0,0,0,0,0,0,0,0,0,0,0,,,,SciuSt20
Josh Scobey,RB,2007,0,0,0,3,62,0,0,0,0,0,27,89,0,19,200,0,35,,,ScobJo00
Bryan Scott,DB,2012,0,0,3,34,143,0,0,0,0,0,0,0,0,0,0,0,477,11,10.5,ScotBr20
Ian Scott,DT,2009,0,0,3,22,65,0,0,0,0,0,0,0,0,0,0,0,90,1,3.0,ScotIa20
Mike Seidman,TE,2006,0,0,0,1,43,0,0,0,0,0,0,0,0,18,158,2,1,,,SeidMi00
Siddeeq Shabazz,DB,2005,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,18,,,ShabSi20
Scott Shanle,LB,2012,0,0,7,41,133,0,0,0,0,0,0,0,0,0,0,0,416,3,9.0,ShanSc20
Montique Sharpe,DT,2003,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,SharMo20
Edell Shepherd,WR,2006,0,0,0,1,25,0,0,0,0,0,2,5,0,13,163,1,2,,,ShepEd00
Visanthe Shiancoe,TE,2013,0,0,5,23,149,0,0,0,0,0,0,0,0,245,2679,27,,,,ShiaVi00
Sam Simmons,WR,2003,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,,,SimmSa20
Ken Simonton,RB,2003,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,,,,SimoKe00
Chad Slaughter,T,2008,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,,,,SlauCh20
Clifton Smith,LB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SmitCl20
Justin Smith,LB,2003,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,,SmitJu21
L.J. Smith,TE,2009,0,0,4,21,98,0,0,0,0,0,0,0,0,233,2556,18,9,,,SmitL.00
Musa Smith,RB,2007,0,0,0,6,49,0,0,0,0,0,132,496,4,54,363,0,23,,,SmitMu00
Onterrio Smith,RB,2004,0,0,0,14,26,0,0,0,0,0,231,1123,7,51,523,2,1,,,SmitOn00
Raonall Smith,LB,2007,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,77,1,2.5,SmitRa20
Wade Smith,T,2014,0,1,6,43,143,0,0,0,0,0,0,0,0,0,0,0,,,,SmitWa21
Zuriel Smith,WR,2003,0,0,0,0,9,0,0,0,0,0,0,0,0,3,46,0,,,,SmitZu00
Ben Sobieski,T,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SobiBe20
Josh Stamer,LB,2009,0,0,0,6,90,0,0,0,0,0,0,0,0,0,0,0,62,1,,StamJo20
Eric Steinbach,G,2010,0,0,8,48,125,0,0,0,0,0,0,0,0,0,0,0,,,,SteiEr20
Daleroy Stewart,DT,2004,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,19,,1.5,StewDa20
Jon Stinchcomb,T,2010,0,1,5,45,90,0,0,0,0,0,0,0,0,0,0,0,,,,StinJo20
John Stone,WR,2004,0,0,0,1,5,0,0,0,0,0,0,0,0,3,80,0,,,,StonJo00
Donald Strickland,DB,2011,0,0,0,12,89,0,0,0,0,0,0,0,0,0,0,0,204,2,4.0,StriDo20
Russell Stuvaints,DB,2005,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,31,,,StuvRu20
Lee Suggs,RB,2006,0,0,0,8,29,0,0,0,0,0,269,1074,4,28,217,1,6,,,SuggLe00
Terrell Suggs,LB-DE,2019,1,7,15,110,244,0,0,0,0,0,0,0,0,0,0,0,630,7,139.0,SuggTe99
Johnathan Sullivan,DT,2005,0,0,1,10,36,0,0,0,0,0,0,0,0,0,0,0,57,,1.5,SullJo23
Jashon Sykes,LB,2004,0,0,1,5,19,0,0,0,0,0,0,0,0,0,0,0,50,,,SykeJa20
Ike Taylor,DB,2014,0,0,9,53,174,0,0,0,0,0,0,0,0,0,0,0,518,14,3.0,TaylIk20
Chaun Thompson,LB,2009,0,0,2,17,98,0,0,0,0,0,0,0,0,0,0,0,166,,11.5,ThomCh23
Charles Tillman,DB,2015,1,2,11,66,168,0,0,0,0,0,0,0,0,0,0,0,790,38,3.0,TillCh20
Pisa Tinoisamoa,LB,2010,0,0,7,35,98,0,0,0,0,0,0,0,0,0,0,0,400,7,11.0,TinoPi20
LaBrandon Toefield,RB,2007,0,0,0,5,45,1,2,32,0,0,163,572,7,46,277,2,5,,,ToefLa00
Marcus Trufant,DB,2012,0,1,8,49,136,0,0,0,0,0,0,0,0,0,0,0,565,21,2.0,TrufMa20
Torrin Tucker,T-G,2005,0,0,2,12,36,0,0,0,0,0,0,0,0,0,0,0,,,,TuckTo20
David Tyree,WR,2009,0,1,0,5,83,0,0,0,0,0,1,-9,0,54,650,4,65,,,TyreDa00
Osi Umenyiora,DE,2014,1,2,6,63,161,0,0,0,0,0,0,0,0,0,0,0,316,1,85.0,UmenOs99
Mason Unck,LB,2006,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,35,,,UnckMa20
Courtney Van Buren,T,2004,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,,,,VanBCo20
Demetrin Veal,DE,2007,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,43,,2.5,VealDe20
Bobby Wade,WR,2009,0,0,3,22,102,0,0,0,0,0,22,93,0,244,2858,9,2,,,WadeBo00
Aaron Walker,TE,2007,0,0,0,3,55,0,0,0,0,0,0,0,0,25,312,1,8,,,WalkAa00
Frank Walker,DB,2011,0,0,1,14,107,0,0,0,0,0,0,0,0,0,0,0,152,9,,WalkFr20
Taco Wallace,WR,2005,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,WallTa00
Kevin Walter,WR,2012,0,0,6,37,152,0,0,0,0,0,13,82,0,356,4379,25,34,,,WaltKe00
Matt Walters,DE,2003,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,WaltMa20
Shane Walton,DB,2003,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,WaltSh20
Seth Wand,T,2008,0,0,1,10,53,0,0,0,0,0,0,0,0,0,0,0,,,,WandSe20
LaShaun Ward,WR,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WardLa20
Kevin Ware,TE,2004,0,0,0,0,16,0,0,0,0,0,0,0,0,4,26,0,,,,WareKe00
Josh Warner,C-G,2003,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,WarnJo20
Ty Warren,DE-DT,2012,0,0,6,45,107,0,0,0,0,0,0,0,0,0,0,0,254,,20.5,WarrTy20
Kelley Washington,WR,2010,0,0,0,13,91,0,0,0,0,0,3,5,0,120,1500,12,22,,,WashKe00
Dennis Weathersby,DB,2003,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,WeatDe20
Ray Wells,LB,2004,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,8,,,WellRa21
Reggie Wells,G-T,2012,0,0,6,40,120,0,0,0,0,0,0,0,0,0,0,0,,,,WellRe20
Ronyell Whitaker,DB,2007,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,36,,,WhitRo20
Dewayne White,DE,2009,0,0,2,24,96,0,0,0,0,0,0,0,0,0,0,0,168,3,27.0,WhitDe20
Tracy White,LB,2012,0,0,0,11,136,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,WhitTr20
Keyon Whiteside,LB,2004,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,,,WhitKe20
Matt Wilhelm,LB,2010,0,0,1,18,89,0,0,0,0,0,0,0,0,0,0,0,187,6,2.0,WilhMa20
Jimmy Wilkerson,DE,2010,0,0,1,17,119,0,0,0,0,0,0,0,0,0,0,0,142,,14.0,WilkJi20
Andrew Williams,DE,2004,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,10,,,WillAn20
Brock Williams,DB,2004,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,WillBr26
Domanick Williams,RB,2005,0,0,3,33,40,0,1,0,0,0,770,3195,23,154,1276,5,,,,DaviDo01
Kevin Williams,DT-DE,2015,5,6,12,102,203,0,0,0,0,0,0,0,0,0,0,0,370,5,63.0,WillKe98
Melvin Williams,DE,2004,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,9,,,WillMe20
Sam Williams,DE,2010,0,0,1,13,84,0,0,0,0,0,0,0,0,0,0,0,104,1,1.0,WillSa22
Eugene Wilson,DB,2010,0,0,6,29,96,0,0,0,0,0,0,0,0,0,0,0,313,14,,WilsEu20
Brandon Winey,T,2004,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,,,,WineBr20
Jason Witten,TE,2020,2,11,16,80,271,1,1,42,0,0,0,0,0,1228,13046,74,4,,,WittJa00
Joe Wong,G,2003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,WongJo20
Andre Woolfolk,DB,2006,0,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,108,3,,WoolAn20
Cameron Worrell,DB,2008,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,90,,2.0,WorrCa20
George Wrighster,TE,2008,0,0,1,8,67,0,0,0,0,0,0,0,0,94,850,9,3,,,WrigGe00
Billy Yates,G,2010,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,,,,YateBi20
Chris Young,DB,2004,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,5,,,YounCh20
David Young,DB,2003,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,,,YounDa20
Walter Young,WR,2006,0,0,0,0,9,0,0,0,0,0,0,0,0,1,17,0,2,,,YounWa00
