Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Sean Murphy-Bunting,CB,2021,0,0,1,12,41,0,0,0,0,0,0,0,0,0,0,0,120,4,1.0,BuntSe00
Kyler Murray,QB,2021,0,2,3,44,46,1057,1581,11480,70,34,314,1786,20,0,7,0,,,,MurrKy00
Ryan Nall,RB,2021,0,0,0,1,33,0,0,0,0,0,6,12,0,9,71,1,8,,,NallRy00
Isaac Nauta,TE,2020,0,0,0,0,13,0,0,0,0,0,0,0,0,3,16,0,,,,NautIs00
Nik Needham,DB,2021,0,0,1,11,45,0,0,0,0,0,0,0,0,0,0,0,125,6,3.0,NeedNi00
Anthony Nelson,DL,2021,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,25,,6.0,NelsAn01
Keisean Nixon,CB,2021,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,28,,,NixoKe00
Bobby Okereke,LB,2021,0,0,3,14,47,0,0,0,0,0,0,0,0,0,0,0,194,3,2.0,OkerBo00
Ed Oliver,DL,2021,0,0,2,23,49,0,0,0,0,0,0,0,0,0,0,0,76,,12.0,OlivEd00
Josh Oliver,TE,2021,0,0,0,1,18,0,0,0,0,0,0,0,0,12,81,0,2,,,OlivJo00
Qadree Ollison,RB,2021,0,0,0,1,19,0,0,0,0,0,44,158,5,5,19,0,4,,,OlliQa00
Gunner Olszewski,WR,2021,1,0,0,2,37,0,0,0,0,0,6,32,0,9,127,1,5,,,OlszGu00
Donovan Olumba,CB,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,OlumDo00
Charles Omenihu,DL,2021,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,33,,7.0,OmenCh00
Kareem Orr,DB,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,,,OrrxKa00
Amani Oruwariye,CB,2021,0,0,2,10,39,0,0,0,0,0,0,0,0,0,0,0,107,9,,OruwAm00
Matthew Orzech,TE,2021,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,1,,,OrzeMa00
Jonathan Owens,S,2021,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,10,1,,OwenJo01
Devine Ozigbo,RB,2021,0,0,0,0,21,0,0,0,0,0,11,25,0,13,72,0,3,,,OzigDe01
Steven Parker,DB,2021,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,24,2,,ParkSt00
Natrez Patrick,LB,2020,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,4,,,PatrNa00
Chris Peace,DE,2019,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,PeacCh00
Jamal Perry,DB,2021,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,57,1,,WiltJo01
Justin Phillips,LB,2019,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,PhilJu00
Kyle Phillips,DL,2021,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,34,,2.5,PhilKy00
Ross Pierschbacher,OL,2020,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,PierRo00
Trey Pipkins,OT,2021,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,,,,PipkTr00
Anthony Pittman,LB,2021,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,9,,,PittAn01
Tony Pollard,RB,2021,0,0,0,15,46,0,0,0,0,0,317,1609,8,82,637,2,5,,,PollTo00
Ben Powers,OL,2021,0,0,2,8,30,0,0,0,0,0,0,0,0,0,0,0,,,,PoweBe00
Germaine Pratt,LB,2021,0,0,3,19,47,0,0,0,0,0,0,0,0,0,0,0,162,1,0.5,PratGe00
Isaiah Prince,OL,2021,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,,,,PrinIs00
Taylor Rapp,S,2021,0,0,2,14,41,0,0,0,0,0,0,0,0,0,0,0,158,7,1.5,RappTa00
Sheldrick Redwine,S,2021,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,52,1,0.5,RedwSh00
Malik Reed,LB,2021,0,0,3,18,45,0,0,0,0,0,0,0,0,0,0,0,74,,15.0,ReedMa01
Troy Reeder,LB,2021,0,0,1,13,49,0,0,0,0,0,0,0,0,0,0,0,137,2,5.0,ReedTr01
Hunter Renfrow,WR,2021,0,1,0,17,46,0,0,0,0,0,3,3,0,208,2299,15,3,,,RenfHu00
Craig Reynolds,RB,2021,0,0,0,2,10,0,0,0,0,0,56,234,0,8,55,0,1,,,ReynCr00
Riley Ridley,WR,2020,0,0,0,1,10,0,0,0,0,0,0,0,0,10,108,0,,,,RidlRi00
Dalton Risner,OL,2021,0,0,3,17,47,0,0,0,0,0,0,0,0,0,0,0,,,,RisnDa00
Derick Roberson,DE,2021,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,16,,4.5,RobeDe01
Anthony Rush,NT,2021,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,17,,0.5,RushAn00
Brandon Rusnak,DB,2021,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,20,,,WatsBr01
Dontavius Russell,DL,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,RussDo00
Dru Samia,OL,2020,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,,,,SamiDr00
Drew Sample,TE,2021,0,0,1,4,42,0,0,0,0,0,0,0,0,56,460,1,1,,,SampDr00
Deebo Samuel,WR,2021,1,1,2,26,38,1,2,24,1,0,81,550,11,167,2598,10,1,,,SamuDe00
Miles Sanders,RB,2021,0,0,3,20,40,0,0,0,0,0,480,2439,9,104,864,3,,,,SandMi01
Ryan Santoso,P,2021,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,SantRy00
Khalen Saunders,DT,2021,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,18,,1.0,SaunKh00
Darnell Savage Jr.,S,2021,0,0,3,15,46,0,0,0,0,0,0,0,0,0,0,0,146,8,1.0,SavaDa00
Jordan Scarlett,RB,2021,0,0,0,0,10,0,0,0,0,0,4,9,0,0,0,0,1,,,ScarJo00
Max Scharping,OT,2021,0,0,3,16,48,0,0,0,0,0,0,0,0,0,7,0,,,,SchaMa01
Austin Schlottmann,G,2021,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,,,,SchlAu00
Spencer Schnell,WR,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SchnSp00
Nick Scott,S,2021,0,0,0,3,48,0,0,0,0,0,1,6,0,1,23,0,45,2,,ScotNi01
Austin Seibert,K,2021,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,,,,SeibAu00
Kendall Sheffield,CB,2021,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,72,,,ShefKe00
Duke Shelley,CB,2021,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,39,,,ShelDu00
Coleman Shelton,C,2021,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,,,,ShelCo00
Darrius Shepherd,WR,2020,0,0,0,1,14,0,0,0,0,0,0,0,0,6,47,0,,,,ShepDa00
Jeffery Simmons,DL,2021,0,1,3,24,41,0,0,0,0,0,0,0,0,0,0,0,84,,13.5,SimmJe01
Steven Sims,WR,2021,0,0,0,6,29,0,1,0,0,0,10,103,1,61,575,5,,,,SimsSt00
Devin Singletary,RB,2021,0,0,3,20,45,0,0,0,0,0,495,2332,11,107,691,3,1,,,SingDe00
Alex Singleton,LB,2021,0,0,1,12,42,0,0,0,0,0,0,0,0,0,0,0,158,2,2.0,SingAl00
Deyon Sizer,DT,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SizeDe00
Tuzar Skipper,LB,2020,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,5,,0.5,SkipTu00
Justin Skule,OT,2020,0,0,1,8,31,0,0,0,0,0,0,0,0,0,0,0,,,,SkulJu00
Darius Slayton,WR,2021,0,0,2,14,43,0,0,0,0,0,3,-14,0,124,1830,13,3,,,SlayDa01
Joey Slye,K,2021,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,0,3,,,SlyeJo00
Cameron Smith,LB,2019,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,SmitCa01
Irv Smith Jr.,TE,2020,0,0,0,6,29,0,0,0,0,0,0,0,0,66,676,7,2,,,SmitIr01
Jeff Smith,WR,2021,0,0,0,2,25,0,0,0,0,0,1,-1,0,26,292,0,1,,,SmitJe03
Kaden Smith,TE,2021,0,0,1,3,33,0,0,0,0,0,0,0,0,52,413,3,2,,,SmitKa00
Benny Snell Jr.,RB,2021,0,0,0,7,46,0,0,0,0,0,255,892,6,15,97,0,10,,,SnelBe00
E.J. Speed,LB,2021,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,34,,,SpeeEJ00
Diontae Spencer,WR,2021,0,0,0,1,42,0,0,0,0,0,6,25,0,10,54,0,,,,SpenDi00
Linden Stephens,CB,2020,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,6,,,StepLi00
Jace Sternberger,TE,2020,0,0,0,1,18,0,0,0,0,0,0,0,0,12,114,1,,,,SterJa00
Jarrett Stidham,QB,2020,0,0,0,1,8,24,48,270,2,4,9,5,0,0,0,0,,,,StidJa00
Kevin Strong,DT,2021,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,17,,1.0,StroKe00
Ty Summers,LB,2021,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,37,,,SummTy00
Keaton Sutherland,G,2021,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,SuthKe00
Montez Sweat,EDGE,2021,0,0,2,19,42,0,0,0,0,0,0,0,0,0,0,0,72,1,21.0,SweaMo00
Tommy Sweeney,TE,2021,0,0,0,1,19,0,0,0,0,0,0,0,0,17,158,1,,,,SweeTo00
Sione Takitaki,LB,2021,0,0,1,12,45,0,0,0,0,0,0,0,0,0,0,0,76,1,1.0,TakiSi00
Josiah Tauaefa,LB,2019,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,5,,,TauaJo00
Jahlani Tavai,LB,2021,0,0,1,10,44,0,0,0,0,0,0,0,0,0,0,0,75,1,2.0,TavaJa00
Jawaan Taylor,OL,2021,0,0,3,19,49,0,0,0,0,0,0,0,0,0,0,0,,,,TaylJa02
Shakial Taylor,CB,2019,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,,,TaylSh00
Roderic Teamer,S,2021,0,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,43,1,1.0,TeamRo00
Marvell Tell III,S,2019,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,23,,,TellMa00
Darwin Thompson,RB,2020,0,0,0,2,26,0,0,0,0,0,64,225,2,16,108,1,3,,,ThomDa06
Deionte Thompson,S,2021,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,37,,,ThomDe06
Jalen Thompson,SAF,2021,0,0,3,10,37,0,0,0,0,0,0,0,0,0,0,0,140,4,,ThomJa04
Juan Thornhill,S,2021,0,0,3,13,49,0,0,0,0,0,0,0,0,0,0,0,118,5,,ThorJu00
Jerry Tillery,DL,2021,0,0,1,14,47,0,0,0,0,0,0,0,0,0,0,0,52,,9.5,TillJe00
Drue Tranquill,LB,2021,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0,0,107,,1.5,TranDr00
Jacob Tuioti-Mariner,DT,2021,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,37,,3.0,TuioJa00
Shy Tuttle,DL,2021,0,0,1,12,46,0,0,0,0,0,0,0,0,0,0,0,42,1,2.0,TuttSh00
Oli Udoh,T,2021,0,0,1,7,24,0,0,0,0,0,0,0,0,0,0,0,,,,UdohOl01
John Ursua,WR,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,,,,UrsuJo00
Andrew Van Ginkel,LB,2021,0,0,2,17,39,0,0,0,0,0,0,0,0,0,0,0,90,,10.5,VanGAn00
James Vaughters,LB,2021,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,22,,2.5,VaugJa01
Michael Walker,WR,2019,0,0,0,0,7,0,0,0,0,0,0,0,0,2,15,0,2,,,WalkMi00
Austin Walter,RB,2021,0,0,0,1,9,0,0,0,0,0,27,104,1,3,36,0,,,,WaltAu00
Greg Ward,WR,2021,0,0,0,6,40,2,3,17,0,0,3,1,0,88,768,10,,,,WardGr02
Josh Watson,LB,2021,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,7,,,WatsJo00
Armon Watts,DL,2021,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,39,,7.0,WattAr01
Jester Weah,WR,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WeahJe01
Ken Webster,CB,2020,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,22,,,WebsKe00
Nsimba Webster,WR,2021,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,14,,,WebsNs00
Trevon Wesco,TE,2021,0,0,0,0,40,0,0,0,0,0,2,2,0,6,87,0,5,,,WescTr00
Devin White,LB,2021,0,1,3,32,45,0,0,0,0,0,0,0,0,0,0,0,242,1,15.0,WhitDe02
Kerrith Whyte Jr,RB,2019,0,0,0,1,6,0,0,0,0,0,24,122,0,1,9,0,,,,WhytKe00
Christian Wilkins,DL,2021,0,0,3,21,47,0,0,0,0,0,0,0,0,2,2,2,107,1,8.0,WilkCh00
Mazzi Wilkins,DB,2021,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,WilkMa00
Dexter Williams,RB,2020,0,0,0,0,7,0,0,0,0,0,7,19,0,0,0,0,,,,WillDe07
Duke Williams,WR,2020,0,0,0,1,5,0,0,0,0,0,0,0,0,12,166,1,,,,WillDu01
Greedy Williams,CB,2021,0,0,1,7,28,0,0,0,0,0,0,0,0,0,0,0,72,2,,WillGr00
Joejuan Williams,CB,2021,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,31,,,WillJo13
Preston Williams,WR,2021,0,0,2,6,24,0,0,0,0,0,1,7,0,56,787,7,,,,WillPr01
Quincy Williams,LB,2021,0,0,2,8,34,0,0,0,0,0,0,0,0,0,0,0,108,,2.0,WillQu01
Quinnen Williams,DL,2021,0,0,3,16,41,0,0,0,0,0,0,0,0,0,0,0,83,,15.5,WillQu00
Trayveon Williams,RB,2021,0,0,0,1,26,0,0,0,0,0,41,208,0,6,34,0,1,,,WillTr06
Damion Willis,WR,2019,0,0,0,1,10,0,0,0,0,0,0,0,0,9,82,0,,,,WillDa11
Gerald Willis,DT,2019,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,WillGe02
Khari Willis,S,2021,0,0,1,12,39,0,0,0,0,0,0,0,0,0,0,0,161,4,3.5,WillKh00
Donovan Wilson,S,2021,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,0,66,2,3.5,WilsDo01
Mack Wilson,LB,2021,0,0,2,13,43,0,0,0,0,0,0,0,0,0,0,0,107,1,1.0,WilsMa03
Juwann Winfree,WR,2021,0,0,0,1,12,0,0,0,0,0,0,0,0,8,58,0,,,,WinfJu00
Andrew Wingard,S,2021,0,0,1,9,44,0,0,0,0,0,1,4,0,0,0,0,114,3,2.0,WingAn01
Chase Winovich,EDGE,2021,0,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,56,1,11.0,WinoCh00
Ryan Winslow,P,2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,WinsRy00
Mitch Wishnowsky,P,2021,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,8,,,WishMi00
Josh Woods,LB,2021,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,33,,,WoodJo02
Renell Wren,DL,2021,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,4,,,WrenRe00
Jonathan Wynn,DE,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WynnJo00
Oshane Ximines,EDGE,2021,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,19,,4.5,XimiOs00
Rock Ya-Sin,CB,2021,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,117,2,,Ya-SRo00
Olamide Zaccheaus,WR,2021,0,0,0,6,38,0,0,0,0,0,2,2,0,54,795,5,7,,,ZaccOl01
