Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Terrance Plummer,LB,2015,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,PlumTe01
Jeremiah Poutasi,OT,2016,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,,,,PoutJe00
MyCole Pruitt,TE,2021,0,0,1,5,79,0,0,0,0,0,0,0,0,46,488,7,4,,,PruiMy00
Hayes Pullard,ILB,2018,0,0,1,9,46,0,0,0,0,0,0,0,0,0,0,0,84,1,,PullHa00
Damarious Randall,FS,2020,0,0,5,21,75,0,0,0,0,0,0,0,0,0,0,0,244,14,2.5,RandDa00
Thomas Rawls,RB,2018,0,0,1,12,35,0,0,0,0,0,314,1336,7,31,266,1,,,,RawlTh00
Shane Ray,DE,2018,0,0,1,12,49,0,0,0,0,0,0,0,0,0,0,0,64,,14.0,RayxSh00
Denzel Rice,DB,2018,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,10,1,,RiceDe00
Jordan Richards,SS,2021,0,0,1,10,86,0,0,0,0,0,0,0,0,0,0,0,77,,,RichJo00
Bobby Richardson,DT,2015,0,0,1,4,15,0,0,0,0,0,0,0,0,0,0,0,20,1,0.5,RichBo00
Cody Riggs,CB,2016,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,14,,,RiggCo00
Aaron Ripkowski,FB,2017,0,0,0,2,47,0,0,0,0,0,39,163,2,17,103,1,9,,,RipkAa00
Trevor Roach,LB,2016,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,RoacTr00
Corey Robinson,OT,2018,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,,,,RobiCo00
Edmond Robinson,OLB,2021,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,17,,,RobiEd00
Josh Robinson,RB,2015,0,0,0,0,5,0,0,0,0,0,17,39,0,6,33,0,,,,RobiJo02
Quinten Rollins,CB,2017,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,76,3,1.0,RollQu00
Eric Rowe,CB,2021,0,0,2,19,86,0,0,0,0,0,0,0,0,0,0,0,230,5,,RoweEr00
Ryan Russell,DE,2017,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,17,,3.0,RussRy00
Jake Ryan,OLB,2019,0,0,2,14,45,0,0,0,0,0,0,0,0,0,0,0,144,,1.0,RyanJa00
Ty Sambrailo,OT,2021,0,0,0,14,71,0,0,0,0,0,0,0,0,1,35,1,,,,SambTy00
James Sample,SS,2015,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,8,,,SampJa00
De'Ante Saunders,DB,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SaunDe00
Wes Saxton,TE,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SaxtWe01
Brandon Scherff,G,2021,1,5,7,47,89,0,0,0,0,0,0,0,0,0,0,0,1,,,ScheBr00
Josh Shaw,CB,2018,0,0,0,7,55,0,0,0,0,0,0,0,0,0,0,0,95,1,,ShawJo00
Danny Shelton,DT,2021,0,0,5,33,100,0,0,0,0,0,0,0,0,0,0,0,138,,6.0,ShelDa01
Austin Shepherd,OT,2015,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,ShepAu00
Josh Shirley,DE,2016,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,ShirJo00
Trevor Siemian,QB,2021,0,0,2,16,33,606,1029,6843,41,27,69,203,2,0,0,0,,,,SiemTr00
Ian Silberman,OG,2018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,SilbIa00
D'Joun Smith,CB,2016,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,SmitDJ00
Derron Smith,FS,2017,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,9,,,SmitDe05
Devin Smith,WR,2021,0,0,0,2,22,0,0,0,0,0,0,0,0,15,248,2,3,,,SmitDe04
Donovan Smith,OT,2021,0,0,7,49,111,0,0,0,0,0,0,0,0,0,0,0,,,,SmitDo02
Dreamius Smith,RB,2015,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SmitDr02
Kevin Smith,WR,2015,0,0,0,0,7,0,0,0,0,0,0,0,0,3,43,0,,,,SmitKe04
Preston Smith,DE,2021,0,0,6,43,112,0,0,0,0,0,0,0,0,0,0,0,197,5,49.5,SmitPr00
Rod Smith,RB,2019,0,0,0,5,55,0,0,0,0,0,101,364,5,30,272,1,17,,,SmitRo06
Tye Smith,CB,2021,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,49,1,,SmitTy01
Za'Darius Smith,DE,2021,0,2,2,37,91,0,0,0,0,0,0,0,0,0,0,0,148,,44.5,SmitZa00
Kristjan Sokoli,DT,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,SokoKr00
Martrell Spaight,OLB,2018,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,68,1,,SpaiMa00
Quinton Spain,OG,2021,0,0,6,36,95,0,0,0,0,0,0,0,0,0,0,0,1,,,SpaiQu00
Evan Spencer,WR,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,SpenEv00
Neal Sterling,WR,2018,0,0,0,2,35,0,0,0,0,0,0,0,0,24,239,0,3,,,SterNe00
Tony Steward,OLB,2015,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,,,StewTo01
Jaelen Strong,WR,2017,0,0,0,2,20,0,0,0,0,0,0,0,0,31,330,4,,,,StroJa01
Geoff Swaim,TE,2021,0,0,2,6,69,0,0,0,0,0,0,0,0,88,694,5,2,,,SwaiGe00
Damian Swann,CB,2015,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,20,,,SwanDa02
A.J. Tarpley,LB,2015,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,5,2,1.0,TarpA.00
Jaquiski Tartt,SS,2021,0,0,4,21,80,0,0,0,0,0,0,0,0,0,0,0,265,4,4.0,TartJa00
J.R. Tavai,OLB,2015,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,TavaJ.00
Robenson Therezie,SS,2016,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,29,1,,TherRo00
Carlos Thompson,LB,2017,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,,,ThomCa02
Shaq Thompson,OLB,2021,0,0,7,34,100,0,0,0,0,0,0,0,0,0,0,0,367,3,11.5,ThomSh01
John Timu,ILB,2017,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,49,,,TimuJo00
Laken Tomlinson,OG,2021,0,1,7,44,112,0,0,0,0,0,0,0,0,0,0,0,,,,TomlLa01
Andrew Turzilli,WR,2015,0,0,0,0,3,0,0,0,0,0,0,0,0,2,25,0,,,,TurzAn00
Will Tye,TE,2017,0,0,2,7,32,0,0,0,0,0,0,0,0,94,897,4,,,,TyexWi00
C.J. Uzomah,TE,2021,0,0,3,13,79,0,0,0,0,0,0,0,0,163,1591,13,10,,,UzomC.00
Tyler Varga,RB,2015,0,0,0,0,3,0,0,0,0,0,1,2,0,1,18,0,1,,,VargTy00
Zach Vigil,ILB,2018,0,0,1,6,46,0,0,0,0,0,0,0,0,0,0,0,65,,,VigiZa00
Clive Walford,TE,2019,0,0,1,7,52,0,0,0,0,0,0,4,0,74,825,6,,,,WalfCl00
Tray Walker,CB,2015,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,WalkTr00
Darren Waller,TE,2021,0,1,3,25,65,0,0,0,0,0,3,26,0,270,3184,16,10,,,WallDa01
Leterrius Walton,DT,2018,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,17,,2.0,WaltLe00
Terron Ward,RB,2017,0,0,0,3,32,0,0,0,0,0,90,375,1,13,98,0,2,,,WardTe00
Trae Waynes,CB,2021,0,0,3,19,79,0,0,0,0,0,0,0,0,0,0,0,226,7,1.0,WaynTr00
Brandon Wegher,RB,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WeghBr00
De'Ondre Wesley,T,2015,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,WeslDe00
DeAndrew White,WR,2019,0,0,0,0,16,0,0,0,0,0,0,0,0,7,93,0,5,,,WhitDe01
Lucky Whitehead,WR,2016,0,0,0,2,30,0,0,0,0,0,20,189,0,9,64,0,,,,WhitLu00
Cody Wichmann,OG,2016,0,0,2,6,24,0,0,0,0,0,0,0,0,0,0,0,,,,WichCo00
Darrell Williams,T,2017,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,,,,WillDa07
Daryl Williams,OT,2021,0,0,5,39,89,0,0,0,0,0,0,0,0,0,0,0,,,,WillDa06
Jordan Williams,DE,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,WillJo05
Karlos Williams,RB,2015,0,0,0,4,11,0,0,0,0,0,93,517,7,11,96,2,,,,WillKa01
Kasen Williams,WR,2017,0,0,0,1,10,0,0,0,0,0,1,5,0,10,92,0,,,,WillKa02
Leonard Williams,DT,2021,0,1,6,49,112,0,0,0,0,0,0,0,0,0,0,0,198,1,35.5,WillLe02
Maxx Williams,TE,2021,0,0,2,8,72,0,0,0,0,0,5,14,0,102,994,6,7,,,WillMa04
Trey Williams,RB,2015,0,0,0,0,2,0,0,0,0,0,2,12,0,0,0,0,,,,WillTr03
Tyrell Williams,WR,2021,0,0,4,25,70,0,0,0,0,0,2,15,0,199,3195,23,,,,WillTy00
Xavier Williams,DT,2021,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,65,,4.0,WillXa00
Damien Wilson,ILB,2021,0,0,5,29,110,0,0,0,0,0,0,0,0,0,0,0,243,1,7.0,WilsDa02
Ramik Wilson,ILB,2019,0,0,1,14,46,0,0,0,0,0,0,0,0,0,0,0,114,1,,WilsRa00
James Winchester,LS,2021,0,0,0,6,113,0,0,0,0,0,0,0,0,0,0,0,7,,,WincJa00
Jameis Winston,QB,2021,0,1,5,58,83,1665,2720,20982,135,91,288,1204,11,0,0,0,,,,WinsJa00
Chandler Worthy,WR,2015,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,0,,,,WortCh00
Gabe Wright,DT,2018,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,9,,,WrigGa00
T.J. Yeldon,RB,2020,0,0,2,20,60,0,0,0,0,0,492,2005,6,185,1448,7,,,,YeldT.00
Zach Zenner,RB,2019,0,0,0,6,41,0,0,0,0,0,177,683,8,29,282,0,10,,,ZennZa00
