Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
430,Levine Toilolo,SFO,28,,13,0,2,2,100.0%,10,5.0,0,0,8,5.0,0.2,0.8,0,ToilLe00
431,Michael Walker,JAX,23,,7,0,3,2,66.7%,15,7.5,0,1,9,5.0,0.3,2.1,2,WalkMi00
432,Trevon Wesco,NYJ,24,,16,1,3,2,66.7%,47,23.5,0,2,32,15.7,0.1,2.9,0,WescTr00
433,Zach Zenner,3TM,28,,5,0,3,2,66.7%,19,9.5,0,2,13,6.3,0.4,3.8,0,ZennZa00
434,Jamal Agnew,DET,24,,13,0,2,1,50.0%,-2,-2.0,0,0,-2,-1.0,0.1,-0.2,1,AgneJa00
435,Javorius Allen,NYG,28,,10,0,2,1,50.0%,9,9.0,0,0,9,4.5,0.1,0.9,0,AlleJa01
436,Antony Auclair,TAM,26,te,8,5,3,1,33.3%,11,11.0,0,1,11,3.7,0.1,1.4,0,AuclAn00
437,David Blough,DET,24,qb,5,5,1,1,100.0%,19,19.0,1,1,19,19.0,0.2,3.8,1,BlouDa00
438,Garrett Bradbury,MIN,24,C,16,16,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,0,BradGa00
439,Jacoby Brissett,IND,27,QB,15,15,1,1,100.0%,2,2.0,0,0,2,2.0,0.1,0.1,7,BrisJa00
440,Ventell Bryant,DAL,23,,12,0,1,1,100.0%,15,15.0,1,1,15,15.0,0.1,1.3,0,BryaVe00
441,Kevin Byard,TEN,26,FS,16,16,1,1,100.0%,11,11.0,0,1,11,11.0,0.1,0.7,0,ByarKe01
442,Austin Carr,NOR,26,,6,3,4,1,25.0%,9,9.0,0,1,9,2.3,0.2,1.5,0,CarrAu00
443,Sean Culkin,LAC,26,,4,2,2,1,50.0%,12,12.0,0,1,12,6.0,0.3,3.0,0,CulkSe00
444,Andy Dalton,CIN,32,QB,13,13,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,8,DaltAn00
445,Darrell Daniels,ARI,25,,11,0,3,1,33.3%,4,4.0,0,1,4,1.3,0.1,0.4,0,DaniDa02
446,Cody Davis,JAX,30,,16,0,1,1,100.0%,7,7.0,0,1,7,7.0,0.1,0.4,0,DaviCo02
447,Rashard Davis,TEN,24,,1,0,1,1,100.0%,16,16.0,0,1,16,16.0,1.0,16.0,0,DaviRa01
448,Dion Dawkins,BUF,25,LT,16,16,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,DawkDi00
449,Michael Deiter,MIA,23,LG,16,15,1,1,100.0%,0,0.0,0,0,0,0.0,0.1,0.0,0,DeitMi00
450,Jeff Driskel,DET,26,/qb,3,3,1,1,100.0%,6,6.0,0,0,6,6.0,0.3,2.0,1,DrisJe00
451,Quincy Enunwa,NYJ,27,,1,1,3,1,33.3%,-4,-4.0,0,0,8,-1.3,1.0,-4.0,1,EnunQu00
452,Zach Gentry,PIT,23,,4,0,1,1,100.0%,4,4.0,0,1,4,4.0,0.3,1.0,0,GentZa00
453,Cyril Grayson,TAM,26,,2,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.5,1.5,0,GrayCy01
454,Xavier Grimble,PIT,27,,3,1,3,1,33.3%,3,3.0,0,0,3,1.0,0.3,1.0,0,GrimXa00
455,Dwayne Harris,OAK,32,,3,0,1,1,100.0%,7,7.0,0,0,7,7.0,0.3,2.3,0,HarrDw00
456,Chris Herndon,NYJ,23,,1,0,2,1,50.0%,7,7.0,0,0,7,3.5,1.0,7.0,0,HernCh00
457,Krishawn Hogan,NOR,24,,8,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.5,0,HogaKr00
458,Jakob Johnson,NWE,25,FB,4,3,2,1,50.0%,5,5.0,0,0,5,2.5,0.3,1.3,0,JohnJa12
459,Charles Jones,JAX,23,,4,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.3,1.3,0,JoneCh10
460,Taiwan Jones,HOU,31,,11,0,1,1,100.0%,9,9.0,0,0,9,9.0,0.1,0.8,0,JoneTa00
461,Dennis Kelly,TEN,29,,15,4,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,KellDe00
462,Ben Koyack,JAX,26,te,11,6,3,1,33.3%,9,9.0,0,0,9,3.0,0.1,0.8,0,KoyaBe00
463,Chris Manhertz,CAR,27,te,15,6,1,1,100.0%,11,11.0,0,1,11,11.0,0.1,0.7,0,ManhCh00
464,Codey McElroy,TAM,27,,1,0,1,1,100.0%,30,30.0,0,1,30,30.0,1.0,30.0,0,McElCo00
465,Kaleb McGary,ATL,24,RT,16,16,1,1,100.0%,-3,-3.0,0,0,-3,-3.0,0.1,-0.2,0,McGaKa00
466,Qadree Ollison,ATL,23,,8,0,2,1,50.0%,7,7.0,0,1,7,3.5,0.1,0.9,1,OlliQa00
467,Ricky Ortiz,NOR,25,,1,0,1,1,100.0%,8,8.0,0,0,8,8.0,1.0,8.0,0,OrtiRi00
468,Paul Perkins,DET,25,,4,0,1,1,100.0%,9,9.0,0,0,9,9.0,0.3,2.3,0,PerkPa00
469,Senorise Perry,BUF,28,,11,0,1,1,100.0%,1,1.0,0,0,1,1.0,0.1,0.1,0,PerrSe00
470,David Quessenberry,TEN,29,,4,0,1,1,100.0%,1,1.0,1,1,1,1.0,0.3,0.3,0,QuesDa00
471,Elandon Roberts,NWE,25,/il,16,3,1,1,100.0%,38,38.0,1,1,38,38.0,0.1,2.4,0,RobeEl00
472,Ty Sambrailo,ATL,27,,13,0,1,1,100.0%,35,35.0,1,1,35,35.0,0.1,2.7,0,SambTy00
473,Jason Sanders,MIA,24,,16,0,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,SandJa00
474,Bo Scarbrough,DET,25,rb,6,5,4,1,25.0%,5,5.0,0,0,5,1.3,0.2,0.8,1,ScarBo01
475,Dalton Schultz,DAL,23,,16,0,2,1,50.0%,6,6.0,0,0,6,3.0,0.1,0.4,0,SchuDa00
476,Jaleel Scott,BAL,24,,3,0,3,1,33.3%,6,6.0,0,0,6,2.0,0.3,2.0,0,ScotJa02
477,Nick Scott,LAR,24,,16,0,1,1,100.0%,23,23.0,0,1,23,23.0,0.1,1.4,0,ScotNi01
478,Darrius Shepherd,GNB,24,,6,0,2,1,50.0%,1,1.0,0,0,1,0.5,0.2,0.2,1,ShepDa00
479,Jeff Smith,NYJ,22,,1,0,2,1,50.0%,12,12.0,0,1,12,6.0,1.0,12.0,0,SmitJe03
480,Keith Smith,ATL,27,fb,16,5,3,1,33.3%,13,13.0,0,1,13,4.3,0.1,0.8,0,SmitKe03
481,Tyrone Swoopes,SEA,25,,5,2,1,1,100.0%,5,5.0,0,0,5,5.0,0.2,1.0,0,SwooTy00
482,Wyatt Teller,CLE,25,RG,15,9,1,1,100.0%,-5,-5.0,0,0,-5,-5.0,0.1,-0.3,0,TellWy00
483,De'Anthony Thomas,2TM,26,,14,0,2,1,50.0%,6,6.0,0,0,6,3.0,0.1,0.4,3,ThomDe05
484,Jordan Thomas,HOU,23,,5,2,3,1,33.3%,8,8.0,0,0,8,2.7,0.2,1.6,0,ThomJo05
485,Eric Tomlinson,3TM,27,,8,3,1,1,100.0%,1,1.0,0,0,1,1.0,0.1,0.1,0,TomlEr01
486,John Ursua,SEA,25,,3,0,1,1,100.0%,11,11.0,0,1,11,11.0,0.3,3.7,0,UrsuJo00
487,Vita Vea,TAM,24,NT,16,16,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,VeaxVi00
488,Dwayne Washington,NOR,25,,16,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.1,0.4,0,WashDw00
489,Deshaun Watson*,HOU,24,QB,15,15,1,1,100.0%,6,6.0,1,1,6,6.0,0.1,0.4,10,WatsDe00
490,Kerrith Whyte Jr,PIT,23,,6,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.5,0,WhytKe00
491,Christian Wilkins,MIA,24,RDE,16,14,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,1,WilkCh00
