Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
426,Mike Boone,DEN,26,,8,0,2,2,100.0%,22,11.0,0,1,19,11.0,0.3,2.8,0,BoonMi00
427,Daniel Brown,NYJ,29,,12,0,2,2,100.0%,29,14.5,0,1,24,14.5,0.2,2.4,0,BrowDa04
428,Derek Carrier,LVR,31,te,5,1,2,2,100.0%,13,6.5,0,0,9,6.5,0.4,2.6,0,CarrDe00
429,Cethan Carter,MIA,26,te,16,1,2,2,100.0%,16,8.0,0,0,8,8.0,0.1,1.0,0,CartCe00
430,Dominique Dafney,GNB,24,te,10,2,4,2,50.0%,34,17.0,0,2,26,8.5,0.2,3.4,0,DafnDo00
431,Taylor Decker,DET,28,t,9,9,2,2,100.0%,4,2.0,1,1,6,2.0,0.2,0.4,0,DeckTa00
432,Darrynton Evans,TEN,23,,1,0,2,2,100.0%,11,5.5,0,1,6,5.5,2.0,11.0,0,EvanDa02
433,Jesper Horsted,CHI,24,,7,0,3,2,66.7%,21,10.5,2,2,19,7.0,0.3,3.0,0,HorsJe00
434,Jordan Howard,PHI,27,,7,0,5,2,40.0%,19,9.5,0,2,10,3.8,0.3,2.7,0,HowaJo00
435,Trenton Irwin,CIN,26,,7,0,5,2,40.0%,34,17.0,0,1,25,6.8,0.3,4.9,0,IrwiTr00
436,Tyron Johnson,2TM,25,,10,0,5,2,40.0%,16,8.0,0,1,10,3.2,0.2,1.6,0,JohnTy03
437,Marcus Kemp,KAN,26,,16,0,5,2,40.0%,24,12.0,0,1,16,4.8,0.1,1.5,0,KempMa00
438,Jake Kumerow,BUF,29,wr,15,2,6,2,33.3%,28,14.0,0,2,15,4.7,0.1,1.9,0,KumeJa00
439,Marlon Mack,IND,25,,6,0,5,2,40.0%,8,4.0,0,0,7,1.6,0.3,1.3,0,MackMa00
440,Racey McMath,TEN,22,,9,0,6,2,33.3%,8,4.0,0,0,9,1.3,0.2,0.9,1,McMaRa00
441,Jaydon Mickens,2TM,27,,11,0,3,2,66.7%,10,5.0,0,1,12,3.3,0.2,0.9,1,MickJa01
442,Stanley Morgan Jr.,CIN,25,wr,17,1,4,2,50.0%,11,5.5,0,0,8,2.8,0.1,0.6,0,MorgSt02
443,Dazz Newsome,CHI,22,wr,3,1,5,2,40.0%,23,11.5,0,1,13,4.6,0.7,7.7,0,NewsDa00
444,Gunner Olszewski,NWE,25,,16,0,3,2,66.7%,31,15.5,0,2,22,10.3,0.1,1.9,3,OlszGu00
445,Dezmon Patmon,IND,23,,8,0,4,2,50.0%,21,10.5,1,1,14,5.3,0.3,2.6,0,PatmDe00
446,Scottie Phillips,HOU,24,,3,0,3,2,66.7%,9,4.5,0,0,8,3.0,0.7,3.0,0,PhilSc01
447,Kevin Rader,PIT,26,te,6,1,3,2,66.7%,8,4.0,0,0,7,2.7,0.3,1.3,0,RadeKe00
448,Trey Ragas,LVR,25,,1,0,2,2,100.0%,6,3.0,0,0,4,3.0,2.0,6.0,0,RagaTr00
449,Richard Rodgers,PHI,29,,3,0,2,2,100.0%,11,5.5,0,0,9,5.5,0.7,3.7,0,RodgRi00
450,C.J. Saunders,CAR,25,,2,0,2,2,100.0%,11,5.5,0,1,8,5.5,1.0,5.5,0,SaunCJ00
451,David Sills,NYG,25,wr,4,1,6,2,33.3%,17,8.5,0,1,12,2.8,0.5,4.3,0,SillDa01
452,Benny Snell Jr.,PIT,23,,17,0,4,2,50.0%,13,6.5,0,0,7,3.3,0.1,0.8,0,SnelBe00
453,Johnny Stanton,CLE,27,,4,0,2,2,100.0%,7,3.5,1,1,6,3.5,0.5,1.8,0,StanJo02
454,Luke Stocker,MIN,33,,12,0,2,2,100.0%,12,6.0,0,0,7,6.0,0.2,1.0,0,StocLu00
455,Mike Strachan,IND,24,,6,0,3,2,66.7%,26,13.0,0,2,16,8.7,0.3,4.3,0,StraMi03
456,Malik Taylor,GNB,26,,10,0,3,2,66.7%,14,7.0,0,1,7,4.7,0.2,1.4,1,TaylMa01
457,Patrick Taylor,GNB,23,,9,0,2,2,100.0%,3,1.5,0,1,3,1.5,0.2,0.3,0,TaylPa01
458,Trent Taylor,CIN,27,,4,0,3,2,66.7%,41,20.5,0,2,26,13.7,0.5,10.3,0,TaylTr02
459,Tylan Wallace,BAL,22,wr,17,1,6,2,33.3%,23,11.5,0,1,18,3.8,0.1,1.4,0,WallTy00
460,Austin Walter,NYJ,25,,4,0,3,2,66.7%,9,4.5,0,1,11,3.0,0.5,2.3,0,WaltAu00
461,Dwayne Washington,NOR,27,,14,0,2,2,100.0%,12,6.0,0,0,6,6.0,0.1,0.9,0,WashDw00
462,Tyrell Williams,DET,29,,1,1,3,2,66.7%,14,7.0,0,1,7,4.7,2.0,14.0,0,WillTy00
463,Ethan Wolf,NOR,26,te,2,1,2,2,100.0%,8,4.0,0,0,4,4.0,1.0,4.0,0,WolfEt00
464,Kenny Yeboah,NYJ,23,,9,0,3,2,66.7%,36,18.0,0,2,24,12.0,0.2,4.0,0,YeboKe00
465,Alex Armah,2TM,27,,11,2,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,ArmaAl00
466,Nick Bawden,NYJ,25,fb,9,1,1,1,100.0%,20,20.0,0,1,20,20.0,0.1,2.2,0,BawdNi00
467,Nick Bellore,SEA,32,,17,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.2,0,BellNi01
468,Tarik Black,NYJ,23,,1,0,2,1,50.0%,10,10.0,0,1,10,5.0,1.0,10.0,0,BlacTa00
469,Miles Boykin,BAL,25,,8,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.1,0.8,0,BoykMi00
470,Nick Boyle,BAL,28,te,5,3,2,1,50.0%,2,2.0,0,0,2,1.0,0.2,0.4,0,BoylNi00
471,Garrett Bradbury,MIN,26,C,13,13,1,1,100.0%,21,21.0,0,1,21,21.0,0.1,1.6,0,BradGa00
472,Gary Brightwell,NYG,22,,13,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.1,0.5,0,BrigGa00
473,Keke Coutee,IND,24,,2,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.5,2.5,0,CoutKe00
474,Darrell Daniels,ARI,27,te,15,4,4,1,25.0%,0,0.0,0,0,0,0.0,0.1,0.0,0,DaniDa02
475,Frank Darby,ATL,24,,10,0,4,1,25.0%,14,14.0,0,1,14,3.5,0.1,1.4,0,DarbFr00
476,Davion Davis,HOU,25,wr,2,1,3,1,33.3%,17,17.0,0,1,17,5.7,0.5,8.5,0,DaviDa03
477,Wayne Gallman,2TM,27,,8,0,3,1,33.3%,21,21.0,0,1,21,7.0,0.1,2.6,0,GallWa00
478,Marvin Hall,ATL,28,,2,0,1,1,100.0%,10,10.0,0,1,10,10.0,0.5,5.0,0,HallMa02
479,Taylor Heinicke,WAS,28,QB,16,15,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.1,7,HeinTa00
480,Daniel Helm,LVR,26,te,9,1,2,1,50.0%,-1,-1.0,0,0,0,-0.5,0.1,-0.1,0,HelmDa01
481,Kylin Hill,GNB,23,,8,0,2,1,50.0%,5,5.0,0,0,5,2.5,0.1,0.6,0,HillKy00
482,Amani Hooker,TEN,23,DB,12,12,1,1,100.0%,6,6.0,0,1,6,6.0,0.1,0.5,0,HookAm00
483,Brycen Hopkins,LAR,24,,5,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.8,0,HopkBr01
484,Andy Isabella,ARI,25,,8,0,1,1,100.0%,13,13.0,0,1,13,13.0,0.1,1.6,0,IsabAn00
485,Lane Johnson,PHI,31,T,13,13,1,1,100.0%,5,5.0,1,1,5,5.0,0.1,0.4,0,JohnLa01
486,Daniel Jones,NYG,24,QB,11,11,1,1,100.0%,16,16.0,0,1,16,16.0,0.1,1.5,7,JoneDa05
487,Tommylee Lewis,MIA,29,,2,0,2,1,50.0%,7,7.0,0,1,7,3.5,0.5,3.5,0,LewiTo00
488,Drew Lock,DEN,25,qb,6,3,1,1,100.0%,1,1.0,0,0,1,1.0,0.2,0.2,2,LockDr00
489,Hunter Long,MIA,23,te,7,2,3,1,33.3%,8,8.0,0,0,8,2.7,0.1,1.1,0,LongHu00
490,Conor McDermott,NYJ,29,ol,6,3,1,1,100.0%,1,1.0,1,1,1,1.0,0.2,0.2,0,McDeCo00
491,Anthony McFarland Jr.,PIT,22,,2,0,1,1,100.0%,11,11.0,0,1,11,11.0,0.5,5.5,0,McFaAn00
492,Kirk Merritt,MIA,24,,2,0,3,1,33.3%,13,13.0,0,1,13,4.3,0.5,6.5,0,MerrKi00
493,Johnny Mundt,LAR,27,,6,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.5,0,MundJo00
494,Ryan Nall,CHI,26,,9,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.4,0,NallRy00
495,Devine Ozigbo,2TM,25,,3,0,1,1,100.0%,7,7.0,0,1,7,7.0,0.3,2.3,0,OzigDe01
496,Danny Pinter,IND,25,g,16,3,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.1,0,PintDa00
497,Bobby Price,DET,23,s,15,2,1,1,100.0%,17,17.0,0,1,17,17.0,0.1,1.1,0,PricBo00
498,Mike Remmers,KAN,32,t,4,2,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.3,-0.5,0,RemmMi00
499,Andre Roberts,2TM,33,,16,0,2,1,50.0%,35,35.0,0,1,35,17.5,0.1,2.2,3,RobeAn00
500,Aaron Rodgers*+,GNB,38,QB,16,16,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,3,RodgAa00
501,Larry Rountree,LAC,22,,12,0,2,1,50.0%,-1,-1.0,0,0,0,-0.5,0.1,-0.1,0,RounLa00
502,Diontae Spencer,DEN,29,,15,0,4,1,25.0%,-3,-3.0,0,0,0,-0.8,0.1,-0.2,2,SpenDi00
503,Terence Steele,DAL,24,T,16,13,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,SteeTe01
504,Andrew Thomas,NYG,22,T,13,13,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.2,0,ThomAn02
505,Eric Tomlinson,BAL,29,te,17,7,1,1,100.0%,7,7.0,0,0,7,7.0,0.1,0.4,0,TomlEr01
506,Kevin White,NOR,29,wr,6,1,5,1,20.0%,38,38.0,0,1,38,7.6,0.2,6.3,0,WhitKe00
507,Christian Wilkins,MIA,26,DT,17,17,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,1,WilkCh00
508,Seth Williams,DEN,21,wr,2,1,1,1,100.0%,34,34.0,0,1,34,34.0,0.5,17.0,0,WillSe00
509,Trayveon Williams,CIN,24,,5,0,2,1,50.0%,4,4.0,0,0,4,2.0,0.2,0.8,0,WillTr06
510,Easop Winston,NOR,25,,3,1,1,1,100.0%,5,5.0,0,0,5,5.0,0.3,1.7,0,WinsEa00
511,Deon Yelder,TAM,26,,5,0,1,1,100.0%,0,0.0,0,0,0,0.0,0.2,0.0,0,YeldDe00
