Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
338,Kenjon Barner,PHI,28,,13,1,8,5,62.5%,56,11.2,0,1,22,7.0,0.4,4.3,3,BarnKe00
339,Alan Cross,TAM,24,,8,4,6,5,83.3%,58,11.6,0,3,23,9.7,0.6,7.3,0,CrosAl00
340,Trevor Davis,GNB,24,,16,0,7,5,71.4%,70,14.0,0,2,29,10.0,0.3,4.4,0,DaviTr03
341,Brittan Golden,ARI,29,,13,0,9,5,55.6%,70,14.0,0,3,29,7.8,0.4,5.4,0,GoldBr00
342,Xavier Grimble,PIT,25,,15,2,9,5,55.6%,32,6.4,1,2,12,3.6,0.3,2.1,0,GrimXa00
343,Chris Johnson,ARI,32,,4,3,6,5,83.3%,43,8.6,0,3,15,7.2,1.3,10.8,0,JohnCh04
344,Marcus Johnson,PHI,23,,10,0,8,5,62.5%,45,9.0,0,3,16,5.6,0.5,4.5,1,JohnMa07
345,Ben Koyack,JAX,24,,16,3,7,5,71.4%,38,7.6,0,0,21,5.4,0.3,2.4,0,KoyaBe00
346,Freddie Martino,TAM,26,,8,0,6,5,83.3%,96,19.2,0,4,39,16.0,0.6,12.0,0,MartFr00
347,Tanner McEvoy,SEA,24,,15,0,9,5,55.6%,113,22.6,0,4,53,12.6,0.3,7.5,1,McEvTa01
348,Bobby Rainey,BAL,30,,4,0,7,5,71.4%,18,3.6,0,2,12,2.6,1.3,4.5,0,RainBo00
349,Hunter Sharp,2TM,23,,3,1,9,5,55.6%,54,10.8,1,0,21,6.0,1.7,18.0,0,SharHu01
350,Keith Smith,DAL,25,,16,3,5,5,100.0%,26,5.2,0,2,12,5.2,0.3,1.6,0,SmitKe03
351,Mike Thomas,LAR,23,,8,1,7,5,71.4%,93,18.6,0,4,50,13.3,0.6,11.6,1,ThomMi04
352,Chris Thompson,HOU,23,,13,0,6,5,83.3%,84,16.8,0,5,32,14.0,0.4,6.5,3,ThomCh05
353,Bryce Treggs,CLE,23,,6,1,18,5,27.8%,79,15.8,0,4,20,4.4,0.8,13.2,1,TregBr00
354,Fozzy Whittaker,CAR,28,,12,0,6,5,83.3%,47,9.4,1,1,28,7.8,0.4,3.9,0,WhitFo00
355,Noah Brown,DAL,21,,13,1,9,4,44.4%,33,8.3,0,3,14,3.7,0.3,2.5,0,BrowNo00
356,Michael Clark,GNB,22,,2,0,14,4,28.6%,41,10.3,0,2,19,2.9,2.0,20.5,0,ClarMi00
357,Matthew Dayes,CLE,23,,16,0,5,4,80.0%,29,7.3,0,1,15,5.8,0.3,1.8,0,DayeMa00
358,Tyler Eifert,CIN,27,,2,1,5,4,80.0%,46,11.5,0,2,22,9.2,2.0,23.0,0,EifeTy00
359,James Hanna,DAL,28,TE,16,8,9,4,44.4%,88,22.0,1,4,31,9.8,0.3,5.5,0,HannJa00
360,Maurice Harris,WAS,25,,6,0,6,4,66.7%,62,15.5,1,3,36,10.3,0.7,10.3,0,HarrMa05
361,Jeremy Hill,CIN,25,RB,7,7,4,4,100.0%,16,4.0,0,1,10,4.0,0.6,2.3,1,HillJe01
362,Jacob Hollister,NWE,24,,15,1,11,4,36.4%,42,10.5,0,2,19,3.8,0.3,2.8,0,HollJa03
363,Akeem Hunt,KAN,24,,15,0,7,4,57.1%,31,7.8,0,1,20,4.4,0.3,2.1,0,HuntAk01
364,Justin Hunter,PIT,26,,7,1,10,4,40.0%,23,5.8,1,3,7,2.3,0.6,3.3,0,HuntJu00
365,Andy Janovich,DEN,24,,16,4,6,4,66.7%,35,8.8,0,2,16,5.8,0.3,2.2,0,JanoAn00
366,Robert Kelley,WAS,25,rb,7,7,7,4,57.1%,18,4.5,0,3,9,2.6,0.6,2.6,0,KellRo00
367,Sean McGrath,LAC,30,TE,15,6,4,4,100.0%,46,11.5,0,3,23,11.5,0.3,3.1,0,McGrSe00
368,Isaiah McKenzie,DEN,22,,11,0,13,4,30.8%,29,7.3,0,2,14,2.2,0.4,2.6,6,McKeIs00
