Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,Player-additional
377,Duke Johnson,MIA,28,rb,5,4,5,4,41,0,3,-10,-2.5,51,12.8,-1.6,2,2.0,1,20.0,0,100.8,JohnDu00
378,Jakob Johnson,NWE,27,fb,17,6,5,4,43,0,2,9,2.3,34,8.5,2.0,1,4.0,0,0.0,0,102.5,JohnJa12
379,Phillip Lindsay,2TM,27,,14,1,5,4,45,1,1,-8,-2.0,53,13.3,-2.2,0,,1,20.0,0,143.7,LindPh00
380,Sean McKeon,DAL,24,te,9,2,6,4,27,1,2,17,4.3,10,2.5,4.5,1,4.0,0,0.0,0,116.0,McKeSe01
381,Kene Nwangwu,MIN,23,,11,0,5,4,9,0,0,-10,-2.5,19,4.8,-1.2,0,,0,0.0,0,79.2,NwanKe00
382,Qadree Ollison,ATL,25,,8,0,6,4,12,0,1,5,1.3,7,1.8,1.7,0,,0,0.0,0,70.1,OlliQa00
383,Adrian Peterson,2TM,36,,4,3,4,4,8,0,0,-6,-1.5,14,3.5,-1.5,0,,0,0.0,0,79.2,PeteAd01
384,Amari Rodgers,GNB,22,wr,16,1,8,4,45,0,2,21,5.3,24,6.0,5.0,1,4.0,1,12.5,1,27.6,RodgAm00
385,Wendell Smallwood,WAS,27,,3,0,5,4,22,0,0,8,2.0,14,3.5,0.6,0,,0,0.0,0,85.0,SmalWe00
386,Willie Snead,2TM,29,,9,0,8,4,38,0,3,26,6.5,12,3.0,8.4,1,4.0,1,12.5,1,24.0,SneaWi00
387,Jack Stoll,PHI,23,te,16,5,5,4,22,0,,2,0.5,20,5.0,2.8,0,,0,0.0,0,85.0,StolJa00
388,J.J. Taylor,NWE,23,,5,0,4,4,8,0,0,-2,-0.5,10,2.5,-0.5,0,,0,0.0,0,79.2,TaylJJ01
389,Ke'Shawn Vaughn,TAM,24,rb,12,1,8,4,26,0,1,12,3.0,14,3.5,1.6,0,,2,25.0,0,57.3,VaugKe00
390,Kristian Wilkerson,NWE,24,wr,3,1,8,4,42,2,2,37,9.3,5,1.3,16.5,1,4.0,1,12.5,0,105.2,WilkKr00
391,Jonathan Williams,WAS,27,,5,0,6,4,28,0,2,-8,-2.0,36,9.0,-2.3,0,,0,0.0,1,37.5,WillJo07
392,Cam Akers,LAR,22,,1,0,3,3,10,0,,6,2.0,4,1.3,2.0,0,,0,0.0,0,80.6,AkerCa00
393,Ryquell Armstead,JAX,25,,2,0,4,3,16,0,1,-4,-1.3,20,6.7,0.0,0,,0,0.0,1,41.7,ArmsRy00
394,Malcolm Brown,MIA,28,rb,7,3,5,3,10,0,0,2,0.7,8,2.7,-0.4,0,,0,0.0,0,64.6,BrowMa03
395,Michael Burton,KAN,29,,16,0,3,3,31,0,2,-5,-1.7,36,12.0,-1.7,0,,0,0.0,0,109.7,BurtMi00
396,Greg Dortch,ARI,23,wr,5,2,3,3,15,0,0,-16,-5.3,31,10.3,-5.3,0,,0,0.0,0,87.5,DortGr01
397,Alex Erickson,CAR,29,,17,0,4,3,55,0,2,25,8.3,30,10.0,8.3,0,,0,0.0,0,116.7,EricAl01
398,Reggie Gilliam,BUF,24,fb,16,5,5,3,23,0,,1,0.3,22,7.3,4.2,0,,1,20.0,0,71.2,GillRe00
399,Demetrius Harris,ARI,30,te,14,4,6,3,10,0,,-3,-1.0,13,4.3,3.7,0,,0,0.0,1,16.7,HarrDe03
400,K.J. Hill,LAC,24,,6,0,3,3,30,0,1,18,6.0,12,4.0,6.0,0,,0,0.0,0,108.3,HillKJ00
401,Tommy Hudson,TEN,24,,5,0,6,3,31,0,2,7,2.3,24,8.0,5.0,0,,0,0.0,1,25.7,HudsTo00
402,Tyree Jackson,PHI,24,te,9,3,7,3,22,1,2,15,5.0,7,2.3,9.9,0,,0,0.0,0,90.5,JackTy01
403,Andy Janovich,CLE,28,fb,13,3,4,3,9,0,1,5,1.7,4,1.3,2.3,0,,0,0.0,0,77.1,JanoAn00
404,Keith Kirkwood,CAR,27,,3,0,7,3,17,0,1,0,0.0,17,5.7,7.7,0,,1,14.3,0,50.3,KirkKe00
405,Patrick Laird,MIA,26,,6,0,3,3,17,0,2,-3,-1.0,20,6.7,-1.0,1,3.0,0,0.0,0,90.3,LairPa00
406,D.J. Montgomery,NYJ,25,,3,0,6,3,36,0,2,21,7.0,15,5.0,6.5,0,,0,0.0,0,68.7,MontDJ01
407,Jason Moore,LAC,26,wr,2,1,4,3,56,0,3,30,10.0,26,8.7,15.0,0,,0,0.0,0,116.7,MoorJa02
408,Chris Myarick,NYG,26,te,8,3,6,3,17,1,2,9,3.0,8,2.7,2.2,0,,2,33.3,1,56.2,MyarCh00
409,Gabe Nabers,LAC,24,fb,10,1,3,3,17,0,0,9,3.0,8,2.7,3.0,0,,0,0.0,0,90.3,NabeGa00
410,Adam Prentice,NOR,24,fb,7,3,3,3,16,0,1,1,0.3,15,5.0,0.3,0,,0,0.0,0,88.9,PrenAd00
411,Jaylen Samuels,HOU,25,,3,0,4,3,14,0,1,-3,-1.0,17,5.7,-1.0,0,,1,25.0,0,79.2,SamuJa00
412,Trey Sermon,SFO,22,rb,9,2,4,3,26,0,1,8,2.7,18,6.0,2.5,0,,1,25.0,0,91.7,SermTr00
413,Kaden Smith,NYG,24,,9,4,3,3,33,0,1,22,7.3,11,3.7,7.3,0,,0,0.0,0,112.5,SmitKa00
414,Jeremy Sprinkle,DAL,27,te,17,4,3,3,31,0,2,12,4.0,19,6.3,4.0,0,,0,0.0,0,109.7,SpriJe00
415,Auden Tate,CIN,24,,7,0,4,3,39,1,3,18,6.0,21,7.0,11.3,2,1.5,0,0.0,1,105.2,TateAu00
416,Jonathan Ward,ARI,24,,13,0,4,3,34,0,1,8,2.7,26,8.7,3.3,0,,0,0.0,0,100.0,WardJo00
417,Derek Watt,PIT,29,fb,17,4,3,3,15,0,0,-1,-0.3,16,5.3,-0.3,0,,0,0.0,0,87.5,WattDe00
418,Trevon Wesco,NYJ,26,te,12,7,5,3,35,0,2,6,2.0,29,9.7,0.6,0,,0,0.0,0,81.2,WescTr00
419,Mitchell Wilcox,CIN,25,te,15,1,5,3,16,0,,8,2.7,8,2.7,3.8,1,3.0,1,20.0,0,65.4,WilcMi01
420,Shane Zylstra,DET,25,,4,0,7,3,34,0,2,28,9.3,6,2.0,5.4,0,,0,0.0,0,58.0,ZylsSh00
421,JJ Arcega-Whiteside,PHI,25,wr,16,2,5,2,36,0,2,7,3.5,29,14.5,8.2,0,,3,60.0,1,25.8,ArceJJ00
422,Kalen Ballage,PIT,26,,17,0,7,2,8,0,0,-2,-1.0,10,5.0,0.3,0,,2,28.6,1,0.0,BallKa00
423,Cameron Batson,TEN,26,,4,0,5,2,15,1,2,14,7.0,1,0.5,16.8,0,,0,0.0,0,87.5,BatsCa00
424,Khari Blasingame,TEN,25,fb,11,3,2,2,4,0,0,0,0.0,4,2.0,0.0,0,,0,0.0,0,79.2,BlasKh00
425,Reggie Bonnafon,CAR,25,,4,0,2,2,12,0,1,3,1.5,9,4.5,1.5,0,,0,0.0,0,91.7,BonnRe00
426,Mike Boone,DEN,26,,8,0,2,2,22,0,1,-2,-1.0,24,12.0,-1.0,0,,0,0.0,0,112.5,BoonMi00
427,Daniel Brown,NYJ,29,,12,0,2,2,29,0,1,7,3.5,22,11.0,3.5,0,,0,0.0,0,118.7,BrowDa04
428,Derek Carrier,LVR,31,te,5,1,2,2,13,0,,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7,CarrDe00
429,Cethan Carter,MIA,26,te,16,1,2,2,16,0,,8,4.0,8,4.0,4.0,0,,0,0.0,0,100.0,CartCe00
430,Dominique Dafney,GNB,24,te,10,2,4,2,34,0,2,3,1.5,31,15.5,2.5,0,,0,0.0,0,79.2,DafnDo00
431,Taylor Decker,DET,28,t,9,9,2,2,4,1,1,3,1.5,1,0.5,1.5,0,,0,0.0,0,118.7,DeckTa00
432,Darrynton Evans,TEN,23,,1,0,2,2,11,0,1,-4,-2.0,15,7.5,-2.0,0,,0,0.0,0,89.6,EvanDa02
433,Jesper Horsted,CHI,24,,7,0,3,2,21,2,2,21,10.5,0,0.0,10.3,0,,1,33.3,0,126.4,HorsJe00
434,Jordan Howard,PHI,27,,7,0,5,2,19,0,2,5,2.5,14,7.0,1.8,0,,1,20.0,0,51.2,HowaJo00
435,Trenton Irwin,CIN,26,,7,0,5,2,34,0,1,6,3.0,28,14.0,12.6,0,,0,0.0,0,63.7,IrwiTr00
436,Tyron Johnson,2TM,25,,10,0,5,2,16,0,1,7,3.5,9,4.5,20.4,0,,0,0.0,1,9.2,JohnTy03
437,Marcus Kemp,KAN,26,,16,0,5,2,24,0,1,16,8.0,8,4.0,12.4,0,,1,20.0,1,15.8,KempMa00
438,Jake Kumerow,BUF,29,wr,15,2,6,2,28,0,2,21,10.5,7,3.5,14.3,0,,1,16.7,0,49.3,KumeJa00
439,Marlon Mack,IND,25,,6,0,5,2,8,0,0,4,2.0,4,2.0,3.2,0,,0,0.0,0,47.9,MackMa00
440,Racey McMath,TEN,22,,9,0,6,2,8,0,,-1,-0.5,9,4.5,11.2,0,,0,0.0,0,42.4,McMaRa00
441,Jaydon Mickens,2TM,27,,11,0,3,2,10,0,1,7,3.5,3,1.5,19.3,0,,0,0.0,1,31.9,MickJa01
442,Stanley Morgan Jr.,CIN,25,wr,17,1,4,2,11,0,,-9,-4.5,20,10.0,8.0,0,,0,0.0,0,56.2,MorgSt02
443,Dazz Newsome,CHI,22,wr,3,1,5,2,23,0,1,8,4.0,15,7.5,7.2,0,,0,0.0,1,15.0,NewsDa00
444,Gunner Olszewski,NWE,25,,16,0,3,2,31,0,2,17,8.5,14,7.0,9.7,1,2.0,0,0.0,0,100.7,OlszGu00
445,Dezmon Patmon,IND,23,,8,0,4,2,21,1,1,18,9.0,3,1.5,9.0,0,,0,0.0,0,105.2,PatmDe00
446,Scottie Phillips,HOU,24,,3,0,3,2,9,0,0,2,1.0,7,3.5,0.7,0,,0,0.0,0,70.1,PhilSc01
447,Kevin Rader,PIT,26,te,6,1,3,2,8,0,,4,2.0,4,2.0,2.7,0,,0,0.0,0,70.1,RadeKe00
448,Trey Ragas,LVR,25,,1,0,2,2,6,0,0,-7,-3.5,13,6.5,-3.5,0,,0,0.0,0,79.2,RagaTr00
449,Richard Rodgers,PHI,29,,3,0,2,2,11,0,,1,0.5,10,5.0,0.5,0,,0,0.0,0,89.6,RodgRi00
450,C.J. Saunders,CAR,25,,2,0,2,2,11,0,1,11,5.5,0,0.0,5.5,0,,0,0.0,0,89.6,SaunCJ00
451,David Sills,NYG,25,wr,4,1,6,2,17,0,1,15,7.5,2,1.0,9.7,0,,1,16.7,1,2.8,SillDa01
452,Benny Snell Jr.,PIT,23,,17,0,4,2,13,0,0,-7,-3.5,20,10.0,-1.0,0,,2,50.0,0,57.3,SnelBe00
453,Johnny Stanton,CLE,27,,4,0,2,2,7,1,1,3,1.5,4,2.0,1.5,0,,0,0.0,0,120.8,StanJo02
454,Luke Stocker,MIN,33,,12,0,2,2,12,0,,6,3.0,6,3.0,3.0,0,,0,0.0,0,91.7,StocLu00
455,Mike Strachan,IND,24,,6,0,3,2,26,0,2,26,13.0,0,0.0,18.0,0,,0,0.0,0,93.7,StraMi03
456,Malik Taylor,GNB,26,,10,0,3,2,14,0,1,6,3.0,8,4.0,10.0,0,,0,0.0,0,77.1,TaylMa01
457,Patrick Taylor,GNB,23,,9,0,2,2,3,0,1,-2,-1.0,5,2.5,-1.0,0,,0,0.0,0,79.2,TaylPa01
458,Trent Taylor,CIN,27,,4,0,3,2,41,0,2,34,17.0,7,3.5,11.3,0,,0,0.0,0,109.7,TaylTr02
459,Tylan Wallace,BAL,22,wr,17,1,6,2,23,0,1,9,4.5,14,7.0,5.7,2,1.0,0,0.0,0,45.8,WallTy00
460,Austin Walter,NYJ,25,,4,0,3,2,9,0,1,-4,-2.0,13,6.5,-3.0,0,,0,0.0,0,70.1,WaltAu00
461,Dwayne Washington,NOR,27,,14,0,2,2,12,0,,2,1.0,10,5.0,1.0,0,,0,0.0,0,91.7,WashDw00
462,Tyrell Williams,DET,29,,1,1,3,2,14,0,1,6,3.0,8,4.0,4.3,0,,0,0.0,0,77.1,WillTy00
463,Ethan Wolf,NOR,26,te,2,1,2,2,8,0,,2,1.0,6,3.0,1.0,0,,0,0.0,0,83.3,WolfEt00
464,Kenny Yeboah,NYJ,23,,9,0,3,2,36,0,2,33,16.5,3,1.5,16.0,0,,1,33.3,0,107.6,YeboKe00
465,Alex Armah,2TM,27,,11,2,1,1,1,1,1,0,0.0,1,1.0,0.0,0,,0,0.0,0,118.7,ArmaAl00
466,Nick Bawden,NYJ,25,fb,9,1,1,1,20,0,1,9,9.0,11,11.0,9.0,0,,0,0.0,0,118.7,BawdNi00
467,Nick Bellore,SEA,32,,17,0,1,1,4,0,,0,0.0,4,4.0,0.0,0,,0,0.0,0,83.3,BellNi01
468,Tarik Black,NYJ,23,,1,0,2,1,10,0,1,10,10.0,0,0.0,9.0,0,,1,50.0,0,64.6,BlacTa00
469,Miles Boykin,BAL,25,,8,0,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,BoykMi00
470,Nick Boyle,BAL,28,te,5,3,2,1,2,0,,2,2.0,0,0.0,1.5,0,,1,50.0,0,56.2,BoylNi00
471,Garrett Bradbury,MIN,26,C,13,13,1,1,21,0,1,-3,-3.0,24,24.0,-3.0,0,,0,0.0,0,118.7,BradGa00
472,Gary Brightwell,NYG,22,,13,0,1,1,6,0,,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,BrigGa00
473,Keke Coutee,IND,24,,2,0,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,CoutKe00
474,Darrell Daniels,ARI,27,te,15,4,4,1,0,0,,-1,-1.0,1,1.0,5.5,0,,1,25.0,0,39.6,DaniDa02
475,Frank Darby,ATL,24,,10,0,4,1,14,0,1,3,3.0,11,11.0,20.8,1,1.0,1,25.0,0,41.7,DarbFr00
476,Davion Davis,HOU,25,wr,2,1,3,1,17,0,1,4,4.0,13,13.0,5.7,0,,0,0.0,1,13.9,DaviDa03
477,Wayne Gallman,2TM,27,,8,0,3,1,21,0,1,1,1.0,20,20.0,1.7,0,,0,0.0,0,59.0,GallWa00
478,Marvin Hall,ATL,28,,2,0,1,1,10,0,1,5,5.0,5,5.0,5.0,0,,0,0.0,0,108.3,HallMa02
479,Taylor Heinicke,WAS,28,QB,16,15,1,1,-2,0,0,-4,-4.0,2,2.0,-4.0,0,,0,0.0,0,79.2,HeinTa00
480,Daniel Helm,LVR,26,te,9,1,2,1,-1,0,,-3,-3.0,2,2.0,0.5,0,,0,0.0,0,56.2,HelmDa01
481,Kylin Hill,GNB,23,,8,0,2,1,5,0,0,-2,-2.0,7,7.0,1.5,0,,0,0.0,0,56.2,HillKy00
482,Amani Hooker,TEN,23,DB,12,12,1,1,6,0,1,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,HookAm00
483,Brycen Hopkins,LAR,24,,5,0,1,1,9,0,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2,HopkBr01
484,Andy Isabella,ARI,25,,8,0,1,1,13,0,1,6,6.0,7,7.0,6.0,0,,0,0.0,0,118.7,IsabAn00
485,Lane Johnson,PHI,31,T,13,13,1,1,5,1,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1,JohnLa01
486,Daniel Jones,NYG,24,QB,11,11,1,1,16,0,1,13,13.0,3,3.0,13.0,0,,0,0.0,0,118.7,JoneDa05
487,Tommylee Lewis,MIA,29,,2,0,2,1,7,0,1,-4,-4.0,11,11.0,3.0,0,,0,0.0,0,58.3,LewiTo00
488,Drew Lock,DEN,25,qb,6,3,1,1,1,0,0,-5,-5.0,6,6.0,-5.0,0,,0,0.0,0,79.2,LockDr00
489,Hunter Long,MIA,23,te,7,2,3,1,8,0,,4,4.0,4,4.0,3.3,0,,0,0.0,1,2.8,LongHu00
490,Conor McDermott,NYJ,29,ol,6,3,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,McDeCo00
491,Anthony McFarland Jr.,PIT,22,,2,0,1,1,11,0,1,0,0.0,11,11.0,0.0,0,,0,0.0,0,112.5,McFaAn00
492,Kirk Merritt,MIA,24,,2,0,3,1,13,0,1,7,7.0,6,6.0,18.7,0,,1,33.3,0,47.9,MerrKi00
493,Johnny Mundt,LAR,27,,6,0,1,1,9,0,1,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2,MundJo00
494,Ryan Nall,CHI,26,,9,0,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,NallRy00
495,Devine Ozigbo,2TM,25,,3,0,1,1,7,0,1,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8,OzigDe01
496,Danny Pinter,IND,25,g,16,3,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,PintDa00
497,Bobby Price,DET,23,s,15,2,1,1,17,0,1,9,9.0,8,8.0,9.0,0,,0,0.0,0,118.7,PricBo00
498,Mike Remmers,KAN,32,t,4,2,1,1,-2,0,,0,0.0,-2,-2.0,0.0,0,,0,0.0,0,79.2,RemmMi00
499,Andre Roberts,2TM,33,,16,0,2,1,35,0,1,19,19.0,16,16.0,14.5,0,,0,0.0,1,56.2,RobeAn00
500,Aaron Rodgers*+,GNB,38,QB,16,16,1,1,-4,0,0,-4,-4.0,0,0.0,-4.0,0,,0,0.0,0,79.2,RodgAa00
501,Larry Rountree,LAC,22,,12,0,2,1,-1,0,0,-1,-1.0,0,0.0,-0.5,0,,1,50.0,0,56.2,RounLa00
502,Diontae Spencer,DEN,29,,15,0,4,1,-3,0,,-3,-3.0,0,0.0,2.3,0,,0,0.0,0,39.6,SpenDi00
503,Terence Steele,DAL,24,T,16,13,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,SteeTe01
504,Andrew Thomas,NYG,22,T,13,13,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,ThomAn02
505,Eric Tomlinson,BAL,29,te,17,7,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,TomlEr01
506,Kevin White,NOR,29,wr,6,1,5,1,38,0,1,29,29.0,9,9.0,24.4,0,,1,20.0,0,58.7,WhitKe00
507,Christian Wilkins,MIA,26,DT,17,17,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,WilkCh00
508,Seth Williams,DEN,21,wr,2,1,1,1,34,0,1,30,30.0,4,4.0,30.0,0,,0,0.0,0,118.7,WillSe00
509,Trayveon Williams,CIN,24,,5,0,2,1,4,0,0,-7,-7.0,11,11.0,-3.5,1,1.0,0,0.0,0,56.2,WillTr06
510,Easop Winston,NOR,25,,3,1,1,1,5,0,,-4,-4.0,9,9.0,-4.0,0,,0,0.0,0,87.5,WinsEa00
511,Deon Yelder,TAM,26,,5,0,1,1,0,0,,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2,YeldDe00
